date,ED,dcf,Deviation
1966-04-06,9.66,,
1966-04-07,9.53,,
1966-04-11,9.56,,
1966-04-12,9.56,,
1966-04-13,9.56,,
1966-04-14,9.63,,
1966-04-15,9.53,,
1966-04-18,9.56,,
1966-04-19,9.53,,
1966-04-20,9.56,,
1966-04-21,9.63,,
1966-04-22,9.63,,
1966-04-25,9.59,,
1966-04-26,9.5,,
1966-04-27,9.5,,
1966-04-28,9.56,,
1966-04-29,9.59,,
1966-05-02,9.53,,
1966-05-03,9.31,,
1966-05-04,9.34,,
1966-05-05,9.19,,
1966-05-06,9.25,,
1966-05-09,9.28,,
1966-05-10,9.28,,
1966-05-11,9.28,,
1966-05-12,9.22,,
1966-05-13,9.22,,
1966-05-16,9.13,,
1966-05-17,9.09,,
1966-05-18,9.16,,
1966-05-19,9.09,,
1966-05-20,9.16,,
1966-05-23,9.16,,
1966-05-24,9.09,,
1966-05-25,9.13,,
1966-05-26,9.09,,
1966-05-27,9.09,,
1966-05-31,9.06,,
1966-06-01,9.09,,
1966-06-02,9.06,,
1966-06-03,9.06,,
1966-06-06,9.03,,
1966-06-07,9.06,,
1966-06-08,9.06,,
1966-06-09,9.06,,
1966-06-10,9.06,,
1966-06-13,9.09,,
1966-06-14,9.09,,
1966-06-15,9.0,,
1966-06-16,9.03,,
1966-06-17,9.03,,
1966-06-20,9.03,,
1966-06-21,9.0,,
1966-06-22,9.0,,
1966-06-23,9.0,,
1966-06-24,8.97,,
1966-06-27,8.97,,
1966-06-28,9.03,,
1966-06-29,8.94,,
1966-06-30,8.97,,
1966-07-01,8.94,,
1966-07-05,9.0,,
1966-07-06,9.03,,
1966-07-07,9.06,,
1966-07-08,9.06,,
1966-07-11,9.06,,
1966-07-12,9.0,,
1966-07-13,9.03,,
1966-07-14,9.03,,
1966-07-15,9.03,,
1966-07-18,9.03,,
1966-07-19,9.03,,
1966-07-20,9.06,,
1966-07-21,9.0,,
1966-07-22,9.0,,
1966-07-25,8.94,,
1966-07-26,8.97,,
1966-07-27,8.97,,
1966-07-28,8.94,,
1966-07-29,8.94,,
1966-08-01,8.84,,
1966-08-02,8.69,,
1966-08-03,8.72,,
1966-08-04,8.78,,
1966-08-05,8.81,,
1966-08-08,8.75,,
1966-08-09,8.72,,
1966-08-10,8.63,,
1966-08-11,8.56,,
1966-08-12,8.5,,
1966-08-15,8.44,,
1966-08-16,8.41,,
1966-08-17,8.44,,
1966-08-18,8.31,,
1966-08-19,8.31,,
1966-08-22,8.16,,
1966-08-23,8.13,,
1966-08-24,8.28,,
1966-08-25,8.13,,
1966-08-26,8.0,,
1966-08-29,8.0,,
1966-08-30,8.06,,
1966-08-31,8.22,,
1966-09-01,8.16,,
1966-09-02,8.19,,
1966-09-06,8.19,,
1966-09-07,8.13,,
1966-09-08,8.0,,
1966-09-09,8.0,,
1966-09-12,8.16,,
1966-09-13,8.19,,
1966-09-14,8.34,,
1966-09-15,8.41,,
1966-09-16,8.38,,
1966-09-19,8.31,,
1966-09-20,8.34,,
1966-09-21,8.31,,
1966-09-22,8.31,,
1966-09-23,8.22,,
1966-09-26,8.19,,
1966-09-27,8.22,,
1966-09-28,8.16,,
1966-09-29,8.06,,
1966-09-30,8.16,,
1966-10-03,8.06,,
1966-10-04,8.06,,
1966-10-05,8.19,,
1966-10-06,8.03,,
1966-10-07,8.0,,
1966-10-10,8.25,,
1966-10-11,8.16,,
1966-10-12,8.22,,
1966-10-13,8.28,,
1966-10-14,8.34,,
1966-10-17,8.47,,
1966-10-18,8.5,,
1966-10-19,8.53,,
1966-10-20,8.59,,
1966-10-21,8.5,,
1966-10-24,8.5,,
1966-10-25,8.5,,
1966-10-26,8.44,,
1966-10-27,8.47,,
1966-10-28,8.47,,
1966-10-31,8.5,,
1966-11-01,8.44,,
1966-11-02,8.31,,
1966-11-03,8.25,,
1966-11-04,8.34,,
1966-11-07,8.28,,
1966-11-09,8.13,,
1966-11-10,8.13,,
1966-11-11,8.16,,
1966-11-14,8.25,,
1966-11-15,8.16,,
1966-11-16,8.25,,
1966-11-17,8.16,,
1966-11-18,8.09,,
1966-11-21,8.03,,
1966-11-22,8.06,,
1966-11-23,8.34,,
1966-11-25,8.34,,
1966-11-28,8.38,,
1966-11-29,8.19,,
1966-11-30,8.19,,
1966-12-01,8.03,,
1966-12-02,8.09,,
1966-12-05,8.03,,
1966-12-06,7.97,,
1966-12-07,7.97,,
1966-12-08,7.91,,
1966-12-09,7.97,,
1966-12-12,7.97,,
1966-12-13,7.94,,
1966-12-14,7.97,,
1966-12-15,7.94,,
1966-12-16,7.88,,
1966-12-19,7.81,,
1966-12-20,7.88,,
1966-12-21,7.81,,
1966-12-22,7.84,,
1966-12-23,7.91,,
1966-12-27,7.94,,
1966-12-28,7.94,,
1966-12-29,7.84,,
1966-12-30,7.91,,
1967-01-03,8.06,,
1967-01-04,8.13,,
1967-01-05,8.13,,
1967-01-06,8.31,,
1967-01-09,8.41,,
1967-01-10,8.5,,
1967-01-11,8.72,,
1967-01-12,8.56,,
1967-01-13,8.66,,
1967-01-16,8.72,,
1967-01-17,8.72,,
1967-01-18,8.75,,
1967-01-19,8.59,,
1967-01-20,8.59,,
1967-01-23,8.59,,
1967-01-24,8.56,,
1967-01-25,8.53,,
1967-01-26,8.53,,
1967-01-27,8.69,,
1967-01-30,8.84,,
1967-01-31,8.66,,
1967-02-01,8.63,,
1967-02-02,8.53,,
1967-02-03,8.56,,
1967-02-06,8.59,,
1967-02-07,8.5,,
1967-02-08,8.53,,
1967-02-09,8.44,,
1967-02-10,8.38,,
1967-02-13,8.56,,
1967-02-14,8.5,,
1967-02-15,8.47,,
1967-02-16,8.47,,
1967-02-17,8.5,,
1967-02-20,8.47,,
1967-02-21,8.47,,
1967-02-23,8.5,,
1967-02-24,8.56,,
1967-02-27,8.5,,
1967-02-28,8.56,,
1967-03-01,8.59,,
1967-03-02,8.63,,
1967-03-03,8.56,,
1967-03-06,8.5,,
1967-03-07,8.5,,
1967-03-08,8.53,,
1967-03-09,8.56,,
1967-03-10,8.5,,
1967-03-13,8.47,,
1967-03-14,8.47,,
1967-03-15,8.44,,
1967-03-16,8.5,,
1967-03-17,8.56,,
1967-03-20,8.5,,
1967-03-21,8.66,,
1967-03-22,8.5,,
1967-03-23,8.56,,
1967-03-27,8.75,,
1967-03-28,8.78,,
1967-03-29,8.94,,
1967-03-30,8.94,,
1967-03-31,8.94,,
1967-04-03,8.94,,
1967-04-04,8.78,,
1967-04-05,8.84,,
1967-04-06,8.75,,
1967-04-07,8.75,,
1967-04-10,8.78,,
1967-04-11,8.75,,
1967-04-12,8.75,,
1967-04-13,8.72,,
1967-04-14,8.78,,
1967-04-17,8.78,,
1967-04-18,8.75,,
1967-04-19,8.75,,
1967-04-20,8.75,,
1967-04-21,8.75,,
1967-04-24,8.81,,
1967-04-25,8.81,,
1967-04-26,8.91,,
1967-04-27,8.84,,
1967-04-28,8.91,,
1967-05-01,9.0,,
1967-05-02,8.88,,
1967-05-03,8.97,,
1967-05-04,8.91,,
1967-05-05,8.94,,
1967-05-08,8.91,,
1967-05-09,8.94,,
1967-05-10,9.0,,
1967-05-11,8.97,,
1967-05-12,8.97,,
1967-05-15,8.91,,
1967-05-16,8.88,,
1967-05-17,8.75,,
1967-05-18,8.75,,
1967-05-19,8.75,,
1967-05-22,8.72,,
1967-05-23,8.69,,
1967-05-24,8.56,,
1967-05-25,8.66,,
1967-05-26,8.59,,
1967-05-29,8.53,,
1967-05-31,8.53,,
1967-06-01,8.56,,
1967-06-02,8.47,,
1967-06-05,8.41,,
1967-06-06,8.44,,
1967-06-07,8.47,,
1967-06-08,8.47,,
1967-06-09,8.47,,
1967-06-12,8.5,,
1967-06-13,8.47,,
1967-06-14,8.47,,
1967-06-15,8.41,,
1967-06-16,8.44,,
1967-06-19,8.47,,
1967-06-20,8.44,,
1967-06-21,8.44,,
1967-06-22,8.38,,
1967-06-23,8.41,,
1967-06-26,8.31,,
1967-06-27,8.41,,
1967-06-28,8.34,,
1967-06-29,8.31,,
1967-06-30,8.41,,
1967-07-03,8.47,,
1967-07-05,8.47,,
1967-07-06,8.38,,
1967-07-07,8.47,,
1967-07-10,8.44,,
1967-07-11,8.5,,
1967-07-12,8.47,,
1967-07-13,8.41,,
1967-07-14,8.47,,
1967-07-17,8.41,,
1967-07-18,8.44,,
1967-07-19,8.5,,
1967-07-20,8.47,,
1967-07-21,8.47,,
1967-07-24,8.47,,
1967-07-25,8.53,,
1967-07-26,8.59,,
1967-07-27,8.66,,
1967-07-28,8.69,,
1967-07-31,8.66,,
1967-08-01,8.53,,
1967-08-02,8.53,,
1967-08-03,8.63,,
1967-08-04,8.56,,
1967-08-07,8.56,,
1967-08-08,8.53,,
1967-08-09,8.56,,
1967-08-10,8.53,,
1967-08-11,8.59,,
1967-08-14,8.53,,
1967-08-15,8.5,,
1967-08-16,8.5,,
1967-08-17,8.47,,
1967-08-18,8.47,,
1967-08-21,8.47,,
1967-08-22,8.47,,
1967-08-23,8.47,,
1967-08-24,8.47,,
1967-08-25,8.41,,
1967-08-28,8.44,,
1967-08-29,8.41,,
1967-08-30,8.41,,
1967-08-31,8.44,,
1967-09-01,8.47,,
1967-09-05,8.56,,
1967-09-06,8.5,,
1967-09-07,8.56,,
1967-09-08,8.56,,
1967-09-11,8.47,,
1967-09-12,8.5,,
1967-09-13,8.5,,
1967-09-14,8.56,,
1967-09-15,8.56,,
1967-09-18,8.5,,
1967-09-19,8.53,,
1967-09-20,8.5,,
1967-09-21,8.53,,
1967-09-22,8.47,,
1967-09-25,8.44,,
1967-09-26,8.38,,
1967-09-27,8.38,,
1967-09-28,8.38,,
1967-09-29,8.38,,
1967-10-02,8.44,,
1967-10-03,8.47,,
1967-10-04,8.47,,
1967-10-05,8.41,,
1967-10-06,8.47,,
1967-10-09,8.44,,
1967-10-10,8.38,,
1967-10-11,8.38,,
1967-10-12,8.38,,
1967-10-13,8.31,,
1967-10-16,8.34,,
1967-10-17,8.34,,
1967-10-18,8.34,,
1967-10-19,8.31,,
1967-10-20,8.28,,
1967-10-23,8.31,,
1967-10-24,8.34,,
1967-10-25,8.44,,
1967-10-26,8.41,,
1967-10-27,8.31,,
1967-10-30,8.31,,
1967-10-31,8.25,,
1967-11-01,8.25,,
1967-11-02,8.22,,
1967-11-03,8.13,,
1967-11-06,8.13,,
1967-11-08,8.13,,
1967-11-09,8.06,,
1967-11-10,8.13,,
1967-11-13,8.06,,
1967-11-14,8.06,,
1967-11-15,8.09,,
1967-11-16,8.09,,
1967-11-17,8.06,,
1967-11-20,8.03,,
1967-11-21,8.03,,
1967-11-22,8.03,,
1967-11-24,8.06,,
1967-11-27,8.0,,
1967-11-28,8.03,,
1967-11-29,8.03,,
1967-11-30,8.0,,
1967-12-01,8.0,,
1967-12-04,8.03,,
1967-12-05,8.0,,
1967-12-06,8.06,,
1967-12-07,7.97,,
1967-12-08,7.94,,
1967-12-11,7.88,,
1967-12-12,7.88,,
1967-12-13,7.91,,
1967-12-14,7.88,,
1967-12-15,7.84,,
1967-12-18,7.78,,
1967-12-19,7.69,,
1967-12-20,7.72,,
1967-12-21,7.78,,
1967-12-22,7.78,,
1967-12-26,7.78,,
1967-12-27,7.81,,
1967-12-28,7.84,,
1967-12-29,7.84,,
1968-01-02,8.13,,
1968-01-03,8.06,,
1968-01-04,8.34,,
1968-01-05,8.53,,
1968-01-08,8.47,,
1968-01-09,8.5,,
1968-01-10,8.5,,
1968-01-11,8.41,,
1968-01-12,8.47,,
1968-01-15,8.41,,
1968-01-16,8.44,,
1968-01-17,8.44,,
1968-01-18,8.47,,
1968-01-19,8.44,,
1968-01-22,8.47,,
1968-01-23,8.5,,
1968-01-24,8.56,,
1968-01-25,8.53,,
1968-01-26,8.63,,
1968-01-29,8.63,,
1968-01-30,8.5,,
1968-01-31,8.56,,
1968-02-01,8.47,,
1968-02-02,8.41,,
1968-02-05,8.5,,
1968-02-06,8.44,,
1968-02-07,8.44,,
1968-02-08,8.44,,
1968-02-09,8.38,,
1968-02-13,8.31,,
1968-02-14,8.34,,
1968-02-15,8.31,,
1968-02-16,8.31,,
1968-02-19,8.38,,
1968-02-20,8.34,,
1968-02-21,8.41,,
1968-02-23,8.41,,
1968-02-26,8.41,,
1968-02-27,8.41,,
1968-02-28,8.41,,
1968-02-29,8.41,,
1968-03-01,8.38,,
1968-03-04,8.25,,
1968-03-05,8.22,,
1968-03-06,8.28,,
1968-03-07,8.25,,
1968-03-08,8.25,,
1968-03-11,8.25,,
1968-03-12,8.19,,
1968-03-13,8.13,,
1968-03-14,8.0,,
1968-03-15,8.19,,
1968-03-18,8.16,,
1968-03-19,8.16,,
1968-03-20,8.09,,
1968-03-21,8.03,,
1968-03-22,8.09,,
1968-03-25,8.13,,
1968-03-26,8.16,,
1968-03-27,8.09,,
1968-03-28,8.13,,
1968-03-29,8.16,,
1968-04-01,8.31,,
1968-04-02,8.34,,
1968-04-03,8.44,,
1968-04-04,8.44,,
1968-04-05,8.28,,
1968-04-08,8.38,,
1968-04-10,8.44,,
1968-04-11,8.34,,
1968-04-15,8.44,,
1968-04-16,8.47,,
1968-04-17,8.41,,
1968-04-18,8.44,,
1968-04-19,8.44,,
1968-04-22,8.38,,
1968-04-23,8.38,,
1968-04-24,8.44,,
1968-04-25,8.41,,
1968-04-26,8.47,,
1968-04-29,8.47,,
1968-04-30,8.41,,
1968-05-01,8.28,,
1968-05-02,8.22,,
1968-05-03,8.09,,
1968-05-06,8.13,,
1968-05-07,8.09,,
1968-05-08,8.06,,
1968-05-09,8.03,,
1968-05-10,8.03,,
1968-05-13,8.0,,
1968-05-14,8.06,,
1968-05-15,8.0,,
1968-05-16,8.03,,
1968-05-17,8.06,,
1968-05-20,8.06,,
1968-05-21,8.06,,
1968-05-22,8.06,,
1968-05-23,8.03,,
1968-05-24,8.06,,
1968-05-27,8.03,,
1968-05-28,8.0,,
1968-05-29,8.03,,
1968-05-31,8.06,,
1968-06-03,8.09,,
1968-06-04,8.03,,
1968-06-05,8.06,,
1968-06-06,8.0,,
1968-06-07,8.03,,
1968-06-10,8.06,,
1968-06-11,8.06,,
1968-06-13,8.06,,
1968-06-14,8.06,,
1968-06-17,8.16,,
1968-06-18,8.41,,
1968-06-20,8.41,,
1968-06-21,8.47,,
1968-06-24,8.47,,
1968-06-25,8.5,,
1968-06-27,8.47,,
1968-06-28,8.47,,
1968-07-01,8.63,,
1968-07-02,8.69,,
1968-07-03,8.84,,
1968-07-08,8.78,,
1968-07-09,8.81,,
1968-07-11,8.75,,
1968-07-12,8.81,,
1968-07-15,8.78,,
1968-07-16,8.81,,
1968-07-18,8.63,,
1968-07-19,8.69,,
1968-07-22,8.56,,
1968-07-23,8.59,,
1968-07-25,8.59,,
1968-07-26,8.75,,
1968-07-29,8.53,,
1968-07-30,8.63,,
1968-08-01,8.53,,
1968-08-02,8.53,,
1968-08-05,8.56,,
1968-08-06,8.53,,
1968-08-08,8.53,,
1968-08-09,8.5,,
1968-08-12,8.56,,
1968-08-13,8.5,,
1968-08-15,8.5,,
1968-08-16,8.44,,
1968-08-19,8.44,,
1968-08-20,8.44,,
1968-08-22,8.41,,
1968-08-23,8.47,,
1968-08-26,8.44,,
1968-08-27,8.38,,
1968-08-29,8.38,,
1968-08-30,8.41,,
1968-09-03,8.44,,
1968-09-04,8.44,,
1968-09-05,8.38,,
1968-09-06,8.41,,
1968-09-09,8.44,,
1968-09-10,8.38,,
1968-09-12,8.34,,
1968-09-13,8.34,,
1968-09-16,8.38,,
1968-09-17,8.31,,
1968-09-19,8.34,,
1968-09-20,8.34,,
1968-09-23,8.31,,
1968-09-24,8.31,,
1968-09-26,8.38,,
1968-09-27,8.41,,
1968-09-30,8.34,,
1968-10-01,8.38,,
1968-10-03,8.41,,
1968-10-04,8.41,,
1968-10-07,8.41,,
1968-10-08,8.38,,
1968-10-10,8.41,,
1968-10-11,8.34,,
1968-10-14,8.34,,
1968-10-15,8.31,,
1968-10-17,8.34,,
1968-10-18,8.38,,
1968-10-21,8.41,,
1968-10-22,8.44,,
1968-10-24,8.44,,
1968-10-25,8.38,,
1968-10-28,8.31,,
1968-10-29,8.28,,
1968-10-31,8.25,,
1968-11-01,8.25,,
1968-11-04,8.34,,
1968-11-06,8.28,,
1968-11-07,8.28,,
1968-11-08,8.34,,
1968-11-12,8.38,,
1968-11-13,8.38,,
1968-11-14,8.41,,
1968-11-15,8.44,,
1968-11-18,8.56,,
1968-11-19,8.59,,
1968-11-21,8.56,,
1968-11-22,8.59,,
1968-11-25,8.56,,
1968-11-26,8.53,,
1968-11-27,8.47,,
1968-11-29,8.5,,
1968-12-02,8.38,,
1968-12-03,8.41,,
1968-12-05,8.28,,
1968-12-06,8.31,,
1968-12-09,8.41,,
1968-12-10,8.31,,
1968-12-12,8.31,,
1968-12-13,8.25,,
1968-12-16,8.28,,
1968-12-17,8.25,,
1968-12-19,8.22,,
1968-12-20,8.25,,
1968-12-23,8.25,,
1968-12-24,8.25,,
1968-12-26,8.28,,
1968-12-27,8.25,,
1968-12-30,8.28,,
1968-12-31,8.31,,
1969-01-02,8.38,,
1969-01-03,8.38,,
1969-01-06,8.38,,
1969-01-07,8.41,,
1969-01-08,8.44,,
1969-01-09,8.44,,
1969-01-10,8.5,,
1969-01-13,8.5,,
1969-01-14,8.56,,
1969-01-15,8.5,,
1969-01-16,8.53,,
1969-01-17,8.47,,
1969-01-20,8.5,,
1969-01-21,8.47,,
1969-01-22,8.53,,
1969-01-23,8.53,,
1969-01-24,8.53,,
1969-01-27,8.56,,
1969-01-28,8.56,,
1969-01-29,8.69,,
1969-01-30,8.78,,
1969-01-31,8.84,,
1969-02-03,8.75,,
1969-02-04,8.78,,
1969-02-05,8.72,,
1969-02-06,8.72,,
1969-02-07,8.69,,
1969-02-11,8.72,,
1969-02-12,8.69,,
1969-02-13,8.72,,
1969-02-14,8.69,,
1969-02-17,8.63,,
1969-02-18,8.59,,
1969-02-19,8.63,,
1969-02-20,8.56,,
1969-02-24,8.41,,
1969-02-25,8.41,,
1969-02-26,8.44,,
1969-02-27,8.44,,
1969-02-28,8.44,,
1969-03-03,8.44,,
1969-03-04,8.44,,
1969-03-05,8.44,,
1969-03-06,8.47,,
1969-03-07,8.44,,
1969-03-10,8.47,,
1969-03-11,8.5,,
1969-03-12,8.5,,
1969-03-13,8.47,,
1969-03-14,8.41,,
1969-03-17,8.38,,
1969-03-18,8.34,,
1969-03-19,8.34,,
1969-03-20,8.38,,
1969-03-21,8.44,,
1969-03-24,8.44,,
1969-03-25,8.41,,
1969-03-26,8.41,,
1969-03-27,8.41,,
1969-03-28,8.41,,
1969-04-01,8.41,,
1969-04-02,8.47,,
1969-04-03,8.47,,
1969-04-07,8.44,,
1969-04-08,8.41,,
1969-04-09,8.41,,
1969-04-10,8.41,,
1969-04-11,8.38,,
1969-04-14,8.44,,
1969-04-15,8.47,,
1969-04-16,8.44,,
1969-04-17,8.5,,
1969-04-18,8.47,,
1969-04-21,8.5,,
1969-04-22,8.47,,
1969-04-23,8.44,,
1969-04-24,8.44,,
1969-04-25,8.5,,
1969-04-28,8.44,,
1969-04-29,8.38,,
1969-04-30,8.41,,
1969-05-01,8.44,,
1969-05-02,8.41,,
1969-05-05,8.38,,
1969-05-06,8.31,,
1969-05-07,8.28,,
1969-05-08,8.31,,
1969-05-09,8.31,,
1969-05-12,8.25,,
1969-05-13,8.31,,
1969-05-14,8.28,,
1969-05-15,8.31,,
1969-05-16,8.25,,
1969-05-19,8.31,,
1969-05-20,8.25,,
1969-05-21,8.31,,
1969-05-22,8.25,,
1969-05-23,8.25,,
1969-05-26,8.25,,
1969-05-27,8.31,,
1969-05-28,8.28,,
1969-05-29,8.22,,
1969-06-02,8.25,,
1969-06-03,8.22,,
1969-06-04,8.19,,
1969-06-05,8.19,,
1969-06-06,8.16,,
1969-06-09,8.16,,
1969-06-10,8.16,,
1969-06-11,8.13,,
1969-06-12,8.03,,
1969-06-13,8.03,,
1969-06-16,8.0,,
1969-06-17,8.03,,
1969-06-18,8.06,,
1969-06-19,8.0,,
1969-06-20,8.0,,
1969-06-23,7.88,,
1969-06-24,8.0,,
1969-06-25,8.03,,
1969-06-26,7.97,,
1969-06-27,8.0,,
1969-06-30,8.0,,
1969-07-01,8.0,,
1969-07-02,8.03,,
1969-07-03,8.0,,
1969-07-07,8.06,,
1969-07-08,8.13,,
1969-07-09,8.09,,
1969-07-10,8.03,,
1969-07-11,8.0,,
1969-07-14,8.06,,
1969-07-15,8.03,,
1969-07-16,8.03,,
1969-07-17,8.06,,
1969-07-18,8.0,,
1969-07-22,7.97,,
1969-07-23,7.94,,
1969-07-24,7.94,,
1969-07-25,8.0,,
1969-07-28,7.84,,
1969-07-29,7.69,,
1969-07-30,7.63,,
1969-07-31,7.75,,
1969-08-01,7.69,,
1969-08-04,7.63,,
1969-08-05,7.53,,
1969-08-06,7.53,,
1969-08-07,7.38,,
1969-08-08,7.31,,
1969-08-11,7.28,,
1969-08-12,7.19,,
1969-08-13,7.25,,
1969-08-14,7.22,,
1969-08-15,7.19,,
1969-08-18,7.13,,
1969-08-19,7.16,,
1969-08-20,7.03,,
1969-08-21,7.19,,
1969-08-22,7.28,,
1969-08-25,7.16,,
1969-08-26,7.16,,
1969-08-27,7.19,,
1969-08-28,7.13,,
1969-08-29,7.13,,
1969-09-02,7.13,,
1969-09-03,7.13,,
1969-09-04,7.13,,
1969-09-05,7.0,,
1969-09-08,6.97,,
1969-09-09,6.94,,
1969-09-10,6.88,,
1969-09-11,6.81,,
1969-09-12,6.63,,
1969-09-15,6.63,,
1969-09-16,6.72,,
1969-09-17,6.63,,
1969-09-18,6.56,,
1969-09-19,6.53,,
1969-09-22,6.47,,
1969-09-23,6.47,,
1969-09-24,6.53,,
1969-09-25,6.53,,
1969-09-26,6.5,,
1969-09-29,6.56,,
1969-09-30,6.63,,
1969-10-01,6.69,,
1969-10-02,6.66,,
1969-10-03,6.75,,
1969-10-06,6.81,,
1969-10-07,6.78,,
1969-10-08,6.78,,
1969-10-09,6.75,,
1969-10-10,6.75,,
1969-10-13,6.84,,
1969-10-14,6.88,,
1969-10-15,7.16,,
1969-10-16,7.09,,
1969-10-17,7.09,,
1969-10-20,7.16,,
1969-10-21,7.16,,
1969-10-22,7.13,,
1969-10-23,7.16,,
1969-10-24,7.19,,
1969-10-27,7.16,,
1969-10-28,7.06,,
1969-10-29,7.09,,
1969-10-30,7.13,,
1969-10-31,6.94,,
1969-11-03,6.91,,
1969-11-04,6.75,,
1969-11-05,6.78,,
1969-11-06,6.78,,
1969-11-07,6.75,,
1969-11-10,6.78,,
1969-11-11,6.84,,
1969-11-12,6.78,,
1969-11-13,6.75,,
1969-11-14,6.75,,
1969-11-17,6.72,,
1969-11-18,6.69,,
1969-11-19,6.69,,
1969-11-20,6.66,,
1969-11-21,6.63,,
1969-11-24,6.56,,
1969-11-25,6.53,,
1969-11-26,6.5,,
1969-11-28,6.56,,
1969-12-01,6.5,,
1969-12-02,6.44,,
1969-12-03,6.41,,
1969-12-04,6.31,,
1969-12-05,6.41,,
1969-12-08,6.28,,
1969-12-09,6.28,,
1969-12-10,6.28,,
1969-12-11,6.28,,
1969-12-12,6.31,,
1969-12-15,6.31,,
1969-12-16,6.28,,
1969-12-17,6.31,,
1969-12-18,6.34,,
1969-12-19,6.34,,
1969-12-22,6.34,,
1969-12-23,6.38,,
1969-12-24,6.41,,
1969-12-26,6.38,,
1969-12-29,6.38,,
1969-12-30,6.38,,
1969-12-31,6.38,,
1970-01-02,6.75,,
1970-01-05,7.03,,
1970-01-06,6.94,,
1970-01-07,6.84,,
1970-01-08,6.84,,
1970-01-09,6.91,,
1970-01-12,6.88,,
1970-01-13,6.72,,
1970-01-14,6.72,,
1970-01-15,6.56,,
1970-01-16,6.53,,
1970-01-19,6.69,,
1970-01-20,6.84,,
1970-01-21,6.72,,
1970-01-22,6.72,,
1970-01-23,6.75,,
1970-01-26,6.81,,
1970-01-27,6.78,,
1970-01-28,6.69,,
1970-01-29,6.81,,
1970-01-30,6.75,,
1970-02-02,6.75,,
1970-02-03,6.69,,
1970-02-04,6.75,,
1970-02-05,6.69,,
1970-02-06,6.72,,
1970-02-09,6.72,,
1970-02-10,6.72,,
1970-02-11,6.69,,
1970-02-12,6.66,,
1970-02-13,6.59,,
1970-02-16,6.59,,
1970-02-17,6.63,,
1970-02-18,6.63,,
1970-02-19,6.69,,
1970-02-20,6.72,,
1970-02-24,6.69,,
1970-02-25,6.75,,
1970-02-26,6.75,,
1970-02-27,6.88,,
1970-03-02,6.91,,
1970-03-03,6.94,,
1970-03-04,7.06,,
1970-03-05,7.0,,
1970-03-06,6.97,,
1970-03-09,7.0,,
1970-03-10,6.97,,
1970-03-11,6.97,,
1970-03-12,6.97,,
1970-03-13,6.97,,
1970-03-16,6.88,,
1970-03-17,6.75,,
1970-03-18,6.75,,
1970-03-19,6.72,,
1970-03-20,6.78,,
1970-03-23,6.66,,
1970-03-24,6.72,,
1970-03-25,6.88,,
1970-03-26,6.81,,
1970-03-30,6.84,,
1970-03-31,6.94,,
1970-04-01,6.94,,
1970-04-02,6.91,,
1970-04-03,7.03,,
1970-04-06,7.0,,
1970-04-07,7.0,,
1970-04-08,7.03,,
1970-04-09,7.06,,
1970-04-10,7.06,,
1970-04-13,7.06,,
1970-04-14,6.91,,
1970-04-15,6.97,,
1970-04-16,6.88,,
1970-04-17,6.94,,
1970-04-20,6.84,,
1970-04-21,6.84,,
1970-04-22,6.81,,
1970-04-23,6.78,,
1970-04-24,6.84,,
1970-04-27,6.81,,
1970-04-28,6.75,,
1970-04-29,6.63,,
1970-04-30,6.66,,
1970-05-01,6.69,,
1970-05-04,6.56,,
1970-05-05,6.44,,
1970-05-06,6.56,,
1970-05-07,6.63,,
1970-05-08,6.47,,
1970-05-11,6.47,,
1970-05-12,6.44,,
1970-05-13,6.44,,
1970-05-14,6.34,,
1970-05-15,6.31,,
1970-05-18,6.31,,
1970-05-19,6.28,,
1970-05-20,6.28,,
1970-05-21,6.25,,
1970-05-22,5.94,,
1970-05-25,5.81,,
1970-05-26,5.75,,
1970-05-27,5.81,,
1970-05-28,5.78,,
1970-05-29,5.78,,
1970-06-01,5.75,,
1970-06-02,5.75,,
1970-06-03,5.78,,
1970-06-04,5.78,,
1970-06-05,5.78,,
1970-06-08,5.75,,
1970-06-09,5.78,,
1970-06-10,5.84,,
1970-06-11,5.78,,
1970-06-12,5.84,,
1970-06-15,5.91,,
1970-06-16,5.94,,
1970-06-17,5.97,,
1970-06-18,5.97,,
1970-06-19,5.97,,
1970-06-22,5.94,,
1970-06-23,5.84,,
1970-06-24,5.78,,
1970-06-25,5.81,,
1970-06-26,5.81,,
1970-06-29,5.78,,
1970-06-30,5.75,,
1970-07-01,5.81,,
1970-07-02,5.84,,
1970-07-06,5.78,,
1970-07-07,5.81,,
1970-07-08,5.91,,
1970-07-09,6.03,,
1970-07-10,6.19,,
1970-07-13,6.22,,
1970-07-14,6.28,,
1970-07-15,6.31,,
1970-07-16,6.25,,
1970-07-17,6.31,,
1970-07-20,6.28,,
1970-07-21,6.31,,
1970-07-22,5.97,,
1970-07-23,5.81,,
1970-07-24,5.84,,
1970-07-27,5.91,,
1970-07-28,5.81,,
1970-07-29,5.53,,
1970-07-30,5.59,,
1970-07-31,5.84,,
1970-08-03,5.72,,
1970-08-04,5.69,,
1970-08-05,5.66,,
1970-08-06,5.66,,
1970-08-07,5.69,,
1970-08-10,5.63,,
1970-08-11,5.59,,
1970-08-12,5.59,,
1970-08-13,5.53,,
1970-08-14,5.88,,
1970-08-17,5.88,,
1970-08-18,5.66,,
1970-08-19,5.69,,
1970-08-20,5.72,,
