date,BKNG,dcf,Deviation
2016-12-16,1484.28,1537.228917039642,-0.034444393058653766
2016-12-19,1488.83,1550.648917039642,-0.03986648193561504
2016-12-20,1502.25,1554.158917039642,-0.03340000592636816
2016-12-21,1505.76,1529.738917039642,-0.015675169646625853
2016-12-22,1481.34,1534.598917039642,-0.034705431137917464
2016-12-23,1486.2,1541.818917039642,-0.03607357285927759
2016-12-27,1493.42,1528.858917039642,-0.023179978639404464
2016-12-28,1480.46,1528.558917039642,-0.031466838800558006
2016-12-29,1480.16,1514.4589170396418,-0.02264763781554857
2016-12-30,1466.06,1519.1391229051396,-0.034940264591193815
2017-01-03,1477.57,1528.8591229051394,-0.033547317824601075
2017-01-04,1487.29,1545.2691229051395,-0.03752040472803697
2017-01-05,1503.7,1562.1391229051396,-0.03740967884887181
2017-01-06,1520.57,1571.2091229051396,-0.032229397199214804
2017-01-09,1529.64,1576.8191229051395,-0.0299204406008321
2017-01-10,1535.25,1577.6791229051396,-0.026893379198053013
2017-01-11,1536.11,1580.1591229051396,-0.027876384261956377
2017-01-12,1538.59,1587.3891229051396,-0.030741752101608566
2017-01-13,1545.82,1581.6991229051396,-0.022683911488323827
2017-01-17,1540.13,1583.4291229051396,-0.027345160120396117
2017-01-18,1541.86,1580.5891229051394,-0.02450296686463016
2017-01-19,1539.02,1586.5791229051395,-0.029975891034072943
2017-01-20,1545.01,1596.5591229051395,-0.03228763793685219
2017-01-23,1554.99,1604.8991229051396,-0.03109798129541974
2017-01-24,1563.33,1620.3891229051396,-0.03521322261336857
2017-01-25,1578.82,1623.0091229051395,-0.027226663289509068
2017-01-26,1581.44,1644.4891229051395,-0.03833964118519528
2017-01-27,1602.92,1643.8791229051394,-0.024916140325910607
2017-01-30,1602.31,1616.6991229051396,-0.008900309712102095
2017-01-31,1575.13,1616.8791229051394,-0.02582080646209739
2017-02-01,1575.31,1615.6591229051396,-0.024973784589281012
2017-02-02,1574.09,1624.9491229051396,-0.031298901724511774
2017-02-03,1583.38,1628.7491229051395,-0.027855194067098688
2017-02-06,1587.18,1640.2691229051395,-0.032366105149325364
2017-02-07,1598.7,1642.7591229051395,-0.02682019675971914
2017-02-08,1601.19,1653.3991229051396,-0.03157684202311928
2017-02-09,1611.83,1688.0791229051395,-0.045169164093396774
2017-02-10,1646.51,1687.7491229051395,-0.024434391548759482
2017-02-13,1646.18,1678.8591229051394,-0.019465077479872472
2017-02-14,1637.29,1690.5291229051395,-0.031492579562101386
2017-02-15,1648.96,1690.4491229051396,-0.024543254418587845
2017-02-16,1648.88,1678.9691229051396,-0.017921188957350176
2017-02-17,1637.4,1688.5691229051395,-0.030303244451790223
2017-02-21,1647.0,1693.3091229051395,-0.027348298239655677
2017-02-22,1651.74,1678.8291229051395,-0.016135723722890183
2017-02-23,1637.26,1673.1891229051396,-0.02147343800726853
2017-02-24,1631.62,1673.5791229051395,-0.025071490394970586
2017-02-27,1632.01,1765.6991229051396,-0.075714554745419
2017-02-28,1724.13,1774.7491229051395,-0.028521846976478304
2017-03-01,1733.18,1775.9391229051396,-0.02407690801652751
2017-03-02,1734.37,1776.6691229051396,-0.023808103804930147
2017-03-03,1735.1,1771.7791229051395,-0.020701859747053408
2017-03-06,1730.21,1778.0291229051395,-0.026894454252249456
2017-03-07,1736.46,1785.0591229051395,-0.027225497621639283
2017-03-08,1743.49,1790.9891229051395,-0.02652116771546431
2017-03-09,1749.42,1795.8091229051395,-0.025831878407040376
2017-03-10,1754.24,1808.6891229051396,-0.030104191049527995
2017-03-13,1767.12,1810.5691229051395,-0.02399749468577239
2017-03-14,1769.0,1809.5491229051395,-0.022408412345302886
2017-03-15,1767.98,1815.5491229051395,-0.026200956121210317
2017-03-16,1773.98,1814.1991229051396,-0.02216907857431616
2017-03-17,1772.63,1807.0091229051395,-0.01902542852128375
2017-03-20,1765.44,1788.7091229051396,-0.013008891500115416
2017-03-21,1747.14,1793.5591229051395,-0.025881010730190668
2017-03-22,1751.99,1789.8991229051396,-0.021179474541341947
2017-03-23,1748.33,1794.6791229051396,-0.025825855058765
2017-03-24,1753.11,1813.5691229051395,-0.03333709321665701
2017-03-27,1772.0,1830.0191229051395,-0.03170410744836083
2017-03-28,1788.45,1826.6191229051394,-0.020896049114187187
2017-03-29,1785.05,1830.7691229051395,-0.02497263162959107
2017-03-30,1789.2,1821.5391229051395,-0.017753735013696703
2017-03-31,1779.97,1822.646071964018,-0.023414349401379764
2017-04-03,1773.99,1816.036071964018,-0.02315266343721123
2017-04-04,1767.38,1810.426071964018,-0.02377676317780819
2017-04-05,1761.77,1822.176071964018,-0.033150513220662536
2017-04-06,1773.52,1818.216071964018,-0.024582376458556876
2017-04-07,1769.56,1824.626071964018,-0.030179373631740947
2017-04-10,1775.97,1817.056071964018,-0.02261133962674522
2017-04-11,1768.4,1798.666071964018,-0.016826954394580595
2017-04-12,1750.01,1787.426071964018,-0.02093293398305729
2017-04-13,1738.77,1819.266071964018,-0.04424645366860336
2017-04-17,1770.61,1811.966071964018,-0.022823866629683498
2017-04-18,1763.31,1811.856071964018,-0.026793558669036543
2017-04-19,1763.2,1809.456071964018,-0.02556352302811682
2017-04-20,1760.8,1800.666071964018,-0.022139625211317182
2017-04-21,1752.01,1847.276071964018,-0.05157110699903744
2017-04-24,1798.62,1847.746071964018,-0.02658702551687786
2017-04-25,1799.09,1852.776071964018,-0.0289760175427507
2017-04-26,1804.12,1884.526071964018,-0.0426664683286766
2017-04-27,1835.87,1895.476071964018,-0.03144649138316824
2017-04-28,1846.82,1918.576071964018,-0.037400691592365365
2017-05-01,1869.92,1929.176071964018,-0.030715740685966386
2017-05-02,1880.52,1925.446071964018,-0.023332812389906143
2017-05-03,1876.79,1959.066071964018,-0.041997599336470515
2017-05-04,1910.41,1952.306071964018,-0.021459786744334908
2017-05-05,1903.65,1952.566071964018,-0.025052198062017417
2017-05-08,1903.91,1959.786071964018,-0.028511311904580117
2017-05-09,1911.13,1873.426071964018,0.02012565566382607
2017-05-10,1824.77,1862.216071964018,-0.02010833894507469
2017-05-11,1813.56,1866.836071964018,-0.028538162918594456
2017-05-12,1818.18,1862.466071964018,-0.023778189912107894
2017-05-15,1813.81,1878.456071964018,-0.0344144709737223
2017-05-16,1829.8,1844.346071964018,-0.007886845199571502
2017-05-17,1795.69,1844.686071964018,-0.02656065587997447
2017-05-18,1796.03,1856.936071964018,-0.032799229269966146
2017-05-19,1808.28,1877.076071964018,-0.036650657366291695
2017-05-22,1828.42,1876.596071964018,-0.02567205201148992
2017-05-23,1827.94,1897.396071964018,-0.03660599544307219
2017-05-24,1848.74,1909.086071964018,-0.031609927310367714
2017-05-25,1860.43,1912.556071964018,-0.027254663394255085
2017-05-26,1863.9,1906.106071964018,-0.022142562045631253
2017-05-30,1857.45,1925.746071964018,-0.03546473388070559
2017-05-31,1877.09,1939.476071964018,-0.03216645611968938
2017-06-01,1890.82,1944.616071964018,-0.027664109507068546
2017-06-02,1895.96,1940.236071964018,-0.022819940626709
2017-06-05,1891.58,1938.516071964018,-0.024212371846091818
2017-06-06,1889.86,1939.026071964018,-0.02535606543661284
2017-06-07,1890.37,1941.036071964018,-0.026102591649804885
2017-06-08,1892.38,1890.776071964018,0.0008482908472160489
2017-06-09,1842.12,1861.646071964018,-0.010488605894577008
2017-06-12,1812.99,1892.176071964018,-0.041849209033610446
2017-06-13,1843.52,1880.266071964018,-0.0195430170824894
2017-06-14,1831.61,1857.856071964018,-0.014127074944116691
2017-06-15,1809.2,1851.266071964018,-0.02272286658361855
2017-06-16,1802.61,1900.256071964018,-0.05138574395560047
2017-06-19,1851.6,1899.296071964018,-0.025112499661359644
2017-06-20,1850.64,1916.436071964018,-0.034332515927123164
2017-06-21,1867.78,1911.586071964018,-0.022916086597665086
2017-06-22,1862.93,1922.936071964018,-0.031205442988403664
2017-06-23,1874.28,1924.996071964018,-0.02634606517003113
2017-06-26,1876.34,1906.9060719640179,-0.0160291439696012
2017-06-27,1858.25,1938.866071964018,-0.04157897914132669
2017-06-28,1890.21,1925.646071964018,-0.018402172901833214
2017-06-29,1876.99,1919.176071964018,-0.021981345318069945
2017-06-30,1870.52,1895.7636989750044,-0.013315846794963448
2017-07-03,1843.13,1918.6436989750046,-0.03935785420468951
2017-07-05,1866.01,1924.9336989750045,-0.030610768052105053
2017-07-06,1872.3,1971.1336989750046,-0.05014053538143981
2017-07-07,1918.5,1974.4536989750045,-0.028338825571879278
2017-07-10,1921.82,1981.7836989750044,-0.030257438794162206
2017-07-11,1929.15,1998.8136989750044,-0.034852522278953746
2017-07-12,1946.18,1993.3336989750046,-0.023655697487706906
2017-07-13,1940.7,2003.5036989750045,-0.03134693437657987
2017-07-14,1950.87,1998.0936989750046,-0.023634376605676577
2017-07-17,1945.46,2028.8736989750046,-0.04111330292129345
2017-07-18,1976.24,2044.7336989750045,-0.03349761341016655
2017-07-19,1992.1,2051.8536989750046,-0.029121812634523847
2017-07-20,1999.22,2047.5236989750044,-0.023591277111559394
2017-07-21,1994.89,2054.6436989750046,-0.029082268134768885
2017-07-24,2002.01,2069.5436989750046,-0.032632168631400504
2017-07-25,2016.91,2085.8436989750044,-0.033048353051994606
2017-07-26,2033.21,2077.7236989750045,-0.021424263003287813
2017-07-27,2025.09,2076.6936989750043,-0.02484896978330242
2017-07-28,2024.06,2081.1336989750043,-0.027424330788124895
2017-07-31,2028.5,2077.2236989750045,-0.02345616362794578
2017-08-01,2024.59,2074.0036989750047,-0.023825270417514477
2017-08-02,2021.37,2080.6136989750044,-0.02847414635604406
2017-08-03,2027.98,2085.4036989750043,-0.027536010894786744
2017-08-04,2032.77,2095.2736989750047,-0.029830803968751707
2017-08-07,2042.64,2101.6336989750043,-0.028070400186186673
2017-08-08,2049.0,1959.4336989750045,0.04571029939509996
2017-08-09,1906.8,1902.2536989750045,0.0023899551502752914
2017-08-10,1849.62,1906.8036989750044,-0.029989295177969
2017-08-11,1854.17,1926.5836989750046,-0.03758658345003674
2017-08-14,1873.95,1913.4736989750045,-0.02065547020383729
2017-08-15,1860.84,1908.3536989750046,-0.02489774248899701
2017-08-16,1855.72,1865.6036989750046,-0.005297855584460276
2017-08-17,1812.97,1862.6336989750046,-0.02666315926869256
2017-08-18,1810.0,1854.1736989750045,-0.02382392706757941
2017-08-21,1801.54,1870.8336989750046,-0.037038940988164515
2017-08-22,1818.2,1865.6536989750045,-0.02543542727199355
2017-08-23,1813.02,1868.1436989750046,-0.029507204935706688
2017-08-24,1815.51,1846.1136989750046,-0.016577364109261694
2017-08-25,1793.48,1842.5436989750044,-0.02662824170862177
2017-08-28,1789.91,1859.6936989750045,-0.037524297153593955
2017-08-29,1807.06,1865.6336989750046,-0.031396141164895086
2017-08-30,1813.0,1904.7136989750045,-0.04815091056695764
2017-08-31,1852.08,1903.4536989750045,-0.026989728724512108
2017-09-01,1850.82,1895.5236989750044,-0.02358382488131261
2017-09-05,1842.89,1895.0836989750046,-0.027541632595560084
2017-09-06,1842.45,1898.0036989750045,-0.029269541995627035
2017-09-07,1845.37,1891.2036989750045,-0.024235199518616413
2017-09-08,1838.57,1921.4936989750045,-0.04315585266776523
2017-09-11,1868.86,1921.2736989750044,-0.02728070394289328
2017-09-12,1868.64,1923.8036989750044,-0.028674286781128044
2017-09-13,1871.17,1897.9236989750045,-0.01409629849158478
2017-09-14,1845.29,1895.8336989750046,-0.026660407504271788
2017-09-15,1843.2,1906.8136989750044,-0.03336125548563007
2017-09-18,1854.18,1912.4136989750045,-0.03045036699235948
2017-09-19,1859.78,1918.8436989750046,-0.030780880697346524
2017-09-20,1866.21,1918.9836989750045,-0.02750085839874128
2017-09-21,1866.35,1914.7636989750044,-0.02528442491411398
2017-09-22,1862.13,1882.1836989750045,-0.010654485524407176
2017-09-25,1829.55,1878.5536989750044,-0.026085865419626986
2017-09-26,1825.92,1871.6236989750046,-0.02441927776402608
2017-09-27,1818.99,1864.3236989750044,-0.024316431207696665
2017-09-28,1811.69,1883.4536989750045,-0.03810218377763097
2017-09-29,1830.82,1914.3232278683286,-0.043620234374585065
2017-10-02,1857.47,1924.5032278683286,-0.03483144475812483
2017-10-03,1867.65,1945.5532278683286,-0.040041684160800006
2017-10-04,1888.7,1966.4632278683284,-0.0395447149818432
2017-10-05,1909.61,1974.8532278683285,-0.0330370009009493
2017-10-06,1918.0,1983.7832278683286,-0.03316049200547777
2017-10-09,1926.93,1973.5032278683286,-0.023599266122627194
2017-10-10,1916.65,1977.0532278683286,-0.030552150552595747
2017-10-11,1920.2,1975.8032278683286,-0.028142087776786506
2017-10-12,1918.95,1985.9132278683285,-0.0337191106482565
2017-10-13,1929.06,1992.4032278683285,-0.031792373643210525
2017-10-16,1935.55,1991.3832278683285,-0.02803740992038739
2017-10-17,1934.53,1998.7232278683286,-0.03211711705416653
2017-10-18,1941.87,1984.7132278683284,-0.021586608718451528
2017-10-19,1927.86,1998.9632278683284,-0.03557005295397664
2017-10-20,1942.11,1991.4032278683285,-0.024753011935756408
2017-10-23,1934.55,1989.1432278683285,-0.027445599242661656
2017-10-24,1932.29,1985.6632278683285,-0.026879295098608647
2017-10-25,1928.81,1996.1432278683285,-0.03373166160037189
2017-10-26,1939.29,1947.7732278683286,-0.004355346786244163
2017-10-27,1890.92,1936.5832278683285,-0.02357927467883303
2017-10-30,1879.73,1968.8132278683286,-0.0452471705326668
2017-10-31,1911.96,1969.9132278683285,-0.029419177986352407
2017-11-01,1913.06,1967.9932278683286,-0.027913321596045648
2017-11-02,1911.14,1951.3432278683285,-0.02060284797372469
2017-11-03,1894.49,1959.8532278683285,-0.033351083100963685
2017-11-06,1903.0,1702.5732278683286,0.1177199129241635
2017-11-07,1645.72,1717.9632278683284,-0.04205167299067791
2017-11-08,1661.11,1759.9932278683286,-0.056183868382320035
2017-11-09,1703.14,1754.1032278683285,-0.029053722186157427
2017-11-10,1697.25,1779.0032278683286,-0.045954513509392836
2017-11-13,1722.15,1776.3532278683285,-0.03051376664165706
2017-11-14,1719.5,1783.6332278683285,-0.03595651105074782
2017-11-15,1726.78,1788.5032278683286,-0.03451110789545231
2017-11-16,1731.65,1804.0732278683286,-0.04014428391795544
2017-11-17,1747.22,1810.8732278683285,-0.035150570944857296
2017-11-20,1754.02,1823.5232278683286,-0.03811480260088429
2017-11-21,1766.67,1816.0432278683286,-0.027187253646094534
2017-11-22,1759.19,1815.2732278683286,-0.030895199139904128
2017-11-24,1758.42,1820.2532278683286,-0.033969574629317156
2017-11-27,1763.4,1808.8732278683285,-0.02513897998364234
2017-11-28,1752.02,1791.3032278683286,-0.021929971016172445
2017-11-29,1734.45,1796.5632278683286,-0.034573360349820614
2017-11-30,1739.71,1792.1532278683285,-0.029262691968982457
2017-12-01,1735.3,1780.0932278683285,-0.025163416818325124
2017-12-04,1723.24,1781.7332278683286,-0.03282939721470546
2017-12-05,1724.88,1775.8932278683285,-0.028725391294814218
2017-12-06,1719.04,1776.4732278683286,-0.032329914668765
2017-12-07,1719.62,1776.6932278683284,-0.032123287787169
2017-12-08,1719.84,1772.3732278683285,-0.029640048180772482
2017-12-11,1715.52,1780.5732278683286,-0.036534991569096675
2017-12-12,1723.72,1799.4632278683284,-0.04209212319278954
2017-12-13,1742.61,1817.7732278683286,-0.041349067483225754
2017-12-14,1760.92,1816.8532278683285,-0.03078577125019266
2017-12-15,1760.0,1838.2032278683284,-0.04254329808734847
2017-12-18,1781.35,1837.4732278683286,-0.03054369827931469
2017-12-19,1780.62,1830.8532278683285,-0.027437058909858925
2017-12-20,1774.0,1835.6432278683285,-0.033581268370931006
2017-12-21,1778.79,1832.1132278683285,-0.029104766592603193
2017-12-22,1775.26,1812.1732278683285,-0.020369591218246663
2017-12-26,1755.32,1814.7332278683286,-0.032739372903927255
2017-12-27,1757.88,1820.9432278683284,-0.03463217683186792
2017-12-28,1764.09,1794.5932278683285,-0.01699729353406798
2017-12-29,1737.74,1835.6288885774914,-0.05332716715596564
2018-01-02,1784.75,1875.0388885774912,-0.048153075185544236
2018-01-03,1824.16,1858.1288885774914,-0.018281233764949723
2018-01-04,1807.25,1874.4188885774913,-0.035834513291992165
2018-01-05,1823.54,1902.6888885774913,-0.041598439478282456
2018-01-08,1851.81,1916.1688885774913,-0.03358727352330071
2018-01-09,1865.29,1923.7888885774912,-0.030408164287063277
2018-01-10,1872.91,1943.9788885774913,-0.03655846727301448
2018-01-11,1893.1,1970.2788885774912,-0.039171555369612254
2018-01-12,1919.4,1970.3488885774914,-0.025857800551390753
2018-01-16,1919.47,2000.7788885774912,-0.040638617811136535
2018-01-17,1949.9,1977.5888885774914,-0.014001337051103846
2018-01-18,1926.71,1961.0888885774914,-0.017530510104735053
2018-01-19,1910.21,1966.6488885774913,-0.028697999376144034
2018-01-22,1915.77,2013.8188885774912,-0.048688037009500085
2018-01-23,1962.94,2006.1188885774914,-0.021523594051850448
2018-01-24,1955.24,2000.5488885774912,-0.022648228611752863
2018-01-25,1949.67,2001.3588885774914,-0.025826896351523576
2018-01-26,1950.48,1980.1088885774914,-0.014963262247045805
2018-01-29,1929.23,1972.4088885774913,-0.02189144899292772
2018-01-30,1921.53,1962.9288885774913,-0.021090365941627498
2018-01-31,1912.05,1954.5688885774912,-0.02175358915511849
2018-02-01,1903.69,1909.9788885774913,-0.003292648214648586
2018-02-02,1859.1,1876.8088885774912,-0.009435637632190463
2018-02-05,1825.93,1909.5388885774912,-0.04378485773587748
2018-02-06,1858.66,1933.5588885774912,-0.03873628520959804
2018-02-07,1882.68,1856.9388885774913,0.013862120924306609
2018-02-08,1806.06,1815.8788885774914,-0.0054072375857529
2018-02-09,1765.0,1840.8788885774914,-0.041218837941112696
2018-02-12,1790.0,1848.7388885774913,-0.03177240925714919
2018-02-13,1797.86,1869.2888885774912,-0.03821179755251636
2018-02-14,1818.41,1921.1288885774914,-0.05346798394851582
2018-02-15,1870.25,1935.8788885774914,-0.033901340091433196
2018-02-16,1885.0,1945.4988885774912,-0.031096850752624583
2018-02-20,1894.62,1931.5588885774912,-0.019123873880280806
2018-02-21,1880.68,1928.0188885774912,-0.024553124898282652
2018-02-22,1877.14,1957.8988885774913,-0.041247731968511614
2018-02-23,1907.02,1956.5188885774912,-0.025299468799649505
2018-02-26,1905.64,1955.8888885774913,-0.025691075229757554
2018-02-27,1905.01,2084.918888577491,-0.08629059363563074
2018-02-28,2034.04,2079.2488885774915,-0.021742894189267004
2018-03-01,2028.37,2084.668888577491,-0.027006153776251596
2018-03-02,2033.79,2123.5388885774914,-0.04226383093818076
2018-03-05,2072.66,2136.388888577492,-0.029830190991081973
2018-03-06,2085.51,2173.808888577491,-0.04061943487372166
2018-03-07,2122.93,2200.9588885774915,-0.03545222447472551
2018-03-08,2150.08,2221.4888885774913,-0.03214460758487847
2018-03-09,2170.61,2256.9688885774913,-0.038263216216471996
2018-03-12,2206.09,2220.878888577491,-0.006659025241562588
2018-03-13,2170.0,2239.778888577491,-0.031154364805094037
2018-03-14,2188.9,2238.648888577491,-0.022222729446913392
2018-03-15,2187.77,2222.368888577491,-0.015568472342877837
2018-03-16,2171.49,2197.7688885774915,-0.011957075520575233
2018-03-19,2146.89,2189.9888885774913,-0.019679957648317647
2018-03-20,2139.11,2195.858888577491,-0.025843595357010307
2018-03-21,2144.98,2164.6788885774918,-0.009100143527725146
2018-03-22,2113.8,2137.888888577492,-0.011267605489787558
2018-03-23,2087.01,2184.588888577491,-0.04466693440019742
2018-03-26,2133.71,2128.438888577491,0.0024765152764296694
2018-03-27,2077.56,2105.568888577491,-0.01330229028811969
2018-03-28,2054.69,2131.2688885774915,-0.03593112487491135
2018-03-29,2080.39,2084.149015343969,-0.0018036211980498873
2018-04-02,2030.86,2120.8590153439695,-0.042435171170193575
2018-04-03,2067.57,2124.2990153439696,-0.026704816475558113
2018-04-04,2071.01,2144.379015343969,-0.034214574391458585
2018-04-05,2091.09,2086.699015343969,0.0021042731240792367
2018-04-06,2033.41,2102.0290153439687,-0.03264418085719911
2018-04-09,2048.74,2130.879015343969,-0.03854701029598828
2018-04-10,2077.59,2133.939015343969,-0.026406103894626054
2018-04-11,2080.65,2139.0990153439693,-0.02732412802058659
2018-04-12,2085.81,2139.149015343969,-0.024934688963401785
2018-04-13,2085.86,2149.879015343969,-0.0297779618699735
2018-04-16,2096.59,2215.5990153439693,-0.05371414886889769
2018-04-17,2162.31,2233.8890153439693,-0.03204233283404534
2018-04-18,2180.6,2212.2390153439687,-0.014301806958706642
2018-04-19,2158.95,2184.6590153439693,-0.01176797622118686
2018-04-20,2131.37,2186.979015343969,-0.02542732004002468
2018-04-23,2133.69,2120.5790153439693,0.006182738092362028
2018-04-24,2067.29,2130.899015343969,-0.029850788275718187
2018-04-25,2077.61,2165.0890153439695,-0.04040435045580404
2018-04-26,2111.8,2195.0090153439687,-0.037908279538856116
2018-04-27,2141.72,2231.289015343969,-0.040142274141999224
2018-04-30,2178.0,2232.6790153439692,-0.024490316327690054
2018-05-01,2179.39,2203.1090153439695,-0.01076615599989561
2018-05-02,2149.82,2205.499015343969,-0.02524554078537422
2018-05-03,2152.21,2228.999015343969,-0.03444999967042117
2018-05-04,2175.71,2248.249015343969,-0.03226467123921806
2018-05-07,2194.96,2214.8890153439693,-0.008997748964353569
2018-05-08,2161.6,2236.879015343969,-0.03365359271895774
2018-05-09,2183.59,2133.309015343969,0.023569480227375372
2018-05-10,2080.02,2125.2790153439687,-0.021295564025810343
2018-05-11,2071.99,2125.309015343969,-0.02508765311727612
2018-05-14,2072.02,2121.039015343969,-0.02311085038481464
2018-05-15,2067.75,2127.879015343969,-0.02825772278892902
2018-05-16,2074.59,2142.399015343969,-0.03165097391210381
2018-05-17,2089.11,2119.629015343969,-0.014398281549762748
2018-05-18,2066.34,2124.8490153439693,-0.027535610728792292
2018-05-21,2071.56,2130.479015343969,-0.027655290157578283
2018-05-22,2077.19,2138.539015343969,-0.0286873491218963
2018-05-23,2085.25,2141.5690153439696,-0.026298015585980994
2018-05-24,2088.28,2163.9090153439693,-0.034950182659111095
2018-05-25,2110.62,2129.3190153439696,-0.008781688046377134
2018-05-29,2076.03,2151.289015343969,-0.0349832192732763
2018-05-30,2098.0,2162.209015343969,-0.029696026095680006
2018-05-31,2108.92,2182.229015343969,-0.03359363972731966
2018-06-01,2128.94,2179.0890153439695,-0.023013752531836573
2018-06-04,2125.8,2194.2790153439687,-0.03120797987180035
2018-06-05,2140.99,2207.0690153439696,-0.029939714111600346
2018-06-06,2153.78,2185.269015343969,-0.014409674563116592
2018-06-07,2131.98,2189.8290153439693,-0.026417138022478248
2018-06-08,2136.54,2177.5790153439693,-0.01884616588183219
2018-06-11,2124.29,2185.289015343969,-0.02791347730925542
2018-06-12,2132.0,2159.649015343969,-0.01280255039014544
2018-06-13,2106.36,2176.3490153439693,-0.032158911484566066
2018-06-14,2123.06,2194.7390153439687,-0.03265947105457323
2018-06-15,2141.45,2198.5090153439687,-0.025953505282779843
2018-06-18,2145.22,2192.5490153439696,-0.021586297507034224
2018-06-19,2139.26,2199.059015343969,-0.027193001609652212
2018-06-20,2145.77,2175.7790153439687,-0.013792308470823578
2018-06-21,2122.49,2156.1390153439693,-0.015606143715460541
2018-06-22,2102.85,2103.809015343969,-0.0004558471500856198
2018-06-25,2050.52,2093.669015343969,-0.02060928209174462
2018-06-26,2040.38,2054.789015343969,-0.0070124062550318556
2018-06-27,2001.5,2072.779015343969,-0.034388140181041305
2018-06-28,2019.49,2080.379015343969,-0.02926823184375449
2018-06-29,2027.09,2113.1376389712955,-0.04072031910480978
2018-07-02,2047.94,2125.4276389712954,-0.036457434518353815
2018-07-03,2060.23,2134.3476389712955,-0.03472613252779122
2018-07-05,2069.15,2152.127638971295,-0.03855609559057449
2018-07-06,2086.93,2146.8476389712955,-0.027909590733698475
2018-07-09,2081.65,2129.2376389712954,-0.022349613824357517
2018-07-10,2064.04,2118.0476389712953,-0.025498783869434605
2018-07-11,2052.85,2122.307638971295,-0.03272741316850847
2018-07-12,2057.11,2096.6376389712955,-0.018852871014320538
2018-07-13,2031.44,2085.1976389712954,-0.02578059650873954
2018-07-16,2020.0,2095.7176389712954,-0.036129694937559464
2018-07-17,2030.52,2089.1076389712953,-0.02804433715064325
2018-07-18,2023.91,2075.7976389712953,-0.024996482314629254
2018-07-19,2010.6,2074.8676389712955,-0.03097433193529353
2018-07-20,2009.67,2061.167638971295,-0.024984692170403444
2018-07-23,1995.97,2091.4476389712954,-0.04565146035320167
2018-07-24,2026.25,2130.8876389712955,-0.049105188400177746
2018-07-25,2065.69,2148.327638971295,-0.03846603165747342
2018-07-26,2083.13,2150.2276389712956,-0.031204900241816325
2018-07-27,2085.03,2095.0976389712955,-0.004805331638977228
2018-07-30,2029.9,2093.917638971295,-0.03057314088186669
2018-07-31,2028.72,2088.327638971295,-0.02854324094501648
2018-08-01,2023.13,2098.267638971295,-0.035809368440783085
2018-08-02,2033.07,2094.9076389712955,-0.029518074124576188
2018-08-03,2029.71,2141.0476389712953,-0.05200147672790201
2018-08-06,2075.85,2143.187638971295,-0.03141938566033187
2018-08-07,2077.99,2110.1976389712954,-0.01526285423530116
2018-08-08,2045.0,2007.5876389712953,0.018635480863926412
2018-08-09,1942.39,1962.8576389712953,-0.010427469911685527
2018-08-10,1897.66,1919.4576389712952,-0.011356144844632876
2018-08-13,1854.26,1898.7476389712954,-0.023429990409572277
2018-08-14,1833.55,1928.6876389712952,-0.04932765526616789
2018-08-15,1863.49,1890.1876389712952,-0.014124332643411508
2018-08-16,1824.99,1905.8776389712953,-0.0424411501123203
2018-08-17,1840.68,1923.7976389712953,-0.043204980236767776
2018-08-20,1858.6,1963.2776389712953,-0.05331779718437768
2018-08-21,1898.08,1982.1976389712952,-0.0424365549214103
2018-08-22,1917.0,1960.0976389712953,-0.021987495987145778
2018-08-23,1894.9,1968.5376389712953,-0.037407280162433776
2018-08-24,1903.34,2000.8976389712952,-0.04875693642252077
2018-08-27,1935.7,1996.4276389712952,-0.030418151795667647
2018-08-28,1931.23,2009.2276389712954,-0.03881971234042425
2018-08-29,1944.03,2009.1976389712952,-0.0324346583468319
2018-08-30,1944.0,2016.7476389712954,-0.03607176106991883
2018-08-31,1951.55,1990.5576389712953,-0.01959633733161037
2018-09-04,1925.36,1957.3776389712953,-0.016357415316199386
2018-09-05,1892.18,1974.6976389712952,-0.04178748044398439
2018-09-06,1909.5,1967.0076389712954,-0.02923610352696482
2018-09-07,1901.81,1940.9576389712952,-0.02016923923803071
2018-09-10,1875.76,1946.1276389712953,-0.03615777175257162
2018-09-11,1880.93,1941.2776389712953,-0.031086557512337132
2018-09-12,1876.08,1947.8076389712953,-0.03682480627767604
2018-09-13,1882.61,1981.4676389712954,-0.04989111960597992
2018-09-14,1916.27,1955.9576389712952,-0.020290643406862485
2018-09-17,1890.76,1976.3076389712953,-0.04328660036745313
2018-09-18,1911.11,1991.9776389712954,-0.0405966600172567
2018-09-19,1926.78,2012.9376389712952,-0.04280194145275451
2018-09-20,1947.74,2021.9376389712952,-0.036696304347469844
2018-09-21,1956.74,2023.9576389712952,-0.03321099101928804
2018-09-24,1958.76,2020.2076389712952,-0.03041649669366897
2018-09-25,1955.01,2032.7076389712952,-0.03822371573839123
2018-09-26,1967.51,2034.5376389712953,-0.03294489995534611
2018-09-27,1969.34,2049.1976389712954,-0.038970198604847295
2018-09-28,1984.0,2050.473053781166,-0.03241839909019373
2018-10-01,1989.21,2037.8530537811662,-0.023869755324561148
2018-10-02,1976.59,2033.8930537811664,-0.02817407418479334
2018-10-03,1972.63,1994.6630537811664,-0.011046002852160619
2018-10-04,1933.4,1965.1030537811662,-0.016133023517603595
2018-10-05,1903.84,1962.1630537811664,-0.029723856877630794
2018-10-08,1900.9,1931.7630537811663,-0.015976624938941586
