date,CVX,dcf,Deviation
2014-09-12,122.66,131.5642794696128,-0.06768006867448717
2014-09-15,124.24,132.2842794696128,-0.06081054757123028
2014-09-16,124.96,132.04427946961283,-0.05365078667601908
2014-09-17,124.72,131.46427946961282,-0.05130123176289658
2014-09-18,124.14,132.12427946961282,-0.06043007009509649
2014-09-19,124.8,130.8142794696128,-0.04597571070985329
2014-09-22,123.49,130.3842794696128,-0.05287661593604609
2014-09-23,123.06,129.7242794696128,-0.05137264586752921
2014-09-24,122.4,128.0042794696128,-0.043781969578159385
2014-09-25,120.68,128.79427946961283,-0.06300186237329952
2014-09-26,121.47,127.87427946961282,-0.05008262409122455
2014-09-29,120.55,126.64427946961283,-0.04812123765191545
2014-09-30,119.32,125.12097016972741,-0.04636289314140041
2014-10-01,117.65,124.58097016972741,-0.055634260676287406
2014-10-02,117.11,125.1809701697274,-0.0644744177871791
2014-10-03,117.71,125.56097016972741,-0.06252715441044177
2014-10-06,118.09,123.4909701697274,-0.04373574976619132
2014-10-07,116.02,125.42097016972741,-0.07495532969491014
2014-10-08,117.95,121.98097016972741,-0.03304589366782884
2014-10-09,114.51,121.36097016972741,-0.05645118162903684
2014-10-10,113.89,119.50097016972741,-0.04695334407543417
2014-10-13,112.03,117.25097016972741,-0.04452816178978958
2014-10-14,109.78,116.7409701697274,-0.05962748261905815
2014-10-15,109.27,118.53097016972741,-0.0781312272772795
2014-10-16,111.06,119.2709701697274,-0.06884298969013891
2014-10-17,111.8,118.9609701697274,-0.06019596309201669
2014-10-20,111.49,122.56097016972741,-0.09033030788183127
2014-10-21,115.09,121.47097016972741,-0.0525308241204584
2014-10-22,114.0,123.6609701697274,-0.07812465126601797
2014-10-23,116.19,123.3809701697274,-0.05828265217752171
2014-10-24,115.91,122.4909701697274,-0.05372616577865785
2014-10-27,115.02,124.6009701697274,-0.07689322287520328
2014-10-28,117.13,124.61097016972741,-0.06003460337029631
2014-10-29,117.14,124.67097016972741,-0.06040676638254061
2014-10-30,117.2,127.42097016972741,-0.08021419202908953
2014-10-31,119.95,124.25097016972741,-0.03461518379979056
2014-11-03,116.78,122.84097016972741,-0.04933997314864147
2014-11-04,115.37,124.5209701697274,-0.07348939023888301
2014-11-05,117.05,126.00097016972741,-0.07103889880903425
2014-11-06,118.53,126.2709701697274,-0.06130443251780171
2014-11-07,118.8,125.39097016972741,-0.052563355724945526
2014-11-10,117.92,125.9109701697274,-0.06346524182091218
2014-11-11,118.44,125.12097016972741,-0.05339608668846352
2014-11-12,117.65,123.92097016972741,-0.05060459227472491
2014-11-13,116.45,123.7909701697274,-0.059301338051251484
2014-11-14,116.32,123.22097016972741,-0.056004835542374454
2014-11-17,115.75,122.94097016972741,-0.05849124307218201
2014-11-18,115.47,123.94097016972741,-0.06834681185831515
2014-11-19,116.47,124.78097016972741,-0.06660446828088296
2014-11-20,117.31,126.0509701697274,-0.06934472743809672
2014-11-21,118.58,125.06097016972741,-0.05182248435248593
2014-11-24,117.59,123.62097016972741,-0.048785979930808576
2014-11-25,116.15,122.58097016972741,-0.05246303860071422
2014-11-26,115.11,116.34097016972741,-0.0105807108874163
2014-11-28,108.87,119.20097016972741,-0.08666850743762733
2014-12-01,111.73,121.4909701697274,-0.08034317411484126
2014-12-02,114.02,121.1809701697274,-0.05909319061976215
2014-12-03,113.71,119.75097016972741,-0.050446106291793136
2014-12-04,112.28,118.34097016972741,-0.05121616090382419
2014-12-05,110.87,114.2709701697274,-0.02976232865333972
2014-12-08,106.8,114.48097016972741,-0.0670938598645674
2014-12-09,107.01,112.33097016972741,-0.047368683468927975
2014-12-10,104.86,112.3809701697274,-0.06692387651012965
2014-12-11,104.91,109.8509701697274,-0.044978848726536125
2014-12-12,102.38,108.33097016972741,-0.05493323063943523
2014-12-15,100.86,109.17097016972741,-0.07612802338209879
2014-12-16,101.7,113.4909701697274,-0.10389346528709587
2014-12-17,106.02,116.50097016972741,-0.08996465998916525
2014-12-18,109.03,120.4009701697274,-0.09444251282774485
2014-12-19,112.93,119.50097016972741,-0.0549867516589585
2014-12-22,112.03,121.42097016972741,-0.077342242914056
2014-12-23,113.95,120.94097016972741,-0.05780481304157181
2014-12-24,113.47,120.72097016972741,-0.060063882517949585
2014-12-26,113.25,120.7909701697274,-0.06242991640129503
2014-12-29,113.32,120.58097016972741,-0.0602165512477385
2014-12-30,113.11,119.6509701697274,-0.054667088452763024
2014-12-31,112.18,119.31603793466807,-0.05980786873408783
2015-01-02,112.58,114.81603793466807,-0.01947496164203477
2015-01-05,108.08,114.76603793466808,-0.05825798341556576
2015-01-06,108.03,114.67603793466807,-0.05795489671917664
2015-01-07,107.94,117.14603793466807,-0.07858599485713935
2015-01-08,110.41,114.94603793466807,-0.039462325245575025
2015-01-09,108.21,112.61603793466807,-0.039124426817645164
2015-01-12,105.88,110.93603793466808,-0.04557615387026581
2015-01-13,104.2,110.63603793466807,-0.05817306959662294
2015-01-14,103.9,109.40603793466808,-0.05032663679819949
2015-01-15,102.67,111.85603793466807,-0.08212375571565811
2015-01-16,105.12,113.20603793466807,-0.07142762066573316
2015-01-20,106.47,114.89603793466807,-0.07333619231900124
2015-01-21,108.16,115.65603793466808,-0.0648132001452657
2015-01-22,108.92,113.58603793466807,-0.041079326469260824
2015-01-23,106.85,115.61603793466807,-0.07582025894730593
2015-01-26,108.88,114.99603793466807,-0.05318477092352292
2015-01-27,108.26,110.44603793466807,-0.01979281444175629
2015-01-28,103.71,109.73603793466808,-0.05491393755491436
2015-01-29,103.0,109.26603793466808,-0.057346619801613374
2015-01-30,102.53,112.79603793466808,-0.09101417144292079
2015-02-02,106.06,116.26603793466808,-0.08778176427068951
2015-02-03,109.53,115.08603793466807,-0.04827725442961306
2015-02-04,108.35,116.04603793466808,-0.06631883407342887
2015-02-05,109.31,116.34603793466808,-0.06047509704300402
2015-02-06,109.61,117.16603793466807,-0.06449000126539506
2015-02-09,110.43,116.91603793466807,-0.055476032623449134
2015-02-10,110.18,116.71603793466807,-0.055999484306746394
2015-02-11,109.98,117.59603793466808,-0.0647644093153823
2015-02-12,110.86,119.51603793466808,-0.07242574372654309
2015-02-13,112.78,119.13603793466807,-0.05335109379878489
2015-02-17,112.4,117.17603793466807,-0.040759510381559116
2015-02-18,110.44,115.08603793466807,-0.040370126716027244
2015-02-19,108.35,115.33603793466807,-0.060571162836591474
2015-02-20,108.6,114.59603793466808,-0.05232325691824058
2015-02-23,107.86,114.69603793466807,-0.05960134332244271
2015-02-24,107.96,115.31603793466807,-0.06379024172540182
2015-02-25,108.58,113.79603793466808,-0.045836727089414886
2015-02-26,107.06,113.41603793466807,-0.056041791358726445
2015-02-27,106.68,112.63603793466807,-0.05287861721594578
2015-03-02,105.9,111.89603793466807,-0.05358579307489808
2015-03-03,105.16,111.89603793466807,-0.060199074596376634
2015-03-04,105.16,111.46603793466807,-0.05657362593585802
2015-03-05,104.73,110.28603793466807,-0.05037843446655854
2015-03-06,103.55,110.68603793466808,-0.06447098539094964
2015-03-09,103.95,109.64603793466807,-0.05194932750841408
2015-03-10,102.91,110.27603793466807,-0.06679636004906164
2015-03-11,103.54,109.15603793466808,-0.05144963156348137
2015-03-12,102.42,108.35603793466807,-0.05478271490737896
2015-03-13,101.62,109.86603793466807,-0.07505538644773535
2015-03-16,103.13,109.90603793466808,-0.06165300889743652
2015-03-17,103.17,113.43603793466808,-0.0905006744027913
2015-03-18,106.7,111.48603793466808,-0.04292948268080654
2015-03-19,104.75,113.76603793466808,-0.079250698172733
2015-03-20,107.03,112.65603793466808,-0.049939959169616355
2015-03-23,105.92,110.93603793466808,-0.04521558573799167
2015-03-24,104.2,112.40603793466808,-0.07300353331052856
2015-03-25,105.67,111.98603793466808,-0.05640022677070522
2015-03-26,105.25,111.01603793466808,-0.05193878327797408
2015-03-27,104.28,113.63603793466807,-0.08233336980691863
2015-03-30,106.9,111.71603793466807,-0.04310963782554211
2015-03-31,104.98,111.54460352209274,-0.05885182532198918
2015-04-01,104.79,112.03460352209275,-0.06466398143377317
2015-04-02,105.28,113.67460352209275,-0.07384766044476465
2015-04-06,106.92,115.29460352209274,-0.07263656117684636
2015-04-07,108.54,113.41460352209275,-0.04298038674660787
2015-04-08,106.66,113.70460352209275,-0.061955306151909584
2015-04-09,106.95,113.66460352209275,-0.059073830498055147
2015-04-10,106.91,113.25460352209275,-0.05602071196033198
2015-04-13,106.5,115.59460352209275,-0.07867671366124429
2015-04-14,108.84,117.16460352209275,-0.07105049880122749
2015-04-15,110.41,116.91460352209275,-0.055635509390096094
2015-04-16,110.16,115.86460352209275,-0.04923508430255852
2015-04-17,109.11,117.04460352209274,-0.0677912802754298
2015-04-20,110.29,116.48460352209275,-0.05317959056209398
2015-04-21,109.73,116.25460352209275,-0.05612339919814724
2015-04-22,109.5,116.72460352209275,-0.061894436169366185
2015-04-23,109.97,116.62460352209276,-0.057060031255172894
2015-04-24,109.87,116.45460352209275,-0.05654223468154762
2015-04-27,109.7,117.87460352209276,-0.0693499980304122
2015-04-28,111.12,118.48460352209275,-0.06215662882071882
2015-04-29,111.73,117.81460352209275,-0.05164557992126806
2015-04-30,111.06,115.79460352209274,-0.04088794622617642
2015-05-01,109.04,115.07460352209274,-0.05244079351474085
2015-05-04,108.32,114.75460352209275,-0.05607272671073238
2015-05-05,108.0,114.70460352209275,-0.058451041337686194
2015-05-06,107.95,114.32460352209274,-0.05575880716578108
2015-05-07,107.57,115.40460352209276,-0.0678881368938885
2015-05-08,108.65,114.11460352209275,-0.047886978120506685
2015-05-11,107.36,114.31460352209275,-0.060837402289976805
2015-05-12,107.56,114.45460352209275,-0.06023876113259097
2015-05-13,107.7,115.20460352209275,-0.06514152466705547
2015-05-14,108.45,114.78460352209275,-0.0551868746131402
2015-05-15,108.03,113.40460352209276,-0.0473931688412077
2015-05-18,106.65,111.77460352209275,-0.04584765555513548
2015-05-19,105.02,112.00460352209275,-0.06235996827322421
2015-05-20,105.25,112.24460352209275,-0.06231572211590575
2015-05-21,105.49,111.64460352209275,-0.05512674440081522
2015-05-22,104.89,110.04460352209274,-0.046841038607203456
2015-05-26,103.29,109.86460352209275,-0.05984278203644222
2015-05-27,103.11,109.99460352209275,-0.06259037536064171
2015-05-28,103.24,109.75460352209275,-0.05935608451067309
2015-05-29,103.0,109.38460352209275,-0.05836839295946461
2015-06-01,102.63,109.33460352209275,-0.06132188077800993
2015-06-02,102.58,108.92460352209275,-0.058247662299784286
2015-06-03,102.17,108.14460352209275,-0.05524643234622617
2015-06-04,101.39,108.34460352209275,-0.06418966239213408
2015-06-05,101.59,107.17460352209275,-0.05210752677001085
2015-06-08,100.42,107.17460352209275,-0.0630242921374593
2015-06-09,100.42,108.58460352209275,-0.07519117128269082
2015-06-10,101.83,107.87460352209276,-0.05603361055092837
2015-06-11,101.12,106.62460352209276,-0.051626016325136304
2015-06-12,99.87,106.04460352209274,-0.0582264756245362
2015-06-15,99.29,106.79460352209274,-0.07027137397012995
2015-06-16,100.04,106.51460352209276,-0.06078606414518384
2015-06-17,99.76,107.00460352209275,-0.06770366211951795
2015-06-18,100.25,106.22460352209275,-0.05624500656149911
2015-06-19,99.47,107.04460352209274,-0.07076118994199865
2015-06-22,100.29,106.84460352209275,-0.061347071410465914
2015-06-23,100.09,106.02460352209275,-0.05597383366641051
2015-06-24,99.27,105.09460352209275,-0.055422479622070475
2015-06-25,98.34,105.35460352209275,-0.06658089241085496
2015-06-26,98.6,103.44460352209275,-0.046832829912273666
2015-06-29,96.69,103.22460352209275,-0.06330470933408983
2015-06-30,96.47,102.5676620308078,-0.059450141595079664
2015-07-01,96.09,102.3476620308078,-0.06114123084633005
2015-07-02,95.87,101.24766203080779,-0.05311393787217977
2015-07-06,94.77,101.74766203080779,-0.06857810677453258
2015-07-07,95.27,100.0376620308078,-0.04765867108469146
2015-07-08,93.56,100.2576620308078,-0.06680449050118176
2015-07-09,93.78,100.88766203080779,-0.07045125130005825
2015-07-10,94.41,101.0776620308078,-0.06596573265392258
2015-07-13,94.6,102.02766203080779,-0.0728004727636018
2015-07-14,95.55,100.7176620308078,-0.051308399406919336
2015-07-15,94.24,100.9576620308078,-0.06653939776020035
2015-07-16,94.48,99.6276620308078,-0.05166900362688409
2015-07-17,93.15,99.41766203080779,-0.06304374798982448
2015-07-20,92.94,100.3776620308078,-0.07409678488551608
2015-07-21,93.9,99.9876620308078,-0.06088413217354838
2015-07-22,93.51,99.41766203080779,-0.05942266102553395
2015-07-23,92.94,97.0776620308078,-0.04262218459170053
2015-07-24,90.6,95.6176620308078,-0.05247630954614979
2015-07-27,89.14,98.8776620308078,-0.09848192029230818
2015-07-28,92.4,99.72766203080779,-0.07347672532966965
2015-07-29,93.25,99.5076620308078,-0.06288623311107855
2015-07-30,93.03,94.9576620308078,-0.020300226328049176
2015-07-31,88.48,92.0776620308078,-0.03907203931398773
2015-08-03,85.6,91.6876620308078,-0.06639565123562974
2015-08-04,85.21,90.5076620308078,-0.058532746421010584
2015-08-05,84.03,91.66766203080779,-0.08331904470565543
2015-08-06,85.19,90.22766203080779,-0.05583278916268175
2015-08-07,83.75,92.3676620308078,-0.09329739263004733
2015-08-10,85.89,92.2576620308078,-0.06902041403001768
2015-08-11,85.78,93.2676620308078,-0.08028143804370802
2015-08-12,86.79,92.3276620308078,-0.0599783630279731
2015-08-13,85.85,92.4676620308078,-0.07156731213343515
2015-08-14,85.99,89.7076620308078,-0.04144196768310682
2015-08-17,83.23,89.91766203080779,-0.07437539944617821
2015-08-18,83.44,87.38766203080779,-0.04517413487290778
2015-08-19,80.91,85.7176620308078,-0.05608718106520316
2015-08-20,79.24,82.2376620308078,-0.03645120686535108
2015-08-21,75.76,78.5976620308078,-0.03610364427501056
2015-08-24,72.12,76.49766203080779,-0.05722608919792571
2015-08-25,70.02,79.5676620308078,-0.11999425127146557
2015-08-26,73.09,84.1176620308078,-0.13109805675256347
2015-08-27,77.64,86.9076620308078,-0.10663803184030562
2015-08-28,80.43,87.4676620308078,-0.0804601594167339
2015-08-31,80.99,84.66766203080779,-0.043436442469258374
2015-09-01,78.19,84.5376620308078,-0.07508679419705899
2015-09-02,78.06,84.7376620308078,-0.07880394467786966
2015-09-03,78.26,83.1476620308078,-0.05878291597660101
2015-09-04,76.67,83.3176620308078,-0.07978694875463177
2015-09-08,76.84,81.3976620308078,-0.05599254225610051
2015-09-09,74.92,82.13766203080779,-0.0878727474383264
2015-09-10,75.66,82.2676620308078,-0.08031906909343489
2015-09-11,75.79,82.24766203080779,-0.0785148400739818
2015-09-14,75.77,83.6476620308078,-0.09417671503964353
2015-09-15,77.17,85.49766203080779,-0.09740221934732018
2015-09-16,79.02,85.88766203080779,-0.07996098471447943
2015-09-17,79.41,84.2176620308078,-0.057086149328737124
2015-09-18,77.74,84.5676620308078,-0.08073608595588821
2015-09-21,78.09,83.72766203080779,-0.06733332681298798
2015-09-22,77.25,82.5976620308078,-0.06474350362136394
2015-09-23,76.12,83.3676620308078,-0.08693613151979096
2015-09-24,76.89,84.1776620308078,-0.08657477357996257
2015-09-25,77.7,82.24766203080779,-0.05529229547101722
2015-09-28,75.77,82.72766203080779,-0.08410321118729025
2015-09-29,76.25,85.35766203080779,-0.10669999404998465
2015-09-30,78.88,85.23689008011442,-0.07457909449933664
2015-10-01,78.34,88.44689008011441,-0.1142707230402299
2015-10-02,81.55,90.92689008011442,-0.10312559982918779
2015-10-05,84.03,93.88689008011443,-0.10498686314674455
2015-10-06,86.99,95.01689008011442,-0.08447856032065959
2015-10-07,88.12,96.80689008011441,-0.08973421285329386
2015-10-08,89.91,96.46689008011442,-0.06797036863807904
2015-10-09,89.57,95.63689008011443,-0.06343671437906684
2015-10-12,88.74,95.27689008011443,-0.06860939808822297
2015-10-13,88.38,96.65689008011442,-0.08563166136686273
2015-10-14,89.76,97.61689008011442,-0.08048699434766093
2015-10-15,90.72,98.18689008011442,-0.07604772973277696
2015-10-16,91.29,96.92689008011442,-0.05815610173250452
2015-10-19,90.03,96.88689008011443,-0.07077211451873988
2015-10-20,89.99,96.22689008011442,-0.06481442011605953
2015-10-21,89.33,98.51689008011442,-0.0932519294168096
2015-10-22,91.62,98.13689008011443,-0.06640611980667344
2015-10-23,91.24,95.66689008011441,-0.04627400427051831
2015-10-26,88.77,94.59689008011442,-0.061597057526728505
2015-10-27,87.7,96.68689008011442,-0.0929483828952189
2015-10-28,89.79,96.78689008011442,-0.07229171300289539
2015-10-29,89.89,97.77689008011443,-0.08066210812853858
2015-10-30,90.88,101.85689008011443,-0.10776777173817775
2015-11-02,94.96,105.03689008011442,-0.09593667589004695
2015-11-03,98.14,103.66689008011441,-0.0533139373221595
2015-11-04,96.77,101.44689008011441,-0.04610185759682717
2015-11-05,94.55,100.92689008011442,-0.06318326141876096
2015-11-06,94.03,99.21689008011442,-0.05227829733351019
2015-11-09,92.32,100.12689008011442,-0.07796996465053407
2015-11-10,93.23,99.08689008011442,-0.05910862754274515
2015-11-11,92.19,96.75689008011442,-0.04719963690785278
2015-11-12,89.86,95.57689008011442,-0.05981456474805169
2015-11-13,88.68,98.34689008011442,-0.0982938054496656
2015-11-16,91.45,97.92689008011442,-0.06614005688136981
2015-11-17,91.03,99.10689008011443,-0.08149675641709031
2015-11-18,92.21,97.72689008011442,-0.05645211953017015
2015-11-19,90.83,95.90689008011442,-0.05293561365480126
2015-11-20,89.01,96.90689008011442,-0.08148945935202268
2015-11-23,90.01,98.24689008011443,-0.08383868510644699
2015-11-24,91.35,97.76689008011442,-0.0656345934176299
2015-11-25,90.87,97.26689008011442,-0.06576636792690282
2015-11-27,90.37,98.21689008011442,-0.079893489538447
2015-11-30,91.32,99.37689008011442,-0.08107408144508477
2015-12-01,92.48,97.14689008011442,-0.048039521144379926
2015-12-02,90.25,95.74689008011443,-0.0574106383561388
2015-12-03,88.85,96.60689008011443,-0.08029334215894723
2015-12-04,89.71,94.17689008011442,-0.04743085141497594
2015-12-07,87.28,93.33689008011442,-0.06489277792430803
2015-12-08,86.44,94.49689008011443,-0.08526090195437963
2015-12-09,87.6,96.19689008011441,-0.08936765079364606
2015-12-10,89.3,93.33689008011442,-0.04325074551604846
2015-12-11,86.44,96.22689008011442,-0.10170639487534383
2015-12-14,89.33,99.65689008011442,-0.10362444655670688
2015-12-15,92.76,100.33689008011442,-0.07551449994179216
2015-12-16,93.44,97.43689008011442,-0.041020296079114504
2015-12-17,90.54,96.70689008011442,-0.06376888011811366
2015-12-18,89.81,96.13689008011443,-0.065811262199578
2015-12-21,89.24,97.16689008011441,-0.08158015630199411
2015-12-22,90.27,100.70689008011442,-0.10363630603439011
2015-12-23,93.81,98.94689008011441,-0.05191562944479833
2015-12-24,92.05,97.25689008011442,-0.053537493084811705
2015-12-28,90.36,98.14689008011442,-0.07933914231778727
2015-12-29,91.25,96.98689008011442,-0.05915119121126122
2015-12-30,90.09,96.85689008011443,-0.06986482917753445
2015-12-31,89.96,94.7284,-0.05033759675028815
2016-01-04,88.85,95.4884,-0.06952048625801677
2016-01-05,89.61,91.9484,-0.025431655145712218
2016-01-06,86.07,88.8984,-0.03181609567776256
2016-01-07,83.02,88.0084,-0.05668095318174171
2016-01-08,82.13,86.6484,-0.05214637546682921
2016-01-11,80.77,88.0284,-0.08245520763753522
2016-01-12,82.15,87.2084,-0.05800358681044482
2016-01-13,81.33,91.3484,-0.10967241900241276
2016-01-14,85.47,89.5484,-0.04554408565647183
2016-01-15,83.67,87.3884,-0.042550269829862986
2016-01-19,81.51,84.8584,-0.03945867468630093
2016-01-20,78.98,86.9284,-0.09143617045752583
2016-01-21,81.05,89.4184,-0.09358700222772953
2016-01-22,83.54,86.7684,-0.037207093826784776
2016-01-25,80.89,89.9984,-0.10120624366655406
2016-01-26,84.12,89.1684,-0.05661646951162069
2016-01-27,83.29,91.7984,-0.09268571129780034
2016-01-28,85.92,92.3484,-0.06961030185688111
2016-01-29,86.47,91.1684,-0.05153540042383109
2016-02-01,85.29,87.1184,-0.020987529614868827
2016-02-02,81.24,90.4984,-0.10230457113053937
2016-02-03,84.62,90.6684,-0.06670901879817004
2016-02-04,84.79,88.7584,-0.04471013447741268
2016-02-05,82.88,91.8684,-0.09783995367286247
2016-02-08,85.99,88.7984,-0.03162669597650414
2016-02-09,82.92,88.9184,-0.06745960341166735
2016-02-10,83.04,88.8684,-0.065584617254277
2016-02-11,82.99,91.3084,-0.09110224250999921
2016-02-12,85.43,90.6884,-0.05798315991901937
2016-02-16,84.81,94.1884,-0.09957064776554225
2016-02-17,88.31,92.6084,-0.04641479606601562
2016-02-18,86.73,92.3784,-0.061144163570704735
2016-02-19,86.5,94.6984,-0.08657379638937934
2016-02-22,88.82,90.7884,-0.021681183939798454
2016-02-23,84.91,91.1484,-0.06844223266672811
2016-02-24,85.27,91.1784,-0.06480043519079082
2016-02-25,85.3,90.2284,-0.05462138306785891
2016-02-26,84.35,89.3184,-0.055625716537689884
2016-02-29,83.44,92.0084,-0.09312627977445531
2016-03-01,86.13,93.0184,-0.07405416562744582
2016-03-02,87.14,93.4084,-0.06710745500404669
2016-03-03,87.53,93.8084,-0.066927908374943
2016-03-04,87.93,96.5484,-0.08926507326895106
2016-03-07,90.67,94.6184,-0.04172972698756261
2016-03-08,88.74,98.6984,-0.10089727898324607
2016-03-09,92.82,99.8184,-0.07011132216104454
2016-03-10,93.94,100.4584,-0.06488656000891913
2016-03-11,94.58,100.1384,-0.05550717806555727
2016-03-14,94.26,100.1484,-0.05879674562948578
2016-03-15,94.27,101.2784,-0.0691993554400544
2016-03-16,95.4,102.7684,-0.07169908259737423
2016-03-17,96.89,103.5684,-0.06448298901981686
2016-03-18,97.69,102.3184,-0.04523526560227675
2016-03-21,96.44,101.3784,-0.048712546262320244
2016-03-22,95.5,99.4684,-0.03989608760169061
2016-03-23,93.59,100.7284,-0.07086779895243045
2016-03-24,94.85,100.5584,-0.05676701299941145
2016-03-28,94.68,101.1984,-0.06441208556657019
2016-03-29,95.32,101.1284,-0.05743589337911015
2016-03-30,95.25,101.2784,-0.059523057236291255
2016-03-31,95.4,98.83916059418914,-0.03479552612055803
2016-04-01,94.26,98.00916059418914,-0.0382531650251825
2016-04-04,93.43,97.24916059418914,-0.0392719132057715
2016-04-05,92.67,99.41916059418914,-0.06788591408187383
2016-04-06,94.84,99.36916059418914,-0.045579137099543865
2016-04-07,94.79,100.90916059418915,-0.06064028833613655
2016-04-08,96.33,99.81916059418914,-0.034954818027113976
2016-04-11,95.24,102.08916059418914,-0.06708998834278779
2016-04-12,97.51,102.17916059418914,-0.04569582062562638
2016-04-13,97.6,102.55916059418914,-0.048354145699493145
2016-04-14,97.98,101.80916059418914,-0.03761115966226414
2016-04-15,97.23,103.27916059418914,-0.05857096978119203
2016-04-18,98.7,105.07916059418913,-0.06070814192002494
2016-04-19,100.5,106.26916059418915,-0.05428819200162771
2016-04-20,101.69,105.97916059418914,-0.04047173585959052
2016-04-21,101.4,106.58916059418914,-0.04868375513290257
2016-04-22,102.01,106.08916059418914,-0.03845030511451297
2016-04-25,101.51,106.86916059418914,-0.05014693260798875
2016-04-26,102.29,108.42916059418914,-0.05661909176965574
2016-04-27,103.85,106.97916059418914,-0.0292501883246139
2016-04-28,102.4,106.75916059418914,-0.04083172413427916
2016-04-29,102.18,107.88916059418914,-0.05291690622808143
2016-05-02,103.31,105.89916059418914,-0.02444930233310283
2016-05-03,101.32,105.16916059418914,-0.03659970824566816
2016-05-04,100.59,105.99916059418914,-0.05103022103069055
2016-05-05,101.42,106.43916059418915,-0.047155206468841304
2016-05-06,101.86,104.92916059418914,-0.029249834619939907
2016-05-09,100.35,105.84916059418914,-0.05195280305785477
2016-05-10,101.27,105.71916059418913,-0.04208471358628707
2016-05-11,101.14,106.69916059418914,-0.052101258934289074
2016-05-12,102.12,105.31916059418914,-0.030375864905684113
2016-05-13,100.74,106.86916059418914,-0.05735200463923551
2016-05-16,102.29,105.32916059418913,-0.028853933488546146
2016-05-17,100.75,104.63916059418914,-0.037167352758801786
2016-05-18,100.06,104.42916059418914,-0.041838511095264486
2016-05-19,99.85,104.36916059418914,-0.043299769476547456
2016-05-20,99.79,103.95916059418914,-0.04010383087319935
2016-05-23,99.38,104.76916059418915,-0.05143842485350647
2016-05-24,100.19,106.34916059418914,-0.05791452005617126
2016-05-25,101.77,106.07916059418913,-0.04062212191397363
2016-05-26,101.5,106.59916059418914,-0.04783490381881206
2016-05-27,102.02,105.57916059418913,-0.0337108248839878
2016-05-31,101.0,105.70916059418914,-0.044548273467682864
2016-06-01,101.13,105.10916059418913,-0.037857410064876196
2016-06-02,100.53,105.23916059418914,-0.044747226864988554
2016-06-03,100.66,105.74916059418914,-0.048124832061019585
2016-06-06,101.17,107.89916059418914,-0.06236527288194249
2016-06-07,103.32,107.66916059418914,-0.04039374478437108
2016-06-08,103.09,107.38916059418914,-0.040033468651786475
2016-06-09,102.81,106.55916059418914,-0.03518384128856944
2016-06-10,101.98,106.67916059418914,-0.04404947103085011
2016-06-13,102.1,105.85916059418913,-0.035510961669154684
2016-06-14,101.28,105.20916059418914,-0.03734618327908379
2016-06-15,100.63,105.64916059418914,-0.04750781327518849
2016-06-16,101.07,106.14916059418914,-0.047849277052758876
2016-06-17,101.57,107.18916059418915,-0.05242284353231308
2016-06-20,102.61,107.81916059418914,-0.048313867085233886
2016-06-21,103.24,106.86916059418914,-0.03395891362869441
2016-06-22,102.29,109.01916059418915,-0.06172456802559356
2016-06-23,104.44,106.47916059418914,-0.01915079516789897
2016-06-24,101.9,104.93916059418915,-0.028961167375274655
2016-06-27,100.36,106.20916059418914,-0.05507209134754387
2016-06-28,101.63,107.99916059418914,-0.05897416756896379
2016-06-29,103.42,109.40916059418915,-0.05474094272968255
2016-06-30,104.83,108.83441406072527,-0.03679363825573556
2016-07-01,104.15,108.25441406072527,-0.03791451920309585
2016-07-05,103.57,109.26441406072527,-0.052115907175052656
2016-07-06,104.58,107.73441406072527,-0.029279539766627116
2016-07-07,103.05,109.45441406072527,-0.05851215883511196
2016-07-08,104.77,110.07441406072527,-0.048189346325286486
2016-07-11,105.39,111.46441406072528,-0.05449644276078969
2016-07-12,106.78,111.33441406072527,-0.04090751363043188
2016-07-13,106.65,111.38441406072528,-0.04250517543813748
2016-07-14,106.7,111.71441406072528,-0.04488600779841678
2016-07-15,107.03,110.77441406072528,-0.033802156323504695
2016-07-18,106.09,110.72441406072527,-0.04185539476581546
2016-07-19,106.04,110.27441406072528,-0.03839888061788743
2016-07-20,105.59,110.07441406072527,-0.04073984039789058
2016-07-21,105.39,110.34441406072527,-0.04489954568972321
2016-07-22,105.66,107.75441406072527,-0.019436921252664052
2016-07-25,103.07,107.36441406072527,-0.0399984864472539
2016-07-26,102.68,106.94441406072526,-0.039875051896622105
2016-07-27,102.26,106.47441406072527,-0.03958147220534758
2016-07-28,101.79,107.16441406072528,-0.050151107602565026
2016-07-29,102.48,103.79441406072527,-0.012663630048108998
2016-08-01,99.11,104.27441406072528,-0.04952714534284253
2016-08-02,99.59,105.29441406072527,-0.05417584694887445
2016-08-03,100.61,105.07441406072527,-0.0424881175939289
2016-08-04,100.39,105.19441406072526,-0.045671760270006634
2016-08-05,100.51,105.88441406072528,-0.05075736696850408
2016-08-08,101.2,106.00441406072527,-0.0453227736155688
2016-08-09,101.32,104.82441406072527,-0.0334312773615425
2016-08-10,100.14,106.08441406072527,-0.05603475414703751
2016-08-11,101.4,106.84441406072527,-0.05095646888597205
2016-08-12,102.16,107.45441406072527,-0.049271257090781395
2016-08-15,102.77,107.30441406072528,-0.04225747934431834
2016-08-16,102.62,106.90441406072527,-0.040077054800483514
2016-08-17,102.22,108.23441406072527,-0.05556840782037098
2016-08-18,103.55,107.00441406072527,-0.03228291179431986
