date,AVGO,dcf,Deviation
2020-04-21,247.65,275.3128571428571,-0.10047789787203121
2020-04-22,259.97,274.27285714285716,-0.052148277783854446
2020-04-23,258.93,280.15285714285716,-0.07575456256023505
2020-04-24,264.81,283.79285714285714,-0.06688983413455485
2020-04-27,268.45,280.0728571428571,-0.041499405766866726
2020-04-28,264.73,291.36285714285714,-0.09140786647969634
2020-04-29,276.02,286.96285714285716,-0.03813335722890976
2020-04-30,271.62,275.04285714285714,-0.01244481379525264
2020-05-01,259.7,277.60285714285715,-0.06449089655314377
2020-05-04,262.26,280.21285714285716,-0.0640686416958538
2020-05-05,264.87,279.52285714285716,-0.05242096225200088
2020-05-06,264.18,283.09285714285716,-0.0668079630610855
2020-05-07,267.75,290.37285714285713,-0.07790968262480258
2020-05-08,275.03,290.74285714285713,-0.05404382861635226
2020-05-11,275.4,283.79285714285714,-0.02957388437240449
2020-05-12,268.45,278.49285714285713,-0.03606145323039833
2020-05-13,263.15,281.9428571428571,-0.06665484394000809
2020-05-14,266.6,275.7528571428571,-0.03319224771664053
2020-05-15,260.41,288.87285714285713,-0.09853074264011341
2020-05-18,273.53,287.29285714285714,-0.04790532308992823
2020-05-19,271.95,294.02285714285716,-0.07507190888949367
2020-05-20,278.68,290.14285714285717,-0.03950763170851801
2020-05-21,274.8,291.99285714285713,-0.058881088089238864
2020-05-22,276.65,297.36285714285714,-0.06965515916100584
2020-05-26,282.02,302.93285714285713,-0.06903462813541905
2020-05-27,287.59,298.48285714285714,-0.036494079583417216
2020-05-28,283.14,306.61285714285714,-0.07655535831597782
2020-05-29,291.27,305.33285714285716,-0.04605746421937662
2020-06-01,289.99,313.40285714285716,-0.07470530854855917
2020-06-02,298.06,324.87285714285713,-0.08253338668753929
2020-06-03,309.53,324.23285714285714,-0.04534659834422361
2020-06-04,308.89,332.42285714285714,-0.07079193454120403
2020-06-05,317.08,330.3828571428571,-0.04026497396959372
2020-06-08,317.52,,
2020-06-09,315.32,,
2020-06-10,315.04,319.43285714285713,-0.013752051627214157
2020-06-11,293.75,,
2020-06-12,300.25,,
2020-06-15,304.09,326.0628571428571,-0.06738840889574316
2020-06-16,310.72,328.78285714285715,-0.05493856127361518
2020-06-17,313.44,334.05285714285714,-0.06170537596701975
2020-06-18,318.71,318.11285714285714,0.001877141535573612
2020-06-19,302.77,328.8828571428571,-0.07939865692517523
2020-06-22,313.54,326.64285714285717,-0.0401137109118741
2020-06-23,311.299988,322.3128571428571,-0.03416825887890651
2020-06-24,306.970001,324.1928571428571,-0.05312534117698886
2020-06-25,308.850006,322.7528571428571,-0.043075842196815706
2020-06-26,307.410004,325.12285714285713,-0.05448049177014391
2020-06-29,309.779999,330.95285714285717,-0.06397545053892029
2020-06-30,315.609985,328.0728571428571,-0.037988123282720276
2020-07-01,312.730011,330.8128571428571,-0.054661860179903154
2020-07-02,315.470001,334.1328571428571,-0.05585459718760277
2020-07-06,318.790009,328.46285714285716,-0.029448833962526844
2020-07-07,313.119995,334.91285714285715,-0.06507024641804471
2020-07-08,319.570007,336.84285714285716,-0.05127865940031395
2020-07-09,321.5,334.78285914285715,-0.03967604308316497
2020-07-10,319.440002,326.65285514285716,-0.022081096274828904
2020-07-13,311.309998,330.4228441428571,-0.057843597928095236
2020-07-14,315.079987,329.12285614285713,-0.04266755979038339
2020-07-15,313.779999,326.68285314285714,-0.039496576017764795
2020-07-16,311.339996,328.05284814285716,-0.05094560903058898
2020-07-17,312.709991,332.47286214285714,-0.0594420579637126
2020-07-20,317.130005,329.68285314285714,-0.03807552629198396
2020-07-21,314.339996,329.14284514285714,-0.04497393566745256
2020-07-22,313.799988,325.01287014285714,-0.0344998096165503
2020-07-23,309.670013,321.13286614285715,-0.035695048222681325
2020-07-24,305.790009,328.0228501428571,-0.067778330482692
2020-07-27,312.679993,322.69286314285716,-0.031029103170541528
2020-07-28,307.350006,324.19286314285716,-0.05195320149732996
2020-07-29,308.850006,327.44286314285716,-0.0567819892740965
2020-07-30,312.100006,332.09285714285716,-0.06020259307852793
2020-07-31,316.75,,
2020-08-03,321.230011,,
2020-08-04,328.390015,,
2020-08-05,329.540009,,
2020-08-06,329.160004,,
