date,NTAP,dcf,Deviation
2016-01-29,21.93,30.176666666666666,-0.2732795758312162
2016-02-01,21.86,29.876666666666665,-0.2683253374986053
2016-02-02,21.56,30.516666666666666,-0.2935008192244676
2016-02-03,22.2,30.89666666666667,-0.28147588736649054
2016-02-04,22.58,30.956666666666667,-0.2705933024658125
2016-02-05,22.64,30.666666666666668,-0.2617391304347826
2016-02-08,22.35,30.356666666666666,-0.2637531569122652
2016-02-09,22.04,30.696666666666665,-0.28200673254425024
2016-02-10,22.38,30.046666666666667,-0.2551586421122698
2016-02-11,21.73,30.206666666666667,-0.28062237916574706
2016-02-12,21.89,31.406666666666666,-0.30301422203353845
2016-02-16,23.09,31.866666666666667,-0.275418410041841
2016-02-17,23.55,32.24666666666667,-0.26969195782509825
2016-02-18,23.93,32.95666666666666,-0.2738950136542935
2016-02-19,24.64,33.28666666666667,-0.2597636691367915
2016-02-22,24.97,32.63666666666666,-0.2349096108671228
2016-02-23,24.32,33.306666666666665,-0.2698158526821457
2016-02-24,24.99,32.946666666666665,-0.24150141643059497
2016-02-25,24.63,33.43666666666667,-0.2633835111155418
2016-02-26,25.12,33.156666666666666,-0.24238463858449777
2016-02-29,24.84,33.85666666666667,-0.26631879491975985
2016-03-01,25.54,34.00666666666667,-0.2489707900411684
2016-03-02,25.69,34.38666666666666,-0.2529081039162465
2016-03-03,26.07,34.31666666666667,-0.24031083050024293
2016-03-04,26.0,35.18666666666667,-0.26108374384236455
2016-03-07,26.87,34.266666666666666,-0.21585603112840457
2016-03-08,25.95,34.486666666666665,-0.24753527933500863
2016-03-09,26.17,34.64666666666667,-0.2446603809890321
2016-03-10,26.33,35.376666666666665,-0.255724111938189
2016-03-11,27.06,34.92666666666667,-0.22523382324871166
2016-03-14,26.61,34.14666666666667,-0.22071456462319416
2016-03-15,25.83,34.60666666666667,-0.2536120208052399
2016-03-16,26.29,34.97666666666667,-0.24835604688840185
2016-03-17,26.66,35.556666666666665,-0.25021093090840907
2016-03-18,27.24,35.10666666666667,-0.22407899734143577
2016-03-21,26.79,35.46666666666667,-0.24464285714285716
2016-03-22,27.15,34.696666666666665,-0.21750408300509172
2016-03-23,26.38,34.656666666666666,-0.23881889006444168
2016-03-24,26.34,34.79666666666667,-0.24303094166107864
2016-03-28,26.48,35.57666666666667,-0.25569193291483183
2016-03-29,27.26,34.97666666666667,-0.22062327265796244
2016-03-30,26.66,35.60666666666667,-0.2512638082756039
2016-03-31,27.29,35.28666666666667,-0.22662006423578318
2016-04-01,26.97,34.93666666666667,-0.22803167636675892
2016-04-04,26.62,34.946666666666665,-0.23826783670354823
2016-04-05,26.63,34.876666666666665,-0.2364522603459811
2016-04-06,26.56,34.03666666666667,-0.21966506708451683
2016-04-07,25.72,34.126666666666665,-0.24633717522953702
2016-04-08,25.81,34.43666666666667,-0.250508179266286
2016-04-11,26.12,34.446666666666665,-0.24172634023611372
2016-04-12,26.13,35.016666666666666,-0.25378391242265586
2016-04-13,26.7,33.95666666666666,-0.2137037400608618
2016-04-14,25.64,33.43666666666667,-0.23317715083241952
2016-04-15,25.12,33.096666666666664,-0.2410111793735521
2016-04-18,24.78,32.75666666666667,-0.2435127709372138
2016-04-19,24.44,32.43666666666667,-0.246531702805467
2016-04-20,24.12,32.42666666666667,-0.2561677631578948
2016-04-21,24.11,32.556666666666665,-0.2594450701341251
2016-04-22,24.24,32.836666666666666,-0.26180083240280183
2016-04-25,24.52,32.846666666666664,-0.25350111629795
2016-04-26,24.53,33.04666666666667,-0.2577163607020375
2016-04-27,24.73,32.626666666666665,-0.2420310584389047
2016-04-28,24.31,31.956666666666667,-0.23928236153124027
2016-04-29,23.64,32.95656565656566,-0.2826922487510345
2016-05-02,23.3,32.656565656565654,-0.2865140736158366
2016-05-03,23.0,32.55656565656566,-0.2935372777760542
2016-05-04,22.9,32.476565656565654,-0.2948761811158318
2016-05-05,22.82,32.80656565656566,-0.3044075311359823
2016-05-06,23.15,32.66656565656566,-0.2913243392836713
2016-05-09,23.01,33.12656565656566,-0.3053913213173839
2016-05-10,23.47,32.98656565656566,-0.2884982254789983
2016-05-11,23.33,32.646565656565656,-0.28537659227539525
2016-05-12,22.99,32.69656565656565,-0.29686804903366115
2016-05-13,23.04,33.046565656565654,-0.30280198434409966
2016-05-16,23.39,33.24656565656566,-0.2964686866722772
2016-05-17,23.59,33.48656565656566,-0.2955383886799169
2016-05-18,23.83,33.05656565656566,-0.2791144655625498
2016-05-19,23.4,33.87656565656566,-0.3092570174549316
2016-05-20,24.22,34.34656565656566,-0.2948348827018714
2016-05-23,24.69,34.866565656565655,-0.29187175349601213
2016-05-24,25.21,35.17656565656566,-0.28332969607865655
2016-05-25,25.52,34.55656565656566,-0.26150068691356587
2016-05-26,24.9,34.966565656565656,-0.2878911745419145
2016-05-27,25.31,35.186565656565655,-0.28069137957266754
2016-05-31,25.53,34.726565656565654,-0.2648279633384041
2016-06-01,25.07,34.646565656565656,-0.2764073574129521
2016-06-02,24.99,34.59656565656566,-0.2776739677553095
2016-06-03,24.94,34.66656565656566,-0.28057482684972856
2016-06-06,25.01,34.69656565656565,-0.279179379090295
2016-06-07,25.04,34.796565656565654,-0.2803887530988197
2016-06-08,25.14,34.55656565656566,-0.27249715003946107
2016-06-09,24.9,34.146565656565656,-0.27079050202484245
2016-06-10,24.49,34.01656565656565,-0.28005665688731574
2016-06-13,24.36,33.866565656565655,-0.2807065160657244
2016-06-14,24.21,34.086565656565654,-0.2897495088263097
2016-06-15,24.43,34.12656565656566,-0.28413540800288895
2016-06-16,24.47,34.51656565656565,-0.291065042696524
2016-06-17,24.86,34.966565656565656,-0.28903512446232915
2016-06-20,25.31,34.976565656565654,-0.27637263622396524
2016-06-21,25.32,34.84656565656566,-0.2733860705372181
2016-06-22,25.19,35.67656565656566,-0.2939342804885645
2016-06-23,26.02,34.37656565656566,-0.24308902000423127
2016-06-24,24.72,32.616565656565655,-0.24210291603696454
2016-06-27,22.96,32.836565656565654,-0.30077949563494744
2016-06-28,23.18,34.12656565656566,-0.32076376412226626
2016-06-29,24.47,34.24656565656566,-0.2854757979123469
2016-06-30,24.59,33.94656565656565,-0.275626281351262
2016-07-01,24.29,33.13656565656566,-0.2669729189274872
2016-07-05,23.48,33.26656565656565,-0.29418623363768026
2016-07-06,23.61,33.59656565656566,-0.2972495986241981
2016-07-07,23.94,34.19656565656565,-0.2999296993613866
2016-07-08,24.54,34.076565656565656,-0.279857006503477
2016-07-11,24.42,34.81656565656566,-0.2986097410961924
2016-07-12,25.16,35.16656565656566,-0.2845477080215655
2016-07-13,25.51,34.94656565656565,-0.2700284127860426
2016-07-14,25.29,34.92656565656566,-0.275909339364265
2016-07-15,25.27,35.20656565656566,-0.2822361531509562
2016-07-18,25.55,35.19656565656565,-0.27407690144240415
2016-07-19,25.54,35.55656565656566,-0.2817079060253971
2016-07-20,25.9,35.646565656565656,-0.27342229123748585
2016-07-21,25.99,36.12656565656566,-0.2805848126536057
2016-07-22,26.47,36.01656565656565,-0.265060409912386
2016-07-25,26.36,36.256565656565655,-0.27295926895860034
2016-07-26,26.6,36.03656565656566,-0.261860848408743
2016-07-27,26.38,36.02656565656566,-0.26776256578338664
2016-07-28,26.37,36.006565656565655,-0.26763356851303766
2016-07-29,26.35,34.78475177304964,-0.24248417318259197
2016-08-01,26.65,34.18475177304965,-0.22041265132104448
2016-08-02,26.05,34.35475177304964,-0.24173517037501902
2016-08-03,26.22,34.584751773049646,-0.24186242040828887
2016-08-04,26.45,35.25475177304965,-0.24974652579401813
2016-08-05,27.12,35.584751773049646,-0.2378758134111949
2016-08-08,27.45,35.81475177304964,-0.23355604489611637
2016-08-09,27.68,35.75475177304965,-0.22583716492575512
2016-08-10,27.62,36.24475177304964,-0.23795863817896834
2016-08-11,28.11,36.584751773049646,-0.23164710329653293
2016-08-12,28.45,36.93475177304965,-0.22972272360689738
2016-08-15,28.8,37.084751773049646,-0.22340049149446828
2016-08-16,28.95,36.984751773049645,-0.21724498307717388
2016-08-17,28.85,42.014751773049646,-0.3133364167938313
2016-08-18,33.88,42.844751773049644,-0.20923803738054758
2016-08-19,34.71,42.844751773049644,-0.18986576970126345
2016-08-22,34.71,43.124751773049645,-0.19512580193698303
2016-08-23,34.99,42.954751773049644,-0.18542190198493547
2016-08-24,34.82,43.17475177304964,-0.1935101287198323
2016-08-25,35.04,43.124751773049645,-0.18747358397787062
2016-08-26,34.99,43.264751773049646,-0.19125850568739722
2016-08-29,35.13,43.04475177304964,-0.1838726313205289
2016-08-30,34.91,42.724751773049654,-0.18290923759044808
2016-08-31,34.59,43.06475177304964,-0.19679091192052856
2016-09-01,34.93,43.03475177304964,-0.18833039437037524
2016-09-02,34.9,43.204751773049644,-0.19221848135301645
2016-09-06,35.07,43.594751773049644,-0.19554536787888444
2016-09-07,35.46,43.194751773049646,-0.17906693418887898
2016-09-08,35.06,42.40475177304965,-0.17320586646418257
2016-09-09,34.27,43.264751773049646,-0.20790022834830246
2016-09-12,35.13,42.874751773049645,-0.18063665567197207
2016-09-13,34.74,42.71475177304965,-0.18669783721138744
2016-09-14,34.58,43.18475177304965,-0.1992543992905298
2016-09-15,35.05,42.944751773049646,-0.1838350775613068
2016-09-16,34.81,43.774751773049644,-0.20479274947182857
2016-09-19,35.64,43.11475177304965,-0.17336877671001683
2016-09-20,34.98,43.844751773049644,-0.20218501450152138
2016-09-21,35.71,44.094751773049644,-0.19015305531608262
2016-09-22,35.96,43.79475177304964,-0.17889704715419752
2016-09-23,35.66,43.31475177304964,-0.17672389797261678
2016-09-26,35.18,43.474751773049654,-0.19079468967069846
2016-09-27,35.34,43.28475177304964,-0.18354620155165757
2016-09-28,35.15,42.86475177304965,-0.17997892100007784
2016-09-29,34.73,43.954751773049644,-0.20986927239811415
2016-09-30,35.82,43.49475177304964,-0.1764523640253327
2016-10-03,35.36,42.984751773049645,-0.17738271034590858
2016-10-04,34.85,43.07475177304965,-0.19094136203927203
2016-10-05,34.94,42.92475177304964,-0.18601742452155268
2016-10-06,34.79,42.88475177304964,-0.1887559432753132
2016-10-07,34.75,42.82475177304965,-0.18855338183492354
2016-10-10,34.69,42.21475177304965,-0.1782493431088592
2016-10-11,34.08,41.99475177304964,-0.1884700215832441
2016-10-12,33.86,42.00475177304965,-0.19390072382894885
2016-10-13,33.87,41.664751773049645,-0.18708264039368627
2016-10-14,33.53,41.554751773049645,-0.19311273514222027
2016-10-17,33.42,41.78475177304964,-0.20018670491288504
2016-10-18,33.65,41.81475177304964,-0.19526007992021543
2016-10-19,33.68,42.00475177304965,-0.19818595329471345
2016-10-20,33.87,42.054751773049645,-0.19462133119270397
2016-10-21,33.92,42.17475177304964,-0.19572733510015727
2016-10-24,34.04,42.13475177304964,-0.19211580541996298
2016-10-25,34.0,42.13475177304964,-0.19306514054872914
2016-10-26,34.0,41.93475177304965,-0.18921661480178598
2016-10-27,33.8,41.89475177304965,-0.19321636793315244
2016-10-28,33.76,41.40643109540636,-0.18466771690097827
2016-10-31,33.94,40.55643109540637,-0.1631413543228606
2016-11-01,33.09,39.88643109540636,-0.17039456548894105
2016-11-02,32.42,39.91643109540636,-0.18780313995228537
2016-11-03,32.45,37.91643109540636,-0.14417050701980816
2016-11-04,30.45,39.57643109540636,-0.2306026805046013
2016-11-07,32.11,39.95643109540636,-0.19637467312010337
2016-11-08,32.49,40.65643109540636,-0.20086443584392877
2016-11-09,33.19,40.92643109540636,-0.18903263461628117
2016-11-10,33.46,41.32643109540636,-0.19034866759352842
2016-11-11,33.86,42.39643109540636,-0.20134786997038723
2016-11-14,34.93,42.33643109540636,-0.1749422637613397
2016-11-15,34.87,42.19643109540636,-0.17362679509177592
2016-11-16,34.73,44.36643109540636,-0.21720095255541316
2016-11-17,36.9,44.466431095406364,-0.17016052129688508
2016-11-18,37.0,44.58643109540636,-0.17015111793031523
2016-11-21,37.12,44.18643109540636,-0.15992310128303155
2016-11-22,36.72,43.81643109540636,-0.16195821791041165
2016-11-23,36.35,44.07643109540636,-0.17529620487380182
2016-11-25,36.61,43.89643109540636,-0.1659914237576564
2016-11-28,36.43,43.97643109540636,-0.17160171727065499
2016-11-29,36.51,44.02643109540636,-0.1707254235329243
2016-11-30,36.56,42.90643109540636,-0.14791328323939346
2016-12-01,35.44,43.42643109540636,-0.18390714811126085
2016-12-02,35.96,42.92643109540636,-0.16228768424570583
2016-12-05,35.46,43.43643109540636,-0.18363458724052295
2016-12-06,35.97,43.94643109540636,-0.18150350088929346
2016-12-07,36.48,43.76643109540636,-0.16648447024439084
2016-12-08,36.3,43.87643109540635,-0.17267655792085534
2016-12-09,36.41,43.31643109540636,-0.15944136949312937
2016-12-12,35.85,43.466431095406364,-0.17522559141533212
2016-12-13,36.0,43.65643109540636,-0.17537922599935085
2016-12-14,36.19,44.45643109540636,-0.1859445504670869
2016-12-15,36.99,43.91643109540636,-0.1577184421101755
2016-12-16,36.45,44.20643109540636,-0.17545933709659622
2016-12-19,36.74,44.29643109540636,-0.17058780828485254
2016-12-20,36.83,43.86643109540636,-0.16040582558682803
2016-12-21,36.4,43.68643109540636,-0.16678934196967476
2016-12-22,36.22,43.78643109540636,-0.17280310146583633
2016-12-23,36.32,44.07643109540636,-0.17597684074323194
2016-12-27,36.61,43.29643109540636,-0.1544337703186759
2016-12-28,35.83,43.14643109540636,-0.1695721038717688
2016-12-29,35.68,42.73643109540636,-0.16511512343305712
2016-12-30,35.27,43.03643109540636,-0.18046178313878192
2017-01-03,35.57,43.11643109540636,-0.17502448379152513
2017-01-04,35.65,42.82643109540636,-0.16757014095849143
2017-01-05,35.36,42.69643109540636,-0.17182773611716873
2017-01-06,35.23,42.69643109540636,-0.17487248708732628
2017-01-09,35.23,42.716431095406364,-0.17525881501395935
2017-01-10,35.25,43.11643109540636,-0.18244624834555134
2017-01-11,35.65,43.27643109540636,-0.1762259710971379
2017-01-12,35.81,43.39643109540636,-0.1748169354924075
2017-01-13,35.93,43.02643109540636,-0.16493190150191184
2017-01-17,35.56,43.45643109540636,-0.181709148596905
2017-01-18,35.99,43.29643109540636,-0.1687536573004409
2017-01-19,35.83,43.83643109540636,-0.18264331505411624
2017-01-20,36.37,43.63643109540636,-0.16652212183712023
2017-01-23,36.17,44.98643109540636,-0.1959797850313718
2017-01-24,37.52,45.41643109540636,-0.1738672745733436
2017-01-25,37.95,45.06643109540636,-0.15790979943232597
2017-01-26,37.6,45.22643109540636,-0.16862774511918044
2017-01-27,37.76,45.917517730496456,-0.17765589547708893
2017-01-30,38.07,46.167517730496456,-0.17539426264513136
2017-01-31,38.32,45.89751773049645,-0.16509646066243788
2017-02-01,38.05,46.08751773049645,-0.1743968459637384
2017-02-02,38.24,46.12751773049646,-0.17099376074342176
2017-02-03,38.28,46.207517730496455,-0.17156337582843972
2017-02-06,38.36,46.677517730496454,-0.17819108930598204
2017-02-07,38.83,46.80751773049646,-0.17043240311158125
2017-02-08,38.96,47.15751773049645,-0.1738326808748708
2017-02-09,39.31,47.29751773049645,-0.16887815923046345
2017-02-10,39.45,47.427517730496454,-0.1682044119582251
2017-02-13,39.58,47.36751773049645,-0.16440628733818252
2017-02-14,39.52,46.777517730496456,-0.15514969760280672
2017-02-15,38.93,48.40751773049645,-0.1957860715614771
2017-02-16,40.56,48.01751773049645,-0.15530827254237878
2017-02-17,40.17,48.36751773049645,-0.16948394532407007
2017-02-21,40.52,48.54751773049645,-0.16535382457780623
2017-02-22,40.7,48.787517730496454,-0.16577022375215145
2017-02-23,40.94,48.79751773049645,-0.16102289821159954
2017-02-24,40.95,49.11751773049645,-0.16628522995219153
2017-02-27,41.27,49.677517730496454,-0.16924190488155522
2017-02-28,41.83,50.857517730496454,-0.17750606268939373
2017-03-01,43.01,50.107517730496454,-0.1416457659840683
2017-03-02,42.26,50.64751773049645,-0.16560570204304537
2017-03-03,42.8,50.417517730496456,-0.15108871030135596
2017-03-06,42.57,50.507517730496446,-0.15715517386639988
2017-03-07,42.66,49.997517730496455,-0.1467576404502352
2017-03-08,42.15,49.82751773049645,-0.1540818824654695
2017-03-09,41.98,49.997517730496455,-0.1603583156610613
2017-03-10,42.15,49.83751773049645,-0.1542516176681955
2017-03-13,41.99,49.87751773049646,-0.1581377359858832
2017-03-14,42.03,50.067517730496455,-0.1605335773537011
2017-03-15,42.22,50.04751773049645,-0.1564017175166863
2017-03-16,42.2,49.90751773049645,-0.1544360064573338
2017-03-17,42.06,49.79751773049645,-0.15537958683747655
2017-03-20,41.95,48.757517730496446,-0.13961985858518255
2017-03-21,40.91,48.82751773049645,-0.16215277979513942
2017-03-22,40.98,48.747517730496455,-0.15934181045770657
2017-03-23,40.9,48.72751773049645,-0.16063854871058925
2017-03-24,40.88,48.747517730496455,-0.1613931969622021
2017-03-27,40.9,48.997517730496455,-0.1652638359158447
2017-03-28,41.15,49.43751773049646,-0.1676362024419391
2017-03-29,41.59,49.747517730496455,-0.16397838731751824
2017-03-30,41.9,49.69751773049645,-0.1568995411960299
2017-03-31,41.85,49.497517730496455,-0.1545030555296848
2017-04-03,41.65,49.037517730496454,-0.15065031984484312
2017-04-04,41.19,48.747517730496455,-0.1550338987982658
2017-04-05,40.9,48.89751773049645,-0.1635567223386588
2017-04-06,41.05,48.64751773049645,-0.15617482833525287
2017-04-07,40.8,48.257517730496446,-0.15453587505566313
2017-04-10,40.41,48.387517730496455,-0.16486726545735975
2017-04-11,40.54,47.497517730496455,-0.14648171237018737
2017-04-12,39.65,47.33751773049645,-0.1623979899888982
2017-04-13,39.49,47.637517730496455,-0.17103153393907
2017-04-17,39.79,47.57751773049645,-0.16368062273885242
2017-04-18,39.73,47.597517730496456,-0.16529260569938542
2017-04-19,39.75,48.15751773049645,-0.17458370212408747
2017-04-20,40.31,47.33751773049645,-0.14845556056626685
2017-04-21,39.49,47.787517730496454,-0.17363357890425102
2017-04-24,39.94,47.817517730496455,-0.16474125183358135
2017-04-25,39.97,47.47751773049645,-0.15812784849267958
2017-04-26,39.63,47.607517730496454,-0.16756844529590353
2017-04-27,39.76,47.69751773049645,-0.16641364389957403
2017-04-28,39.85,48.85750889679715,-0.18436283593221914
2017-05-01,40.16,48.827508896797156,-0.1775128220265545
2017-05-02,40.13,48.73750889679715,-0.17660953732829798
2017-05-03,40.04,48.467508896797156,-0.17387955536856703
2017-05-04,39.77,48.85750889679715,-0.1860002505652284
2017-05-05,40.16,48.827508896797156,-0.1775128220265545
2017-05-08,40.13,48.827508896797156,-0.1781272297790245
2017-05-09,40.13,49.12750889679715,-0.1831460438122019
2017-05-10,40.43,48.757508896797155,-0.17079438808950687
2017-05-11,40.06,48.437508896797155,-0.17295499061784125
2017-05-12,39.74,50.19750889679715,-0.2083272482365035
2017-05-15,41.5,50.31750889679715,-0.17523738933265054
2017-05-16,41.62,49.037508896797156,-0.151261943432074
2017-05-17,40.34,48.84750889679715,-0.17416464194256942
2017-05-18,40.15,48.227508896797154,-0.16748758294943977
2017-05-19,39.53,48.67750889679715,-0.1879206455735254
2017-05-22,39.98,48.187508896797155,-0.17032440739725974
2017-05-23,39.49,48.257508896797155,-0.18168175476167303
2017-05-24,39.56,49.657508896797154,-0.20334304158879035
2017-05-25,40.96,48.937508896797155,-0.16301420069461814
2017-05-26,40.24,49.16750889679715,-0.1815733417679557
2017-05-30,40.47,49.187508896797155,-0.1772301361121542
2017-05-31,40.49,48.30750889679715,-0.16182802788482142
2017-06-01,39.61,48.10750889679715,-0.17663581198990097
2017-06-02,39.41,47.67750889679715,-0.17340480004299352
2017-06-05,38.98,47.397508896797156,-0.1775939093154738
2017-06-06,38.7,47.967508896797156,-0.19320388133426614
2017-06-07,39.27,48.70750889679715,-0.19375880866323114
2017-06-08,40.01,48.217508896797156,-0.17021843485038157
2017-06-09,39.52,47.55750889679715,-0.16900609563547708
2017-06-12,38.86,47.647508896797156,-0.18442745697011342
2017-06-13,38.95,46.797508896797154,-0.16769073999437267
2017-06-14,38.1,46.66750889679715,-0.18358616303569508
2017-06-15,37.97,46.67750889679715,-0.18654613544285847
2017-06-16,37.98,47.117508896797155,-0.1939302206492136
2017-06-19,38.42,46.95750889679715,-0.18181349686928283
2017-06-20,38.26,47.30750889679715,-0.1912488970098718
2017-06-21,38.61,47.80750889679715,-0.19238628217696863
2017-06-22,39.11,48.56750889679715,-0.1947291329455203
2017-06-23,39.87,48.98750889679715,-0.1861190556965281
2017-06-26,40.29,48.327508896797156,-0.16631332920472197
2017-06-27,39.63,49.10750889679715,-0.1929951062415891
2017-06-28,40.41,48.797508896797154,-0.1718839565055682
2017-06-29,40.1,48.74750889679715,-0.17739386263008228
2017-06-30,40.05,48.26750889679715,-0.170249285380925
2017-07-03,39.57,48.35750889679715,-0.18171963563199944
2017-07-05,39.66,46.99750889679715,-0.1561254855637082
2017-07-06,38.3,47.337508896797154,-0.190916444642245
2017-07-07,38.64,47.26750889679715,-0.1825251446111592
2017-07-10,38.57,47.76750889679715,-0.19254738438775598
2017-07-11,39.07,48.867508896797155,-0.20049126951587448
2017-07-12,40.17,50.077508896797156,-0.19784348533021412
2017-07-13,41.38,52.337508896797154,-0.2093624463174958
2017-07-14,43.64,52.31750889679715,-0.16586242502322934
2017-07-17,43.62,52.467508896797156,-0.1686283393823801
2017-07-18,43.77,52.85750889679715,-0.17192465340241936
2017-07-19,44.16,53.297508896797154,-0.17144345178478437
2017-07-20,44.6,53.45750889679715,-0.1656925112970956
2017-07-21,44.76,53.55750889679715,-0.16426284713408812
2017-07-24,44.86,53.45750889679715,-0.1608288353539845
2017-07-25,44.76,53.05750889679715,-0.1563870801574334
2017-07-26,44.36,52.70750889679715,-0.15837418750223653
2017-07-27,44.01,52.187508896797155,-0.15669475454305548
2017-07-28,43.49,54.035107913669066,-0.19515289819568415
2017-07-31,43.42,54.16510791366907,-0.19837693171026505
2017-08-01,43.55,54.02510791366907,-0.19389332697693196
2017-08-02,43.41,53.52510791366907,-0.18897874862735042
2017-08-03,42.91,53.355107913669066,-0.19576584739683622
2017-08-04,42.74,53.355107913669066,-0.19895204655653176
2017-08-07,42.74,53.295107913669064,-0.1980502212467028
2017-08-08,42.68,52.855107913669066,-0.19250945301802402
2017-08-09,42.24,51.895107913669065,-0.186050444865265
2017-08-10,41.28,52.105107913669066,-0.2077552153160256
2017-08-11,41.49,52.645107913669065,-0.21189258329495586
2017-08-14,42.03,52.58510791366906,-0.20072427979035012
2017-08-15,41.97,53.02510791366907,-0.20848817378491802
2017-08-16,42.41,50.175107913669066,-0.15476016368573953
2017-08-17,39.56,49.965107913669065,-0.2082474820558231
2017-08-18,39.35,49.56510791366907,-0.20609473768243214
2017-08-21,38.95,49.31510791366907,-0.210181186905526
2017-08-22,38.7,49.285107913669066,-0.2147729478894641
2017-08-23,38.67,49.425107913669066,-0.21760413619035557
2017-08-24,38.81,49.15510791366906,-0.210458451883335
2017-08-25,38.54,48.95510791366907,-0.2127481351289392
2017-08-28,38.34,48.645107913669065,-0.2118426365084365
2017-08-29,38.03,48.83510791366906,-0.22125696809701711
2017-08-30,38.22,49.27510791366907,-0.22435481892881548
2017-08-31,38.66,49.26510791366906,-0.2152661054199494
2017-09-01,38.65,48.59510791366907,-0.20465245043465907
2017-09-05,37.98,49.465107913669065,-0.23218604786456565
2017-09-06,38.85,49.30510791366906,-0.21204918427468944
2017-09-07,38.69,49.24510791366907,-0.21433820253116487
2017-09-08,38.63,50.075107913669065,-0.22855882674083816
2017-09-11,39.46,50.545107913669064,-0.21931119293685952
2017-09-12,39.93,50.88510791366907,-0.21529104217004602
2017-09-13,40.27,51.26510791366906,-0.21447546608474766
2017-09-14,40.65,51.645107913669065,-0.21289737514052054
2017-09-15,41.03,51.24510791366907,-0.19933820670020086
2017-09-18,40.63,52.325107913669065,-0.22350852926982512
2017-09-19,41.71,52.31510791366907,-0.202715971286339
2017-09-20,41.7,52.47510791366906,-0.2053375084315413
2017-09-21,41.86,53.16510791366907,-0.21264149283824663
2017-09-22,42.55,53.31510791366907,-0.20191477303395056
2017-09-25,42.7,54.37510791366906,-0.21471420217143367
2017-09-26,43.76,54.785107913669066,-0.20124278902658266
2017-09-27,44.17,54.45510791366907,-0.18887315272562977
2017-09-28,43.84,54.37510791366906,-0.1937487265385398
2017-09-29,43.76,54.615107913669064,-0.19875650398471978
2017-10-02,44.0,55.005107913669065,-0.20007429002669475
2017-10-03,44.39,55.075107913669065,-0.19400974992946196
2017-10-04,44.46,55.16510791366907,-0.19405577761983328
2017-10-05,44.55,55.045107913669064,-0.19066377215808616
2017-10-06,44.43,54.98510791366906,-0.19196302988513558
2017-10-09,44.37,54.27510791366907,-0.18249817078990072
2017-10-10,43.66,54.12510791366906,-0.19335033807897772
2017-10-11,43.51,54.035107913669066,-0.19478276846388176
2017-10-12,43.42,54.24510791366907,-0.1995591552863567
2017-10-13,43.63,54.33510791366906,-0.19702009114766073
2017-10-16,43.72,54.69510791366906,-0.20065977255209388
2017-10-17,44.08,55.23510791366906,-0.20195684112909107
2017-10-18,44.62,54.87510791366906,-0.1868808700987461
2017-10-19,44.26,55.175107913669066,-0.19782667087389538
2017-10-20,44.56,55.355107913669066,-0.19501556984596502
2017-10-23,44.74,55.435107913669064,-0.19293022628051715
2017-10-24,44.82,54.325107913669065,-0.17496712438701711
2017-10-25,43.71,55.035107913669066,-0.2057796985050746
2017-10-26,44.42,54.62510791366906,-0.18682082843291548
2017-10-27,44.01,56.28173285198556,-0.21804113395475577
2017-10-30,43.52,57.18173285198556,-0.2389177831904612
2017-10-31,44.42,57.29173285198556,-0.22466998659719295
2017-11-01,44.53,57.011732851985556,-0.21893270433282142
2017-11-02,44.25,57.00173285198556,-0.22370781051687583
2017-11-03,44.24,57.761732851985556,-0.23409499999999994
2017-11-06,45.0,57.41173285198556,-0.21618808970606274
2017-11-07,44.65,58.09173285198556,-0.231388051140329
2017-11-08,45.33,59.06173285198556,-0.2324979676163349
2017-11-09,46.3,59.10173285198556,-0.2166050339682296
2017-11-10,46.34,58.761732851985556,-0.21139153406647404
2017-11-13,46.0,58.38173285198556,-0.21208231148905443
2017-11-14,45.62,58.58173285198556,-0.22125895259423412
2017-11-15,45.82,65.87173285198556,-0.30440572888893025
2017-11-16,53.11,65.71173285198556,-0.1917729498987757
2017-11-17,52.95,67.49173285198556,-0.21545946795997473
2017-11-20,54.73,67.84173285198555,-0.193269427250513
2017-11-21,55.08,68.81173285198555,-0.19955510903238838
2017-11-22,56.05,69.17173285198555,-0.18969790564685707
2017-11-24,56.41,68.99173285198556,-0.18236580430554394
2017-11-27,56.23,69.56173285198555,-0.19165325970750335
2017-11-28,56.8,68.99173285198556,-0.17671295310325996
2017-11-29,56.23,69.27173285198556,-0.18826918737332765
2017-11-30,56.51,69.17173285198555,-0.18304779033191598
2017-12-01,56.41,68.69173285198556,-0.17879491959315974
2017-12-04,55.93,68.90173285198556,-0.18826424699435917
2017-12-05,56.14,69.97173285198556,-0.19767600841391864
2017-12-06,57.21,70.29173285198556,-0.1861062790916248
2017-12-07,57.53,71.02173285198556,-0.18996625835789316
2017-12-08,58.26,71.34173285198555,-0.18336718676467456
2017-12-11,58.58,70.56173285198555,-0.1698049688932547
2017-12-12,57.8,70.54173285198556,-0.18062687627366547
2017-12-13,57.78,70.13173285198556,-0.17612188305761878
2017-12-14,57.37,70.03173285198557,-0.18079993649088433
2017-12-15,57.27,70.49173285198556,-0.1875643045936718
2017-12-18,57.73,70.67173285198555,-0.18312460059654467
2017-12-19,57.91,69.80173285198556,-0.17036443604060603
2017-12-20,57.04,68.97173285198556,-0.17299453498712658
2017-12-21,56.21,69.06173285198555,-0.18609050658386517
2017-12-22,56.3,68.62173285198556,-0.17956021131910305
2017-12-26,55.86,68.91173285198556,-0.1893978327321877
2017-12-27,56.15,68.56173285198555,-0.18103003433096732
