date,DISCA,dcf,Deviation
2013-03-08,39.81,42.910526315789475,-0.07225561143137493
2013-03-11,39.75,42.97052631578947,-0.0749473323208073
2013-03-12,39.81,43.160526315789475,-0.07762941284068048
2013-03-13,40.0,43.380526315789474,-0.07792727758028706
2013-03-14,40.22,42.67052631578947,-0.0574290154673508
2013-03-15,39.51,42.72052631578947,-0.07515184368416516
2013-03-18,39.56,42.90052631578947,-0.07786679098526572
2013-03-19,39.74,43.51052631578948,-0.08665779605661061
2013-03-20,40.35,43.230526315789476,-0.06663176605225352
2013-03-21,40.07,43.590526315789475,-0.08076356523628991
2013-03-22,40.43,43.560526315789474,-0.07186612698604489
2013-03-25,40.4,43.800526315789476,-0.07763665420987498
2013-03-26,40.64,43.32052631578947,-0.0618765870074961
2013-03-27,40.16,43.40052631578947,-0.0746655994955191
2013-03-28,40.24,46.28051771117166,-0.13051966593955233
2013-04-01,39.85,46.64051771117166,-0.1455926744472038
2013-04-02,40.21,46.31051771117166,-0.13173071718220097
2013-04-03,39.88,46.120517711171665,-0.13530892585058807
2013-04-04,39.69,46.57051771117166,-0.14774406747728974
2013-04-05,40.14,46.74051771117166,-0.14121618746199815
2013-04-08,40.31,46.590517711171664,-0.13480248813946305
2013-04-09,40.16,47.53051771117166,-0.15506916537202553
2013-04-10,41.1,47.67051771117166,-0.13783189330943324
2013-04-11,41.24,47.840517711171664,-0.1379691948783054
2013-04-12,41.41,46.71051771117166,-0.11347589303006056
2013-04-15,40.28,47.00051771117166,-0.14298816350217014
2013-04-16,40.57,46.45051771117166,-0.12659746329925958
2013-04-17,40.02,45.590517711171664,-0.12218588405734732
2013-04-18,39.16,46.21051771117166,-0.1525738740959217
2013-04-19,39.78,46.40051771117166,-0.14268197937752025
2013-04-22,39.97,46.79051771117166,-0.14576709224021256
2013-04-23,40.36,46.870517711171665,-0.13890432683699316
2013-04-24,40.44,47.25051771117166,-0.14413636169665545
2013-04-25,40.82,46.910517711171664,-0.12983266884136768
2013-04-26,40.48,46.71051771117166,-0.13338575585261658
2013-04-29,40.28,46.71051771117166,-0.13766744678219844
2013-04-30,40.28,46.36051771117166,-0.13115724352030722
2013-05-01,39.93,47.050517711171665,-0.15133771226242998
2013-05-02,40.62,46.910517711171664,-0.13409610505478586
2013-05-03,40.48,46.81051771117166,-0.1352370796288126
2013-05-06,40.38,46.22051771117166,-0.12636201410959058
2013-05-07,39.79,45.75051771117166,-0.13028306583984695
2013-05-08,39.32,46.11051771117166,-0.1472661346746591
2013-05-09,39.68,46.63051771117166,-0.14905512639218388
2013-05-10,40.2,46.07051771117166,-0.1274246091171689
2013-05-13,39.64,46.45051771117166,-0.14661876867593415
2013-05-14,40.02,46.980517711171665,-0.14815753529928632
2013-05-15,40.55,46.690517711171665,-0.13151530572346648
2013-05-16,40.26,46.72051771117166,-0.13828009678982733
2013-05-17,40.29,46.72051771117166,-0.13763798061753962
2013-05-20,40.29,47.31051771117166,-0.14839232481097697
2013-05-21,40.88,46.870517711171665,-0.12780993263370366
2013-05-22,40.44,47.20051771117166,-0.14322973643086867
2013-05-23,40.77,47.07051771117166,-0.13385273877445159
2013-05-24,40.64,47.72051771117166,-0.148374704441106
2013-05-28,41.29,46.95051771117166,-0.12056347804285805
2013-05-29,40.52,47.25051771117166,-0.14244325855461115
2013-05-30,40.82,46.730517711171665,-0.12648089515513028
2013-05-31,40.3,46.800517711171665,-0.1388984145707418
2013-06-03,40.37,46.64051771117166,-0.13444357007361663
2013-06-04,40.21,45.20051771117166,-0.11040841928096357
2013-06-05,38.77,44.760517711171666,-0.13383486200555061
2013-06-06,38.33,45.46051771117166,-0.15685078107721107
2013-06-07,39.03,44.42051771117166,-0.12135197852086177
2013-06-10,37.99,44.18051771117166,-0.14011872272846404
2013-06-11,37.75,44.020517711171664,-0.14244534224503935
2013-06-12,37.59,45.300517711171665,-0.17020815877497475
2013-06-13,38.87,45.46051771117166,-0.1449723417811426
2013-06-14,39.03,45.800517711171665,-0.14782622663499279
2013-06-17,39.37,46.21051771117166,-0.14802945411533286
2013-06-18,39.78,45.54051771117166,-0.12649214371488204
2013-06-19,39.11,44.53051771117166,-0.1217259082036628
2013-06-20,38.1,44.97051771117166,-0.15277826586961596
2013-06-21,38.54,44.83051771117166,-0.14031775746377517
2013-06-24,38.4,44.99051771117166,-0.14648681647722317
2013-06-25,38.56,45.120517711171665,-0.14539987668508747
2013-06-26,38.69,45.61051771117166,-0.15173074234753925
2013-06-27,39.18,45.90051771117166,-0.14641485643931995
2013-06-28,39.47,40.77739726027397,-0.03206181237927275
2013-07-01,39.75,41.14739726027397,-0.03396076916930768
2013-07-02,40.12,42.227397260273975,-0.049905923571011646
2013-07-03,41.2,42.477397260273975,-0.030072399503361935
2013-07-05,41.45,42.937397260273976,-0.034641067115871116
2013-07-08,41.91,42.87739726027397,-0.02256193990511346
2013-07-09,41.85,43.367397260273975,-0.034989355048613
2013-07-10,42.34,44.19739726027397,-0.04202503711555561
2013-07-11,43.17,44.49739726027397,-0.029830896681658947
2013-07-12,43.47,44.17739726027397,-0.016012651358935814
2013-07-15,43.15,44.117397260273975,-0.021927795390257132
2013-07-16,43.09,44.297397260273975,-0.02725661855886885
2013-07-17,43.27,44.70739726027397,-0.03215121765881035
2013-07-18,43.68,44.10739726027397,-0.009689922480620061
2013-07-19,43.08,44.13739726027397,-0.023956946397147183
2013-07-22,43.11,44.46739726027397,-0.03052567372740378
2013-07-23,43.44,44.267397260273974,-0.018690894687329873
2013-07-24,43.24,44.49739726027397,-0.02825777096397808
2013-07-25,43.47,44.48739726027397,-0.022869336552140407
2013-07-26,43.46,44.157397260273974,-0.015793441270176123
2013-07-29,43.13,42.41739726027397,0.016799775227920977
2013-07-30,41.39,41.767397260273974,-0.00903569015618133
2013-07-31,40.74,42.88739726027397,-0.05007058943777576
2013-08-01,41.86,43.02739726027397,-0.027131486787647208
2013-08-02,42.0,43.14739726027397,-0.026592502285888386
2013-08-05,42.12,43.227397260273975,-0.025617949042971322
2013-08-06,42.2,43.297397260273975,-0.025345571090039876
2013-08-07,42.27,43.407397260273974,-0.026202844032643835
2013-08-08,42.38,43.507397260273976,-0.025912771879447405
2013-08-09,42.48,43.35739726027397,-0.02023639138223554
2013-08-12,42.33,43.687397260273976,-0.031070682746035083
2013-08-13,42.66,43.35739726027397,-0.01608485066775356
2013-08-14,42.33,42.087397260273974,0.0057642609312649196
2013-08-15,41.06,42.077397260273976,-0.02417918708186162
2013-08-16,41.05,42.017397260273974,-0.023023731200709552
2013-08-19,40.99,41.91739726027397,-0.022124399912417436
2013-08-20,40.89,41.617397260273975,-0.017478201621424216
2013-08-21,40.59,42.05739726027397,-0.03489034880577413
2013-08-22,41.03,42.19739726027397,-0.027665148470495837
2013-08-23,41.17,42.157397260273974,-0.023421684554620792
2013-08-26,41.13,41.02739726027397,0.00250083472454099
2013-08-27,40.0,40.977397260273975,-0.023852106908252124
2013-08-28,39.95,40.89739726027397,-0.02316522135246557
2013-08-29,39.87,40.63739726027397,-0.018884016005231707
2013-08-30,39.61,40.547397260273975,-0.023118555656157613
2013-09-03,39.52,40.337397260273974,-0.020264006004149904
2013-09-04,39.31,40.67739726027397,-0.033615652730303536
2013-09-05,39.65,40.657397260273974,-0.024777711515200584
2013-09-06,39.63,41.117397260273975,-0.03617440206292044
2013-09-09,40.09,40.85739726027397,-0.01878233347526803
2013-09-10,39.83,41.03739726027397,-0.02942187713846034
2013-09-11,40.01,40.907397260273974,-0.02193728568366915
2013-09-12,39.88,40.797397260273975,-0.02248666145100575
2013-09-13,39.77,41.21739726027397,-0.035116173181293786
2013-09-16,40.19,41.64739726027397,-0.03499371764256998
2013-09-17,40.62,42.12739726027397,-0.0357818749390304
2013-09-18,41.1,42.80739726027397,-0.0398855658028634
2013-09-19,41.78,42.827397260273976,-0.024456243602866024
2013-09-20,41.8,42.20739726027397,-0.009652271561824577
2013-09-23,41.18,42.087397260273974,-0.021559833093562686
2013-09-24,41.06,42.39739726027397,-0.0315443245740723
2013-09-25,41.37,43.94739726027397,-0.05864732432297648
2013-09-26,42.92,44.37739726027397,-0.03284098100044752
2013-09-27,43.35,44.16739726027397,-0.01850680164504903
2013-09-30,43.14,43.739366391184575,-0.013703133827411174
2013-10-01,42.53,43.379366391184575,-0.01957996305259957
2013-10-02,42.17,42.71936639118457,-0.012859890901797955
2013-10-03,41.51,42.739366391184575,-0.02876426337097371
2013-10-04,41.53,41.96936639118457,-0.010468740154172429
2013-10-07,40.76,41.17936639118457,-0.010183896158109662
2013-10-08,39.97,41.029366391184574,-0.02581971120597626
2013-10-09,39.82,42.169366391184575,-0.055712631994292994
2013-10-10,40.96,42.35936639118457,-0.033035583636014776
2013-10-11,41.15,42.169366391184575,-0.024173149336141564
2013-10-14,40.96,41.63936639118457,-0.016315483401025066
2013-10-15,40.43,42.489366391184575,-0.048467806561875215
2013-10-16,41.28,42.78936639118457,-0.0352743337535264
2013-10-17,41.58,43.349366391184574,-0.04081643028453563
2013-10-18,42.14,43.519366391184576,-0.03169546125248701
2013-10-21,42.31,44.64936639118457,-0.05239416771760608
2013-10-22,43.44,44.38936639118457,-0.021387248081403465
2013-10-23,43.18,44.61936639118457,-0.03225878150230621
2013-10-24,43.41,44.97936639118457,-0.03489080698771585
2013-10-25,43.77,44.849366391184574,-0.024066480265744095
2013-10-28,43.64,44.849366391184574,-0.026965071939617946
2013-10-29,43.64,44.31936639118457,-0.015328883206229715
2013-10-30,43.11,46.61936639118457,-0.0752770074508814
2013-10-31,45.41,46.06936639118457,-0.014312469279168294
2013-11-01,44.86,45.699366391184576,-0.018367134108592142
2013-11-04,44.49,45.60936639118457,-0.02454246747442035
2013-11-05,44.4,44.97936639118457,-0.01288071481811981
2013-11-06,43.77,44.22936639118457,-0.010386004337519128
2013-11-07,43.02,44.82936639118457,-0.04036118591094717
2013-11-08,43.62,44.42936639118457,-0.018216924006036805
2013-11-11,43.22,44.339366391184576,-0.025245430467114804
2013-11-12,43.13,44.919366391184575,-0.039835076381124934
2013-11-13,43.71,45.06936639118457,-0.03016164858821846
2013-11-14,43.86,44.85936639118457,-0.022277764301658953
2013-11-15,43.65,44.85936639118457,-0.026959060915809796
2013-11-18,43.65,44.75936639118457,-0.02478512277160083
2013-11-19,43.55,44.75936639118457,-0.027019292020692198
2013-11-20,43.55,44.769366391184576,-0.02723662382286207
2013-11-21,43.56,45.089366391184576,-0.03391856026354767
2013-11-22,43.88,44.99936639118457,-0.024875158940101283
2013-11-25,43.79,45.43936639118457,-0.0362981819989584
2013-11-26,44.23,45.61936639118457,-0.030455626658003165
2013-11-27,44.41,45.79936639118457,-0.03033593039950866
2013-11-29,44.59,45.25936639118457,-0.014789566106584773
2013-12-02,44.05,44.849366391184574,-0.01782335973740079
2013-12-03,43.64,44.21936639118457,-0.013102096173410405
2013-12-04,43.01,44.129366391184575,-0.025365566803338124
2013-12-05,42.92,44.669366391184575,-0.03916255215855957
2013-12-06,43.46,44.849366391184574,-0.03097850656498158
2013-12-09,43.64,44.72936639118457,-0.02435461261975902
2013-12-10,43.52,44.39936639118457,-0.01980583198951158
2013-12-11,43.19,43.589366391184576,-0.009162014138965446
2013-12-12,42.38,43.339366391184576,-0.022136142520526425
2013-12-13,42.13,44.14936639118457,-0.04573941952625127
2013-12-16,42.94,43.97936639118457,-0.02363304605027028
2013-12-17,42.77,45.29936639118457,-0.05583668366003436
2013-12-18,44.09,45.31936639118457,-0.027126733868541142
2013-12-19,44.11,46.04936639118457,-0.0421149419236273
2013-12-20,44.84,46.38936639118457,-0.03339917122642566
2013-12-23,45.18,46.61936639118457,-0.03087485958317837
2013-12-24,45.41,46.529366391184574,-0.024057202536861833
2013-12-26,45.32,46.65936639118457,-0.02870519886522971
2013-12-27,45.45,47.42936639118457,-0.04173292923332117
2013-12-30,46.22,47.40936639118457,-0.025087160654518326
2013-12-31,46.2,46.660193905817174,-0.009862665953469185
2014-01-02,45.53,46.39019390581718,-0.018542580519572027
2014-01-03,45.26,45.830193905817175,-0.012441446505527476
2014-01-06,44.7,45.56019390581717,-0.018880382897302317
2014-01-07,44.43,44.36019390581718,0.001573620131846809
2014-01-08,43.23,44.43019390581718,-0.02701302425916352
2014-01-09,43.3,44.06019390581717,-0.017253530645874204
2014-01-10,42.93,42.74019390581717,0.0044409273060643795
2014-01-13,41.61,43.36019390581718,-0.04036407008738885
2014-01-14,42.23,43.370193905817175,-0.026289804198091127
2014-01-15,42.24,43.040193905817176,-0.01859178208091261
2014-01-16,41.91,42.470193905817176,-0.013190283686000503
2014-01-17,41.34,42.32019390581718,-0.02316137558345266
2014-01-21,41.19,42.25019390581718,-0.025093231718191222
2014-01-22,41.12,42.050193905817174,-0.022121037251352504
2014-01-23,40.92,41.49019390581717,-0.013742859508237282
2014-01-24,40.36,40.63019390581717,-0.006650076700187468
2014-01-27,39.5,40.970193905817176,-0.03588447516740778
2014-01-28,39.84,41.18019390581718,-0.03254462348774556
2014-01-29,40.05,42.18019390581718,-0.05050223122666586
2014-01-30,41.05,41.900193905817176,-0.02029093010233407
2014-01-31,40.77,41.010193905817175,-0.005856931726994419
2014-02-03,39.88,41.00019390581718,-0.027321673365506727
2014-02-04,39.87,41.70019390581717,-0.04388933801964556
2014-02-05,40.57,43.00019390581718,-0.05651588248973949
2014-02-06,41.87,43.42019390581717,-0.035702141477758076
2014-02-07,42.29,43.230193905817174,-0.02174854704250262
2014-02-10,42.1,43.42019390581717,-0.03040506702205903
2014-02-11,42.29,43.470193905817176,-0.027149497156009783
2014-02-12,42.34,41.650193905817176,0.01656189394322327
2014-02-13,40.52,42.43019390581718,-0.0450196836257043
2014-02-14,41.3,42.18019390581718,-0.020867469404776462
2014-02-18,41.05,42.59019390581717,-0.036163110908185137
2014-02-19,41.46,43.25019390581718,-0.04139158103465501
2014-02-20,42.12,43.440193905817175,-0.03039106843490369
2014-02-21,42.31,43.27019390581717,-0.022190654100306295
2014-02-24,42.14,42.870193905817175,-0.017032670937326744
2014-02-25,41.74,42.70019390581717,-0.02248687460143739
2014-02-26,41.57,43.10019390581717,-0.035503179154157904
2014-02-27,41.97,43.71019390581718,-0.03981208387148305
2014-02-28,42.58,43.07019390581718,-0.011381279287692503
2014-03-03,41.94,44.040193905817176,-0.04768811668514861
2014-03-04,42.91,44.42019390581717,-0.03399791340441227
2014-03-05,43.29,45.06019390581717,-0.039285092947384026
2014-03-06,43.93,44.830193905817175,-0.020080080574899517
2014-03-07,43.7,44.900193905817176,-0.02673026108383192
2014-03-10,43.77,44.38019390581717,-0.013749239291565796
2014-03-11,43.25,44.510193905817175,-0.028312478451199885
2014-03-12,43.38,44.10019390581717,-0.016330855763474816
2014-03-13,42.97,43.620193905817175,-0.01490580044694545
2014-03-14,42.49,43.59019390581717,-0.025239481801670793
2014-03-17,42.46,43.900193905817176,-0.03280609440830595
2014-03-18,42.77,43.900193905817176,-0.02574462218189455
2014-03-19,42.77,43.89019390581718,-0.025522646544259286
2014-03-20,42.76,44.32019390581718,-0.035202777071162594
2014-03-21,43.19,43.63019390581717,-0.010089203517348655
2014-03-24,42.5,43.550193905817174,-0.024114563257475963
2014-03-25,42.42,43.28019390581717,-0.019875001200065134
2014-03-26,42.15,42.910193905817174,-0.017715928002695835
2014-03-27,41.78,43.20019390581717,-0.03287471137081943
2014-03-28,42.07,43.39019390581718,-0.030426089099366393
2014-03-31,42.26,44.980568181818185,-0.06048318844753675
2014-04-01,42.83,45.18056818181818,-0.05202608724084423
2014-04-02,43.03,44.94056818181818,-0.042513218214965676
2014-04-03,42.79,44.58056818181818,-0.040164768078224
2014-04-04,42.43,43.380568181818184,-0.021912303634063268
2014-04-07,41.23,43.24056818181818,-0.046497265562379764
2014-04-08,41.09,43.42056818181818,-0.053674290305442796
2014-04-09,41.27,42.71056818181818,-0.033728611983940504
2014-04-10,40.56,41.840568181818185,-0.030605898472828463
2014-04-11,39.69,41.53056818181818,-0.04431839636193502
2014-04-14,39.38,41.39056818181818,-0.04857551539245042
2014-04-15,39.24,41.94056818181818,-0.06439035756766187
2014-04-16,39.79,41.92056818181818,-0.050823933792535136
2014-04-17,39.77,41.730568181818185,-0.046981583698455176
2014-04-21,39.58,41.78056818181818,-0.05266965667488965
2014-04-22,39.63,41.76056818181818,-0.051018658858808075
2014-04-23,39.61,41.730568181818185,-0.050815703552824054
2014-04-24,39.58,41.30056818181818,-0.04165967340312837
2014-04-25,39.15,40.68056818181818,-0.037624061074502335
2014-04-28,38.53,40.83056818181818,-0.056344260789459644
2014-04-29,38.68,40.93056818181818,-0.05498502175246878
2014-04-30,38.78,41.05056818181818,-0.055311492200583956
2014-05-01,38.9,41.30056818181818,-0.05812433793283711
2014-05-02,39.15,41.89056818181818,-0.06542208188543208
2014-05-05,39.74,40.33056818181818,-0.014643190226226954
2014-05-06,38.18,39.310568181818184,-0.028759904374546563
2014-05-07,37.16,40.15056818181818,-0.07448383216585297
2014-05-08,38.0,39.480568181818185,-0.03750118729294338
2014-05-09,37.33,39.67056818181818,-0.05900011744452183
2014-05-12,37.52,39.35056818181818,-0.04651948539497808
2014-05-13,37.2,39.11056818181818,-0.048850432776539554
2014-05-14,36.96,39.30056818181818,-0.0595555812574996
2014-05-15,37.15,39.82056818181818,-0.06706504461775986
2014-05-16,37.67,39.79056818181818,-0.05329323703367339
2014-05-19,37.64,39.83056818181818,-0.05499716127117982
2014-05-20,37.68,40.12056818181818,-0.06083084792712867
2014-05-21,37.97,40.910568181818185,-0.07187795996255697
2014-05-22,38.76,42.11056818181818,-0.07956596945810945
2014-05-23,39.96,42.26056818181818,-0.05443770116673341
2014-05-27,40.11,42.54056818181818,-0.05713530133001388
2014-05-28,40.39,41.86056818181818,-0.03513015340429393
2014-05-29,39.71,41.480568181818185,-0.042684279879132925
2014-05-30,39.33,41.83056818181818,-0.059778489523483525
2014-06-02,39.68,41.92056818181818,-0.05344794402834363
2014-06-03,39.77,42.33056818181818,-0.06048981366893136
2014-06-04,40.18,43.17056818181818,-0.06927331067830833
2014-06-05,41.02,43.37056818181818,-0.05419731122645477
2014-06-06,41.22,43.21056818181818,-0.04606669769863747
2014-06-09,41.06,43.21056818181818,-0.04976949557268451
2014-06-10,41.06,42.35056818181818,-0.030473456135878818
2014-06-11,40.2,42.26056818181818,-0.04875864832088783
2014-06-12,40.11,41.86056818181818,-0.04181902582436825
2014-06-13,39.71,41.49056818181818,-0.04291501080475579
2014-06-16,39.34,41.57056818181818,-0.053657389816330836
2014-06-17,39.42,41.46056818181818,-0.04921708194807217
2014-06-18,39.31,40.810568181818184,-0.03676910782356391
2014-06-19,38.66,39.86056818181818,-0.030119193894627028
2014-06-20,37.71,40.19056818181818,-0.06172015709248824
2014-06-23,38.04,40.14056818181818,-0.05233030514923409
2014-06-24,37.99,40.25056818181818,-0.056162391835236636
2014-06-25,38.1,39.40056818181818,-0.03300886869997832
2014-06-26,37.25,39.99056818181818,-0.0685303636937119
2014-06-27,37.84,40.11056818181818,-0.056607729203083434
2014-06-30,37.96,39.48590257879656,-0.03864423703501596
2014-07-01,38.42,39.865902578796565,-0.03626915447201218
2014-07-02,38.8,40.19590257879656,-0.03472748437630324
2014-07-03,39.13,39.92590257879656,-0.019934491830855605
2014-07-07,38.86,39.82590257879656,-0.024253124631274714
2014-07-08,38.76,41.28590257879656,-0.06118075229131126
2014-07-09,40.22,40.89590257879656,-0.016527391160868987
2014-07-10,39.83,41.225902578796564,-0.03385984275610521
2014-07-11,40.16,41.03590257879656,-0.021344786485801515
2014-07-14,39.97,41.19590257879656,-0.029757876440545172
2014-07-15,40.13,43.73590257879656,-0.08244719706652914
2014-07-16,42.67,44.49590257879656,-0.041035297026801865
2014-07-17,43.43,44.545902578796564,-0.025050622261445055
2014-07-18,43.48,44.10590257879656,-0.01419090285429181
2014-07-21,43.04,43.83590257879656,-0.01815640906140581
2014-07-22,42.77,43.38590257879656,-0.014195914852248803
2014-07-23,42.32,43.41590257879656,-0.025241962361777004
2014-07-24,42.35,43.41590257879656,-0.02455097131430195
2014-07-25,42.35,43.545902578796564,-0.0274630334422985
2014-07-28,42.48,43.44590257879656,-0.02223230549865407
2014-07-29,42.38,43.83590257879656,-0.03321256078118906
2014-07-30,42.77,44.60590257879656,-0.04115828786455844
2014-07-31,43.54,43.64590257879656,-0.002426403683721934
2014-08-01,42.58,44.17590257879656,-0.03612608878675316
2014-08-04,43.11,44.115902578796565,-0.022801360053778752
2014-08-05,43.05,43.48590257879656,-0.010023997501413473
2014-08-06,42.42,42.045902578796564,0.008897357370373005
2014-08-07,40.98,43.34590257879656,-0.054581919813428637
2014-08-08,42.28,43.56590257879656,-0.029516261633069085
2014-08-11,42.5,43.38590257879656,-0.020419134468566247
2014-08-12,42.32,43.77590257879656,-0.03325808248444306
2014-08-13,42.71,43.83590257879656,-0.02568448492129738
2014-08-14,42.77,44.55590257879656,-0.040082289336148325
2014-08-15,43.49,45.45590257879656,-0.043248565472629674
2014-08-18,44.39,45.49590257879656,-0.02430774017245163
2014-08-19,44.43,45.89590257879656,-0.0319397265644753
2014-08-20,44.83,45.82590257879656,-0.0217323068996651
2014-08-21,44.76,45.365902578796565,-0.013355902657159024
2014-08-22,44.3,44.975902578796564,-0.015028104830412281
2014-08-25,43.91,45.155902578796564,-0.027591134439677756
2014-08-26,44.09,44.84590257879656,-0.016855555030214853
2014-08-27,43.78,44.82590257879656,-0.023332549232177424
2014-08-28,43.76,44.78590257879656,-0.02290681932761285
2014-08-29,43.72,45.07590257879656,-0.03008043103355118
2014-09-02,44.01,44.52590257879656,-0.011586572060691691
2014-09-03,43.46,44.56590257879656,-0.02481499340984339
2014-09-04,43.5,44.50590257879656,-0.022601554412150948
2014-09-05,43.44,43.50590257879656,-0.0015147962664882053
2014-09-08,42.44,41.975902578796564,0.011056282121205907
2014-09-09,40.91,42.03590257879656,-0.02678430840603585
2014-09-10,40.97,41.435902578796565,-0.011243934602621075
2014-09-11,40.37,40.725902578796564,-0.008738973386973159
2014-09-12,39.66,40.41590257879656,-0.018703097804702584
2014-09-15,39.35,40.52590257879656,-0.029016073769367434
2014-09-16,39.46,41.01590257879656,-0.0379341299586784
2014-09-17,39.95,41.03590257879656,-0.026462256476786905
2014-09-18,39.97,41.56590257879656,-0.03839451280460482
2014-09-19,40.5,40.41590257879656,0.002080800275076733
2014-09-22,39.35,39.28590257879656,0.0016315629016001587
2014-09-23,38.22,39.16590257879656,-0.024151175295744398
2014-09-24,38.1,39.155902578796564,-0.02696662595560617
2014-09-25,38.09,40.06590257879656,-0.04931631266537928
2014-09-26,39.0,38.77590257879656,0.0057792960653346714
2014-09-29,37.71,38.865902578796565,-0.029740788251426564
2014-09-30,37.8,36.85256854256854,0.02570869534743747
2014-10-01,36.31,36.81256854256855,-0.013652091186937887
2014-10-02,36.27,37.542568542568546,-0.033896682938078904
2014-10-03,37.0,37.39256854256854,-0.010498571183245486
2014-10-06,36.85,36.74256854256855,0.0029238962242661426
2014-10-07,36.2,37.702568542568535,-0.039853214267670856
2014-10-08,37.16,36.332568542568545,0.02277382223780866
2014-10-09,35.79,35.612568542568546,0.004982270717692305
2014-10-10,35.07,34.452568542568535,0.017921202498112354
2014-10-13,33.91,34.85256854256854,-0.027044449863639186
2014-10-14,34.31,34.99256854256855,-0.019506100037732343
2014-10-15,34.45,34.73256854256854,-0.008135549843433565
2014-10-16,34.19,35.192568542568544,-0.028488075297938287
2014-10-17,34.65,35.192568542568544,-0.01541713393020061
2014-10-20,34.65,36.78256854256854,-0.05797769506228245
2014-10-21,36.24,35.43256854256854,0.022787833076832076
2014-10-22,34.89,36.512568542568545,-0.04443863051367791
2014-10-23,35.97,37.152568542568545,-0.03183006152625989
2014-10-24,36.61,37.06256854256855,-0.012210933034734195
2014-10-27,36.52,37.78256854256854,-0.03341669429239669
2014-10-28,37.24,37.56256854256855,-0.008587499606236726
2014-10-29,37.02,36.48256854256854,0.014731184752092563
2014-10-30,35.94,35.89256854256854,0.0013214840664079741
2014-10-31,35.35,36.21256854256854,-0.023819590194342988
2014-11-03,35.67,33.85256854256854,0.053686663543597746
2014-11-04,33.31,35.012568542568545,-0.048627353360223946
2014-11-05,34.47,33.442568542568544,0.030722265131150284
2014-11-06,32.9,33.16256854256854,-0.007917617787400966
2014-11-07,32.62,32.802568542568544,-0.005565678258750539
2014-11-10,32.26,32.53256854256854,-0.008378328388423673
2014-11-11,31.99,32.402568542568545,-0.012732587604175283
2014-11-12,31.86,33.402568542568545,-0.0461811354597681
2014-11-13,32.86,34.07256854256854,-0.035587823120925566
2014-11-14,33.53,33.07256854256854,0.013831143983954242
2014-11-17,32.53,33.902568542568545,-0.04048568004058828
2014-11-18,33.36,33.512568542568545,-0.004552576815314735
2014-11-19,32.97,34.46256854256854,-0.04330984618064393
2014-11-20,33.92,34.292568542568546,-0.010864410523990453
2014-11-21,33.75,35.13256854256855,-0.03935290244700873
2014-11-24,34.59,35.35256854256854,-0.021570385802387126
2014-11-25,34.81,35.272568542568536,-0.01311411563380438
2014-11-26,34.73,35.442568542568544,-0.020104878733963938
2014-11-28,34.9,35.23256854256854,-0.00943923637491062
2014-12-01,34.69,35.46256854256854,-0.021785464909039765
2014-12-02,34.92,35.85256854256854,-0.026011205904572177
2014-12-03,35.31,34.972568542568546,0.009648460822107907
2014-12-04,34.43,34.512568542568545,-0.0023924195171595164
2014-12-05,33.97,34.21256854256854,-0.007090041844321937
2014-12-08,33.67,35.18256854256854,-0.04299198737404386
2014-12-09,34.64,34.442568542568544,0.0057321932070033554
2014-12-10,33.9,34.592568542568536,-0.020020731959128235
2014-12-11,34.05,33.92256854256854,0.003756539168652484
2014-12-12,33.38,33.41256854256854,-0.0009747392669632315
2014-12-15,32.87,33.73256854256854,-0.02557079344491764
2014-12-16,33.19,34.762568542568545,-0.045237409331328804
2014-12-17,34.22,35.952568542568535,-0.04819039675891701
2014-12-18,35.41,35.972568542568546,-0.015638820505764706
2014-12-19,35.43,35.14256854256854,0.008179011078353282
2014-12-22,34.6,35.622568542568544,-0.028705637588894994
2014-12-23,35.08,35.43256854256854,-0.009950408820770806
2014-12-24,34.89,35.41256854256854,-0.014756584006053619
2014-12-26,34.87,36.00256854256854,-0.03145799281596873
2014-12-29,35.46,35.762568542568545,-0.008460481304870315
2014-12-30,35.22,34.99256854256855,0.006499421645906889
2014-12-31,34.45,35.01420669577874,-0.016113650687015424
2015-01-02,34.48,33.594206695778745,0.026367442227250404
2015-01-05,33.06,32.514206695778746,0.016786302348631876
2015-01-06,31.98,32.74420669577875,-0.02333868408781048
2015-01-07,32.21,33.00420669577875,-0.024063802020738323
2015-01-08,32.47,32.56420669577875,-0.002892952272992577
2015-01-09,32.03,32.17420669577875,-0.004482059096041935
2015-01-12,31.64,31.744206695778747,-0.0032826996364222483
2015-01-13,31.21,30.53420669577875,0.022132335414978277
2015-01-14,30.0,30.00420669577875,-0.00014020353283794584
2015-01-15,29.47,29.954206695778748,-0.016164897995678995
2015-01-16,29.42,29.78420669577875,-0.012228181851503428
2015-01-20,29.25,29.994206695778747,-0.02481168124654831
2015-01-21,29.46,30.594206695778748,-0.03707259701344834
2015-01-22,30.06,30.37420669577875,-0.010344523527010097
2015-01-23,29.84,30.594206695778748,-0.024651944836432405
2015-01-26,30.06,30.584206695778747,-0.017139783973899814
2015-01-27,30.05,30.314206695778747,-0.008715606462350145
2015-01-28,29.78,30.274206695778748,-0.016324348338668693
2015-01-29,29.74,29.524206695778748,0.007309029720758087
2015-01-30,28.99,29.814206695778747,-0.027644763591695543
2015-02-02,29.28,30.10420669577875,-0.02737845591175536
2015-02-03,29.57,30.634206695778747,-0.03473916286937473
2015-02-04,30.1,29.724206695778747,0.012642668921913458
2015-02-05,29.19,30.44420669577875,-0.041196892016655884
