date,DVN,dcf,Deviation
2015-11-27,44.87,50.41147783251232,-0.10992492326694714
2015-11-30,46.01,50.891477832512315,-0.09591935704004562
2015-12-01,46.49,47.931477832512314,-0.030073719770320695
2015-12-02,43.53,45.501477832512315,-0.04332777585310921
2015-12-03,41.1,44.931477832512314,-0.08527379951299674
2015-12-04,40.53,40.84147783251232,-0.0076265073901014
2015-12-07,36.44,39.59147783251232,-0.07959990394509453
2015-12-08,35.19,39.72147783251231,-0.11408130008705941
2015-12-09,35.32,39.91147783251232,-0.11504153897233171
2015-12-10,35.51,37.95147783251232,-0.06433156156097697
2015-12-11,33.55,35.94147783251231,-0.06653810518467351
2015-12-14,31.54,36.27147783251232,-0.13044623807059796
2015-12-15,31.87,34.97147783251231,-0.08868592420846821
2015-12-16,30.57,33.38147783251232,-0.08422268919963882
2015-12-17,28.98,33.071477832512315,-0.12371620806403805
2015-12-18,28.67,33.23147783251232,-0.13726376706754684
2015-12-21,28.83,34.23147783251232,-0.15779271520033855
2015-12-22,29.83,37.601477832512316,-0.2066801168594674
2015-12-23,33.2,37.101477832512316,-0.10515693876467147
2015-12-24,32.7,36.09147783251232,-0.09396893771573878
2015-12-28,31.69,36.641477832512315,-0.1351331366913051
2015-12-29,32.24,35.40147783251231,-0.08930355527725586
2015-12-30,31.0,36.40147783251231,-0.14838622369578447
2015-12-31,32.0,37.99567567567568,-0.15779889603368813
2016-01-04,32.32,38.505675675675676,-0.1606432186199297
2016-01-05,32.83,35.88567567567568,-0.08515028958328641
2016-01-06,30.21,33.73567567567567,-0.10450882056047806
2016-01-07,28.06,34.17567567567568,-0.17894820086990915
2016-01-08,28.5,32.645675675675676,-0.1269900404838189
2016-01-11,26.97,31.395675675675676,-0.14096449846768366
2016-01-12,25.72,30.475675675675674,-0.15604824405817663
2016-01-13,24.8,31.635675675675675,-0.2160749068789939
2016-01-14,25.96,30.165675675675676,-0.13941924327811273
2016-01-15,24.49,29.155675675675674,-0.16002632652304494
2016-01-19,23.48,27.265675675675677,-0.13884400741452974
2016-01-20,21.59,29.855675675675677,-0.27685441674361344
2016-01-21,24.18,31.305675675675676,-0.2276160958638016
2016-01-22,25.63,28.445675675675677,-0.09898431339015101
2016-01-25,22.77,30.235675675675676,-0.24691611842105265
2016-01-26,24.56,30.165675675675676,-0.18582960766218992
2016-01-27,24.49,32.465675675675676,-0.24566486018497713
2016-01-28,26.79,33.575675675675676,-0.2021009418014973
2016-01-29,27.9,31.735675675675676,-0.1208632113232615
2016-02-01,26.06,30.365675675675675,-0.14179416659991284
2016-02-02,24.69,32.26567567567567,-0.23479054806798283
2016-02-03,26.59,32.23567567567567,-0.1751375008384196
2016-02-04,26.56,30.525675675675675,-0.12991278941077522
2016-02-05,24.85,29.355675675675677,-0.15348567430212856
2016-02-08,23.68,28.335675675675677,-0.1643043818317087
2016-02-09,22.66,27.305675675675676,-0.17013589888252123
2016-02-10,21.63,26.925675675675677,-0.19667754077791733
2016-02-11,21.25,27.365675675675675,-0.22347979812943808
2016-02-12,21.69,26.935675675675675,-0.1947482490818967
2016-02-16,21.26,26.005675675675676,-0.18248615167167248
2016-02-17,20.33,25.375675675675677,-0.19883906699329013
2016-02-18,19.7,24.325675675675676,-0.19015610243875347
2016-02-19,18.65,25.975675675675674,-0.2820206013942358
2016-02-22,20.3,24.585675675675677,-0.17431596073301314
2016-02-23,18.91,25.085675675675677,-0.2461833500328604
2016-02-24,19.41,25.235675675675676,-0.23085079038683975
2016-02-25,19.56,25.965675675675676,-0.24669782353002412
2016-02-26,20.29,25.355675675675677,-0.1997846849151531
2016-02-29,19.68,24.895675675675676,-0.20950127016523
2016-03-01,19.22,27.195675675675677,-0.2932699952297664
2016-03-02,21.52,27.675675675675677,-0.2224218750000001
2016-03-03,22.0,28.985675675675676,-0.2410044103797775
2016-03-04,23.31,29.865675675675675,-0.2195053527958517
2016-03-07,24.19,27.145675675675676,-0.10888200798494607
2016-03-08,21.47,28.605675675675677,-0.24944964616736431
2016-03-09,22.93,28.155675675675674,-0.18559937029642137
2016-03-10,22.48,30.455675675675675,-0.2618781392542108
2016-03-11,24.78,30.465675675675676,-0.1866256221001925
2016-03-14,24.79,29.765675675675677,-0.1671615228859652
2016-03-15,24.09,31.895675675675676,-0.24472520209466675
2016-03-16,26.22,33.075675675675676,-0.20727243013564312
2016-03-17,27.4,33.215675675675676,-0.17508828459372816
2016-03-18,27.54,33.69567567567567,-0.18268444102218584
2016-03-21,28.02,33.685675675675675,-0.16819243081909863
2016-03-22,28.01,31.435675675675675,-0.10897413852396998
2016-03-23,25.76,32.145675675675676,-0.19864804647760614
2016-03-24,26.47,31.515675675675677,-0.16010050768386397
2016-03-28,25.84,31.765675675675677,-0.18654335378149123
2016-03-29,26.09,31.875675675675677,-0.18150754620993725
2016-03-30,26.2,33.115675675675675,-0.2088338991903892
2016-03-31,27.44,30.059367088607594,-0.08713979508904313
2016-04-01,26.61,29.499367088607595,-0.09794674848205287
2016-04-04,26.05,29.839367088607595,-0.12699220721924565
2016-04-05,26.39,31.009367088607593,-0.1489668291328875
2016-04-06,27.56,31.049367088607596,-0.11238126299482254
2016-04-07,27.6,32.2193670886076,-0.14337237214820875
2016-04-08,28.77,32.49936708860759,-0.11475199127538993
2016-04-11,29.05,34.409367088607596,-0.1557531434625543
2016-04-12,30.96,34.409367088607596,-0.10024500246473955
2016-04-13,30.96,34.799367088607596,-0.1103286470363567
2016-04-14,31.35,34.84936708860759,-0.10041407867494812
2016-04-15,31.4,35.449367088607595,-0.1142296018568113
2016-04-18,32.0,37.06936708860759,-0.13675353767141996
2016-04-19,33.62,38.199367088607595,-0.11988070582387544
2016-04-20,34.75,37.379367088607594,-0.07034273968242144
2016-04-21,33.93,38.6493670886076,-0.12210722824484987
2016-04-22,35.2,37.3993670886076,-0.058807601834458656
2016-04-25,33.95,38.06936708860759,-0.10820687086863412
2016-04-26,34.62,40.3593670886076,-0.1422065682052699
2016-04-27,36.91,39.559367088607594,-0.06697192810677122
2016-04-28,36.11,38.129367088607594,-0.052960939108033234
2016-04-29,34.68,38.0093670886076,-0.08759333142396619
2016-05-02,34.56,36.199367088607595,-0.045287175452399575
2016-05-03,32.75,34.7593670886076,-0.05780793083733016
2016-05-04,31.31,34.6493670886076,-0.09637599093997751
2016-05-05,31.2,34.84936708860759,-0.10471831753296279
2016-05-06,31.4,33.489367088607594,-0.06238896910411773
2016-05-09,30.04,34.989367088607594,-0.14145346144940962
2016-05-10,31.54,35.989367088607594,-0.12363004544239509
2016-05-11,32.54,36.159367088607596,-0.10009486835702708
2016-05-12,32.71,35.9693670886076,-0.09061508034262633
2016-05-13,32.52,37.239367088607594,-0.12673059339000847
2016-05-16,33.79,38.0793670886076,-0.11264281464097314
2016-05-17,34.63,37.56936708860759,-0.07823839783286934
2016-05-18,34.12,37.34936708860759,-0.08646377008066164
2016-05-19,33.9,37.699367088607595,-0.10078065978342987
2016-05-20,34.25,37.989367088607594,-0.09843193965000196
2016-05-23,34.54,37.9393670886076,-0.0895999946617021
2016-05-24,34.49,39.88936708860759,-0.13535855499070204
2016-05-25,36.44,39.34936708860759,-0.0739368204336357
2016-05-26,35.9,39.34936708860759,-0.08766003988933924
2016-05-27,35.9,39.5393670886076,-0.09204414123402105
2016-05-31,36.09,39.59936708860759,-0.08862179743315157
2016-06-01,36.15,40.2593670886076,-0.10207232218934825
2016-06-02,36.81,39.369367088607596,-0.06500909915181752
2016-06-03,35.92,41.0093670886076,-0.12410255143931304
2016-06-06,37.56,42.20936708860759,-0.11015012565451299
2016-06-07,38.76,41.02936708860759,-0.0553107993039873
2016-06-08,37.58,40.8993670886076,-0.08115937543523011
2016-06-09,37.45,38.56936708860759,-0.029022179338229814
2016-06-10,35.12,39.229367088607596,-0.10475231678670083
2016-06-13,35.78,38.99936708860759,-0.08254921371654833
2016-06-14,35.55,38.5393670886076,-0.077566584882793
2016-06-15,35.09,38.24936708860759,-0.08259919912631941
2016-06-16,34.8,39.42936708860759,-0.11740911484083061
2016-06-17,35.98,40.769367088607595,-0.11747464899806892
2016-06-20,37.32,41.63936708860759,-0.1037327747901663
2016-06-21,38.19,41.38936708860759,-0.07729925132119786
2016-06-22,37.94,42.24936708860759,-0.10199838211942358
2016-06-23,38.8,39.299367088607596,-0.012706746332114882
2016-06-24,35.85,37.199367088607595,-0.03627392598894086
2016-06-27,33.75,39.4393670886076,-0.14425604436869932
2016-06-28,35.99,40.13936708860759,-0.10337400386627593
2016-06-29,36.69,39.699367088607595,-0.07580390593862096
2016-06-30,36.25,40.92379032258064,-0.11420717107920897
2016-07-01,37.45,39.623790322580646,-0.05486073656466561
2016-07-05,36.15,40.453790322580645,-0.1063878140530713
2016-07-06,36.98,40.28379032258064,-0.0820128964063429
2016-07-07,36.81,41.053790322580646,-0.1033714619097289
2016-07-08,37.58,41.14379032258064,-0.08661793905324167
2016-07-11,37.67,43.483790322580646,-0.13370017377628662
2016-07-12,40.01,42.47379032258065,-0.058007310010917634
2016-07-13,39.0,41.86379032258065,-0.06840733484746042
2016-07-14,38.39,41.76379032258065,-0.08078266595349037
2016-07-15,38.29,41.58379032258065,-0.07920851603544343
2016-07-18,38.11,41.22379032258065,-0.0755338191421725
2016-07-19,37.75,41.43379032258065,-0.08890787673299227
2016-07-20,37.96,40.803790322580646,-0.069694268598545
2016-07-21,37.33,41.22379032258065,-0.09445493226390189
2016-07-22,37.75,39.553790322580646,-0.0456034758709557
2016-07-25,36.08,40.93379032258065,-0.11857661565982847
2016-07-26,37.46,39.60379032258064,-0.054130938102617154
2016-07-27,36.13,39.60379032258064,-0.08771358231840787
2016-07-28,36.13,41.75379032258064,-0.13468933668374694
2016-07-29,38.28,39.383790322580644,-0.028026513282237042
2016-08-01,35.91,39.593790322580645,-0.09303959768862424
2016-08-02,36.12,41.47379032258065,-0.12908852267755588
2016-08-03,38.0,42.08379032258065,-0.09703950835410924
2016-08-04,38.61,42.983790322580646,-0.10175441229720883
2016-08-05,39.51,43.67379032258064,-0.09533842361348344
2016-08-08,40.2,43.373790322580646,-0.07317299915401565
2016-08-09,39.9,43.04379032258065,-0.07303702343637308
2016-08-10,39.57,44.78379032258064,-0.11642137222029136
2016-08-11,41.31,45.14379032258064,-0.08492397947061614
2016-08-12,41.67,45.43379032258065,-0.08284121346376061
2016-08-15,41.96,45.94379032258065,-0.08671009280274111
2016-08-16,42.47,46.78379032258064,-0.0922069437477483
2016-08-17,43.31,48.233790322580646,-0.10208176238381939
2016-08-18,44.76,47.803790322580646,-0.06367257286589845
2016-08-19,44.33,47.57379032258064,-0.06818439944737797
2016-08-22,44.1,48.703790322580645,-0.0945263252015558
2016-08-23,45.23,47.983790322580646,-0.05739001242018904
2016-08-24,44.51,47.85379032258064,-0.0698751405069542
2016-08-25,44.38,47.90379032258065,-0.07355973919499259
2016-08-26,44.43,48.483790322580646,-0.08361125018504689
2016-08-29,45.01,47.913790322580645,-0.06060447948348091
2016-08-30,44.44,46.803790322580646,-0.05050424989704794
2016-08-31,43.33,47.17379032258064,-0.08148148148148149
2016-09-01,43.7,47.743790322580644,-0.08469772289252264
2016-09-02,44.27,47.68379032258065,-0.07159226016821163
2016-09-06,44.21,47.67379032258064,-0.0726560715886696
2016-09-07,44.2,48.75379032258064,-0.09340382137368963
2016-09-08,45.28,46.83379032258065,-0.03317669383320221
2016-09-09,43.36,46.663790322580645,-0.07079987072935945
2016-09-12,43.19,44.61379032258065,-0.03191368212128842
2016-09-13,41.14,43.65379032258065,-0.057584697777786076
2016-09-14,40.18,44.373790322580646,-0.09451052732014509
2016-09-15,40.9,44.46379032258064,-0.08015039421348646
2016-09-16,40.99,44.32379032258064,-0.07521446830963485
2016-09-19,40.85,44.133790322580644,-0.07440535468580689
2016-09-20,40.66,45.64379032258064,-0.10918879188950903
2016-09-21,42.17,45.35379032258064,-0.0701989910862092
2016-09-22,41.88,43.01379032258065,-0.026358763412334008
2016-09-23,39.54,43.11379032258065,-0.0828920467405273
2016-09-26,39.64,41.85379032258064,-0.05289342507615791
2016-09-27,38.38,45.053790322580646,-0.14812938655764518
2016-09-28,41.58,46.51379032258065,-0.10607156046333821
2016-09-29,43.04,47.58379032258065,-0.09549029809893927
2016-09-30,44.11,48.94155069582505,-0.09872083387495123
2016-10-03,44.2,48.02155069582505,-0.07957991027885092
2016-10-04,43.28,48.92155069582505,-0.11531831300487572
2016-10-05,44.18,48.22155069582505,-0.08381212626940604
2016-10-06,43.48,47.55155069582505,-0.08562393100216037
2016-10-07,42.81,49.13155069582505,-0.12866580855470977
2016-10-10,44.39,48.88155069582505,-0.09188641996598257
2016-10-11,44.14,49.30155069582505,-0.1046934756204766
2016-10-12,44.56,48.64155069582505,-0.08391078486269099
2016-10-13,43.9,47.82155069582505,-0.08200383799280297
2016-10-14,43.08,46.51155069582505,-0.07377846243541986
2016-10-17,41.77,46.64155069582505,-0.10444658514025584
2016-10-18,41.9,47.70155069582505,-0.1216218469042939
2016-10-19,42.96,47.68155069582505,-0.09902259106347533
2016-10-20,42.94,47.43155069582505,-0.09469542171684475
2016-10-21,42.69,46.461550695825046,-0.08117573863422411
2016-10-24,41.72,45.41155069582505,-0.08129100722747251
2016-10-25,40.67,44.94155069582505,-0.095046802562197
2016-10-26,40.2,45.20155069582505,-0.11064998033987816
2016-10-27,40.46,43.92155069582505,-0.07881212391151038
2016-10-28,39.18,42.63155069582505,-0.08096235392542417
2016-10-31,37.89,42.43155069582505,-0.10703239974380452
2016-11-01,37.69,44.29155069582505,-0.14904763080348238
2016-11-02,39.55,45.25155069582505,-0.1259968024996564
2016-11-03,40.51,44.93155069582505,-0.09840636762701127
2016-11-04,40.19,46.56155069582505,-0.13684146255026586
2016-11-07,41.82,46.72155069582505,-0.10490984615934518
2016-11-08,41.98,48.36155069582505,-0.13195504701580962
2016-11-09,43.62,47.88155069582505,-0.08900193569120618
2016-11-10,43.14,46.59155069582505,-0.07408104354282274
2016-11-11,41.85,47.55155069582505,-0.11990251868538193
2016-11-14,42.81,49.74155069582505,-0.1393513189448441
2016-11-15,45.0,48.72155069582505,-0.07638407732666752
2016-11-16,43.98,47.61155069582505,-0.07627457292928497
2016-11-17,42.87,48.56155069582505,-0.11720282022036765
2016-11-18,43.82,49.64155069582505,-0.11727173334080909
2016-11-21,44.9,49.22155069582505,-0.08779793880389886
2016-11-22,44.48,49.78155069582505,-0.10649629474619127
2016-11-23,45.04,48.97155069582505,-0.08028234025597691
2016-11-25,44.23,47.39155069582505,-0.06671127341067518
2016-11-28,42.65,46.90155069582505,-0.0906484035762064
2016-11-29,42.16,53.07155069582505,-0.2056007513020235
2016-11-30,48.33,52.59155069582505,-0.08103109034515221
2016-12-01,47.85,52.59155069582505,-0.09015803171975023
2016-12-02,47.85,52.48155069582505,-0.08825102601614798
2016-12-05,47.74,52.05155069582505,-0.08283231984807837
2016-12-06,47.31,52.29155069582505,-0.09526492577744072
2016-12-07,47.55,52.48155069582505,-0.0939673205238839
2016-12-08,47.74,52.81155069582505,-0.0960310884456943
2016-12-09,48.07,52.86155069582505,-0.09064340021722983
2016-12-12,48.12,52.93155069582505,-0.09090137418181787
2016-12-13,48.19,51.76155069582505,-0.0690000714393807
2016-12-14,47.02,52.27155069582505,-0.10046670944170955
2016-12-15,47.53,52.12155069582505,-0.08809313296568577
2016-12-16,47.38,51.78155069582505,-0.08500229592737796
2016-12-19,47.04,51.40155069582505,-0.0848525119725485
2016-12-20,46.66,51.31155069582505,-0.09065309141404532
2016-12-21,46.57,51.64155069582505,-0.09820678557266993
2016-12-22,46.9,51.28155069582505,-0.08544107259575828
2016-12-23,46.54,51.58155069582505,-0.09773941705542999
2016-12-27,46.84,50.98155069582505,-0.08123626369341097
2016-12-28,46.24,50.69155069582505,-0.08781642373768761
2016-12-29,45.95,50.41155069582505,-0.08850254821053427
2016-12-30,45.67,50.94390532544379,-0.10352377368308563
2017-01-03,47.08,51.36390532544379,-0.08340302977939063
2017-01-04,47.5,52.873905325443786,-0.101636247452631
2017-01-05,49.01,52.53390532544379,-0.06707868572902487
2017-01-06,48.67,50.44390532544379,-0.03516589990404706
2017-01-09,46.58,50.563905325443784,-0.07878951002305357
2017-01-10,46.7,51.26390532544379,-0.089027655939794
2017-01-11,47.4,50.32390532544379,-0.05810171739524084
2017-01-12,46.46,50.273905325443785,-0.0758625235249738
2017-01-13,46.41,50.343905325443785,-0.0781406468173933
2017-01-17,46.48,50.22390532544379,-0.07454428924202161
2017-01-18,46.36,49.953905325443785,-0.07194443161210151
2017-01-19,46.09,50.123905325443786,-0.08047867178849089
2017-01-20,46.26,49.493905325443784,-0.06533946562065496
2017-01-23,45.63,50.453905325443785,-0.09561014740738216
2017-01-24,46.59,50.32390532544379,-0.07419744754101831
2017-01-25,46.46,51.01390532544379,-0.08926792207716883
2017-01-26,47.15,50.50390532544379,-0.06640883123456387
2017-01-27,46.64,48.93390532544379,-0.04687762626317593
2017-01-30,45.07,49.40390532544379,-0.0877239420020457
2017-01-31,45.54,49.40390532544379,-0.07821052404644246
2017-02-01,45.54,49.51390532544379,-0.08025836983215517
2017-02-02,45.65,50.65390532544379,-0.09878617045012505
2017-02-03,46.79,49.133905325443784,-0.04770443769772981
2017-02-06,45.27,48.00390532544379,-0.05695172730029363
2017-02-07,44.14,47.92390532544378,-0.07895653118726176
2017-02-08,44.06,48.61390532544379,-0.0936749535952287
2017-02-09,44.75,49.273905325443785,-0.09181138161394642
2017-02-10,45.41,49.123905325443786,-0.07560281090925736
2017-02-13,45.26,49.803905325443786,-0.09123592408570425
2017-02-14,45.94,48.093905325443785,-0.04478541118398793
2017-02-15,44.23,47.97390532544379,-0.07804045345164234
2017-02-16,44.11,48.03390532544379,-0.08169032475827609
2017-02-17,44.17,48.92390532544378,-0.09716937545808357
2017-02-21,45.06,47.623905325443786,-0.05383651987217397
2017-02-22,43.76,47.85390532544379,-0.08555007783799573
2017-02-23,43.99,46.67390532544378,-0.057503337394410825
2017-02-24,42.81,46.92390532544378,-0.08767184438105746
2017-02-27,43.06,47.22390532544379,-0.08817367595390957
2017-02-28,43.36,48.493905325443784,-0.10586702165952655
2017-03-01,44.63,47.33390532544379,-0.05712407008999387
2017-03-02,43.47,47.21390532544379,-0.0792966669382078
2017-03-03,43.35,47.803905325443786,-0.09317032353574628
2017-03-06,43.94,47.42390532544378,-0.07346306259545032
2017-03-07,43.56,44.58390532544379,-0.022965806112535625
2017-03-08,40.72,44.633905325443784,-0.08768906276307042
2017-03-09,40.77,44.123905325443786,-0.0760110715655482
2017-03-10,40.26,44.82390532544379,-0.10181855624376268
2017-03-13,40.96,43.883905325443784,-0.06662819326949254
2017-03-14,40.02,44.983905325443786,-0.1103484744050468
2017-03-15,41.12,44.58390532544379,-0.07769407592625044
2017-03-16,40.72,44.40390532544379,-0.08296354337403022
2017-03-17,40.54,44.40390532544379,-0.08701724087385032
2017-03-20,40.54,43.663905325443785,-0.07154434084995664
2017-03-21,39.8,43.203905325443785,-0.0787869823295615
2017-03-22,39.34,42.953905325443785,-0.08413449948410356
2017-03-23,39.09,42.663905325443785,-0.08376882749438286
2017-03-24,38.8,42.743905325443784,-0.09226824959992908
2017-03-27,38.88,43.483905325443786,-0.10587607738971627
2017-03-28,39.62,45.08390532544379,-0.12119414425174369
2017-03-29,41.22,45.313905325443784,-0.09034545347706002
2017-03-30,41.45,45.58390532544379,-0.09068782711639112
2017-03-31,41.72,46.089386973180076,-0.09480245366948947
2017-04-03,42.03,46.54938697318008,-0.09708800194906908
2017-04-04,42.49,45.57938697318008,-0.06778035375942948
2017-04-05,41.52,46.93938697318008,-0.11545500106928475
2017-04-06,42.88,46.599386973180074,-0.07981622108721598
2017-04-07,42.54,47.11938697318008,-0.09718689625114652
2017-04-10,43.06,46.57938697318008,-0.07555674734848916
2017-04-11,42.52,45.92938697318008,-0.07423105767057048
2017-04-12,41.87,44.709386973180074,-0.06350762480557715
2017-04-13,40.65,45.06938697318007,-0.09805740148651165
2017-04-17,41.01,44.589386973180076,-0.08027441541936942
2017-04-18,40.53,43.309386973180075,-0.06417516310958749
2017-04-19,39.25,43.75938697318008,-0.1030495919868315
2017-04-20,39.7,43.78938697318008,-0.09338762782143362
2017-04-21,39.73,43.879386973180075,-0.09456346725436848
2017-04-24,39.82,44.64938697318008,-0.10816244747281722
2017-04-25,40.59,44.64938697318008,-0.0909169699377611
2017-04-26,40.59,43.40938697318008,-0.0649487857297315
2017-04-27,39.35,43.54938697318008,-0.09642815352983658
2017-04-28,39.49,43.36938697318008,-0.08944989182298368
2017-05-01,39.31,42.90938697318008,-0.08388343966390899
2017-05-02,38.85,42.22938697318008,-0.08002453304203372
2017-05-03,38.17,41.03938697318008,-0.06991788096287277
2017-05-04,36.98,42.07938697318008,-0.12118491594067782
2017-05-05,38.02,42.21938697318008,-0.0994658443488945
2017-05-08,38.16,41.949386973180076,-0.09033235636083992
2017-05-09,37.89,42.599386973180074,-0.11055058083687996
2017-05-10,38.54,42.00938697318008,-0.08258599382549969
2017-05-11,37.95,41.919386973180075,-0.09469095947704764
2017-05-12,37.86,42.21938697318008,-0.10325557251575879
2017-05-15,38.16,41.97938697318008,-0.09098243801464334
2017-05-16,37.92,41.40938697318008,-0.08426560324208787
2017-05-17,37.35,40.959386973180074,-0.08812111801242228
2017-05-18,36.9,42.449386973180076,-0.13072949620417917
2017-05-19,38.39,42.13938697318007,-0.08897583098601791
2017-05-22,38.08,41.879386973180075,-0.09072212483944042
2017-05-23,37.82,41.18938697318008,-0.08180230930297672
2017-05-24,37.13,39.78938697318008,-0.06683659074648796
2017-05-25,35.73,39.879386973180075,-0.10404841418376487
2017-05-26,35.82,38.54938697318008,-0.0708023444076813
2017-05-30,34.49,38.03938697318008,-0.09330820645670757
2017-05-31,33.98,38.32938697318008,-0.11347395084151601
2017-06-01,34.27,37.18938697318008,-0.07850054036344978
2017-06-02,33.13,37.10938697318008,-0.10723397225764153
2017-06-05,33.05,37.959386973180074,-0.12933262006177204
2017-06-06,33.9,35.97938697318008,-0.05779384108823493
2017-06-07,31.92,35.54938697318008,-0.10209422108792576
2017-06-08,31.49,36.63938697318007,-0.14054238890376114
2017-06-09,32.58,36.779386973180074,-0.11417773157128241
2017-06-12,32.72,37.54938697318008,-0.12861426943213483
2017-06-13,33.49,36.24938697318008,-0.07612230726057989
2017-06-14,32.19,35.54938697318008,-0.09449915340915838
2017-06-15,31.49,35.81938697318007,-0.12086714315970071
2017-06-16,31.76,35.379386973180075,-0.10230213926328935
2017-06-19,31.32,35.21938697318008,-0.11071705978725588
2017-06-20,31.16,34.209386973180074,-0.08913889557771881
2017-06-21,30.15,34.06938697318007,-0.11504131190459854
2017-06-22,30.01,34.53938697318008,-0.13113686634615596
2017-06-23,30.48,34.779386973180074,-0.12361882561344517
2017-06-26,30.72,34.40938697318008,-0.10722036332863816
2017-06-27,30.35,34.60938697318008,-0.12307028080216542
2017-06-28,30.55,35.86938697318008,-0.14829879800168988
2017-06-29,31.81,36.029386973180074,-0.11710959657240205
2017-06-30,31.97,37.31831417624521,-0.14331607132590285
2017-07-03,32.78,35.63831417624521,-0.08020340586565744
2017-07-05,31.1,34.71831417624521,-0.10421917832407057
2017-07-06,30.18,34.07831417624521,-0.1143928116891001
2017-07-07,29.54,34.26831417624521,-0.13797918835245415
2017-07-10,29.73,35.06831417624521,-0.15222614207846097
2017-07-11,30.53,35.34831417624521,-0.1363095889727951
2017-07-12,30.81,35.73831417624521,-0.13790001822528597
2017-07-13,31.2,36.188314176245214,-0.13784323171151347
2017-07-14,31.65,35.88831417624521,-0.11809733261448618
2017-07-17,31.35,35.89831417624521,-0.12669993788329303
2017-07-18,31.36,37.03831417624521,-0.1533091962346126
2017-07-19,32.5,36.52831417624521,-0.11027922495434705
2017-07-20,31.99,36.49831417624521,-0.1235211619494313
2017-07-21,31.96,36.27831417624521,-0.11903293397995907
2017-07-24,31.74,37.51831417624521,-0.15401316138835908
2017-07-25,32.98,37.52831417624521,-0.12119686897964155
2017-07-26,32.99,38.00831417624521,-0.1320320115481891
2017-07-27,33.47,37.74831417624521,-0.11333788725689709
2017-07-28,33.21,37.84831417624521,-0.12255008650177501
2017-07-31,33.31,37.51831417624521,-0.11216693150114165
2017-08-01,32.98,37.938314176245214,-0.1306941092113636
2017-08-02,33.4,36.80831417624521,-0.09259631288533232
2017-08-03,32.27,38.19831417624521,-0.1551983197188297
2017-08-04,33.66,36.938314176245214,-0.08875105021315455
2017-08-07,32.4,36.67831417624521,-0.11664424258124906
2017-08-08,32.14,36.618314176245214,-0.12229711489969008
2017-08-09,32.08,36.29831417624521,-0.11621239916992665
2017-08-10,31.76,36.14831417624521,-0.12139747803589074
2017-08-11,31.61,35.60831417624521,-0.11228597221579617
2017-08-14,31.07,35.45831417624521,-0.1237598086145082
2017-08-15,30.92,35.19831417624521,-0.12154883767508895
2017-08-16,30.66,34.71831417624521,-0.11689260474006447
2017-08-17,30.18,34.938314176245214,-0.13619186524690485
2017-08-18,30.4,34.87831417624521,-0.12839824062641436
2017-08-21,30.34,34.938314176245214,-0.13161236552654387
2017-08-22,30.4,35.51831417624521,-0.14410352222370848
2017-08-23,30.98,35.65831417624521,-0.1311984114874899
2017-08-24,31.12,35.69831417624521,-0.12825015079540547
2017-08-25,31.16,35.46831417624521,-0.12146938122959017
2017-08-28,30.93,35.52831417624521,-0.12942674829529954
2017-08-29,30.99,35.49831417624521,-0.12700079654098306
2017-08-30,30.96,35.938314176245214,-0.1385238648599666
2017-08-31,31.4,36.64831417624521,-0.14320751975126522
2017-09-01,32.11,36.66831417624521,-0.12431207375217213
2017-09-05,32.13,37.21831417624521,-0.13671533192368102
2017-09-06,32.68,36.92831417624521,-0.11504219109406333
2017-09-07,32.39,36.00831417624521,-0.10048552005337197
2017-09-08,31.47,36.34831417624521,-0.13421019067325402
2017-09-11,31.81,36.70831417624521,-0.13343882131789708
2017-09-12,32.17,38.04831417624521,-0.15449604807761053
2017-09-13,33.51,38.438314176245214,-0.1282135879749613
2017-09-14,33.9,38.188314176245214,-0.11229388541358376
2017-09-15,33.65,38.50831417624521,-0.12616273342971163
2017-09-18,33.97,38.30831417624521,-0.11324732684100669
2017-09-19,33.77,39.42831417624521,-0.1435089045641782
2017-09-20,34.89,39.88831417624521,-0.12530773183745803
2017-09-21,35.35,40.31831417624521,-0.1232272300505175
2017-09-22,35.78,41.20831417624521,-0.1317286155659917
2017-09-25,36.67,41.46831417624521,-0.11571037481417279
2017-09-26,36.93,41.70831417624521,-0.11456502787558553
2017-09-27,37.17,41.12831417624521,-0.09624304461599942
2017-09-28,36.59,41.24831417624521,-0.1129334439303683
2017-09-29,36.71,41.92758620689655,-0.12444279957233317
2017-10-02,36.6,41.85758620689655,-0.12560653117714404
2017-10-03,36.53,41.187586206896555,-0.1130822812363953
2017-10-04,35.86,41.67758620689655,-0.13958548794109127
2017-10-05,36.35,41.10758620689655,-0.11573499312149771
2017-10-06,35.78,41.21758620689655,-0.13192393605006225
2017-10-09,35.89,41.327586206896555,-0.131572799332499
2017-10-10,36.0,41.40758620689655,-0.1305940940357423
2017-10-11,36.08,40.937586206896555,-0.1186583444941417
2017-10-12,35.61,41.19758620689655,-0.13562897056238654
2017-10-13,35.87,41.17758620689655,-0.1288950299376126
2017-10-16,35.85,41.05758620689655,-0.126836151074605
2017-10-17,35.73,40.547586206896554,-0.11881314419838773
2017-10-18,35.22,40.27758620689655,-0.12556825478361378
2017-10-19,34.95,40.257586206896555,-0.13184064686887031
2017-10-20,34.93,39.977586206896554,-0.12626040453702514
2017-10-23,34.65,40.16758620689655,-0.1373641467644181
2017-10-24,34.84,39.67758620689655,-0.12192239169165242
2017-10-25,34.35,40.23758620689655,-0.14632056149251427
