date,APD,dcf,Deviation
2015-12-23,123.2,124.15983893235159,-0.007730671532801825
2015-12-24,123.21,123.6098389323516,-0.0032346853276818965
2015-12-28,122.66,124.16983893235158,-0.012159465980898565
2015-12-29,123.22,123.29983893235159,-0.0006475185453842514
2015-12-30,122.35,121.30983893235158,0.008574416360642045
2015-12-31,120.36,120.79262867647058,-0.0035815817671236427
2016-01-04,119.51,118.65262867647058,0.007225894049656567
2016-01-05,117.37,115.79262867647058,0.013622381161556119
2016-01-06,114.51,111.96262867647059,0.022751978527499217
2016-01-07,110.68,111.38262867647059,-0.006308242899451422
2016-01-08,110.1,111.82262867647059,-0.015405009673440606
2016-01-11,110.54,113.41262867647059,-0.025329001805127538
2016-01-12,112.13,110.95262867647058,0.01061147750687863
2016-01-13,109.67,110.79262867647058,-0.010132701876302663
2016-01-14,109.51,110.27262867647059,-0.006915847437609091
2016-01-15,108.99,111.91262867647059,-0.02611527144911996
2016-01-19,110.63,110.0326286764706,0.0054290380109509595
2016-01-20,108.75,109.6726286764706,-0.008412570097068639
2016-01-21,108.39,111.34262867647058,-0.026518402803746177
2016-01-22,110.06,108.87262867647058,0.010906059107453459
2016-01-25,107.59,110.82262867647059,-0.029169391802713274
2016-01-26,109.54,110.5026286764706,-0.00871136449874843
2016-01-27,109.22,111.37262867647058,-0.01932816619354305
2016-01-28,110.09,118.5026286764706,-0.0709910722692767
2016-01-29,117.22,122.70262867647058,-0.04468224304245838
2016-02-01,121.42,122.29262867647058,-0.00713557870097925
2016-02-02,121.01,124.6726286764706,-0.029377969449695507
2016-02-03,123.39,127.24262867647059,-0.030277814255679547
2016-02-04,125.96,126.72262867647059,-0.006018093882960929
2016-02-05,125.44,122.23262867647058,0.02623989484852518
2016-02-08,120.95,123.8126286764706,-0.023120651803224423
2016-02-09,122.53,121.96262867647059,0.004652009633495879
2016-02-10,120.68,118.96262867647059,0.014436225414957482
2016-02-11,117.68,121.86262867647059,-0.034322488542200436
2016-02-12,120.58,122.79262867647058,-0.018019230472704817
2016-02-16,121.51,123.86262867647059,-0.01899385393003128
2016-02-17,122.58,122.62262867647058,-0.0003476411893196252
2016-02-18,121.34,122.95262867647058,-0.013115853591987414
2016-02-19,121.67,124.24262867647059,-0.020706489422159136
2016-02-22,122.96,122.66262867647059,0.002424302550320556
2016-02-23,121.38,122.97262867647059,-0.012951082640191847
2016-02-24,121.69,124.30262867647059,-0.021018289832555603
2016-02-25,123.02,124.91262867647059,-0.015151619948472805
2016-02-26,123.63,123.82262867647059,-0.001555682337950559
2016-02-29,122.54,125.60262867647059,-0.024383475957014844
2016-03-01,124.32,125.44262867647059,-0.008949339537247525
2016-03-02,124.16,126.05262867647059,-0.015014591098518548
2016-03-03,124.77,125.97262867647059,-0.009546745901121478
2016-03-04,124.69,126.16262867647059,-0.0116724634855776
2016-03-07,124.88,125.44262867647059,-0.004485147373000875
2016-03-08,124.16,125.87262867647058,-0.013606045209976103
2016-03-09,124.59,125.79262867647058,-0.009560406592374004
2016-03-10,124.51,127.52262867647059,-0.023624267376998076
2016-03-11,126.24,127.32262867647059,-0.008503034281687416
2016-03-14,126.04,125.29262867647058,0.005965006332968592
2016-03-15,124.01,127.1426286764706,-0.024638696785496905
2016-03-16,125.86,131.68262867647059,-0.04421713581353337
2016-03-17,130.4,132.26262867647057,-0.014082804002230831
2016-03-18,130.98,131.43262867647059,-0.0034438075311175043
2016-03-21,130.15,133.63262867647057,-0.026061215071224386
2016-03-22,132.35,134.43262867647059,-0.01549198804616625
2016-03-23,133.15,132.42262867647057,0.005492802331439339
2016-03-24,131.14,133.69262867647058,-0.01909326416677637
2016-03-28,132.41,135.44262867647058,-0.022390503684881713
2016-03-29,134.16,135.65262867647058,-0.011003315534935054
2016-03-30,134.37,134.54262867647057,-0.0012830779223563793
2016-03-31,133.26,135.85755739210282,-0.019119712160037827
2016-04-01,134.42,133.44755739210282,0.007287076863009778
2016-04-04,132.01,133.44755739210282,-0.010772451891936319
2016-04-05,132.01,134.35755739210282,-0.017472462566819558
2016-04-06,132.92,132.65755739210286,0.0019783464512421745
2016-04-07,131.22,133.27755739210284,-0.015438138516070676
2016-04-08,131.84,134.05755739210284,-0.016541830503570498
2016-04-11,132.62,134.85755739210282,-0.016592005931095444
2016-04-12,133.42,135.01755739210287,-0.011832219623581497
2016-04-13,133.58,135.64755739210284,-0.015242127701027064
2016-04-14,134.21,135.59755739210286,-0.010232908459335222
2016-04-15,134.16,136.92755739210287,-0.020211836425137908
2016-04-18,135.49,139.45755739210284,-0.02844992746393471
2016-04-19,138.02,139.11755739210284,-0.00788942397119119
2016-04-20,137.68,138.64755739210284,-0.006978539040298659
2016-04-21,137.21,138.45755739210287,-0.009010395789157744
2016-04-22,137.02,138.30755739210284,-0.00930937843441626
2016-04-25,136.87,137.87755739210286,-0.007307624323786843
2016-04-26,136.44,138.63755739210282,-0.01585109715895794
2016-04-27,137.2,138.84755739210286,-0.011865944371280523
2016-04-28,137.41,136.39755739210284,0.007422732688582512
2016-04-29,134.96,136.37755739210286,-0.010394359740783399
2016-05-02,134.94,133.84755739210286,0.008161841943046033
2016-05-03,132.41,133.58755739210284,-0.008814873294273218
2016-05-04,132.15,133.95755739210287,-0.013493508147599531
2016-05-05,132.52,135.17755739210287,-0.019659753019461768
2016-05-06,133.74,133.35755739210282,0.0028677985363267933
2016-05-09,131.92,134.94755739210282,-0.022435066262859293
2016-05-10,133.51,133.18755739210286,0.0024209664491996463
2016-05-11,131.75,134.03755739210285,-0.017066540428001153
2016-05-12,132.6,132.63755739210282,-0.000283158049961707
2016-05-13,131.2,134.22755739210285,-0.022555408523592724
2016-05-16,132.79,133.60755739210282,-0.006119095416912024
2016-05-17,132.17,132.51755739210287,-0.0026227271234294802
2016-05-18,131.08,132.51755739210287,-0.010848052291284715
2016-05-19,131.08,132.27755739210284,-0.009053367900897724
2016-05-20,130.84,132.48755739210287,-0.012435563191997345
2016-05-23,131.05,133.99755739210283,-0.021997097928268206
2016-05-24,132.56,134.34755739210286,-0.013305469982500262
2016-05-25,132.91,133.78755739210285,-0.006559334882921264
2016-05-26,132.35,133.77755739210284,-0.010671127653487211
2016-05-27,132.34,133.38755739210282,-0.007853486581386626
2016-05-31,131.95,134.64755739210284,-0.02003420963848146
2016-06-01,133.21,134.18755739210286,-0.007285007724273429
2016-06-02,132.75,133.95755739210287,-0.009014477537599985
2016-06-03,132.52,136.08755739210284,-0.026215162212249732
2016-06-06,134.65,135.80755739210284,-0.008523512345934736
2016-06-07,134.37,137.31755739210286,-0.02146526233121271
2016-06-08,135.88,137.05755739210284,-0.008591699826766996
2016-06-09,135.62,136.85755739210282,-0.009042667541969585
2016-06-10,135.42,134.67755739210287,0.005512741857468972
2016-06-13,133.24,134.55755739210284,-0.009791775487299037
2016-06-14,133.12,134.32755739210282,-0.008989647511998933
2016-06-15,132.89,134.97755739210285,-0.015465959174521315
2016-06-16,133.54,134.00755739210285,-0.003489037493122904
2016-06-17,132.57,134.68755739210286,-0.0157219971399305
2016-06-20,133.25,133.85755739210282,-0.004538835191225887
2016-06-21,132.42,134.18755739210286,-0.013172289789417535
2016-06-22,132.75,136.51755739210287,-0.027597603297880413
2016-06-23,135.08,131.05755739210284,0.030692183556135344
2016-06-24,129.62,126.15755739210285,0.02744538400609442
2016-06-27,124.72,127.91755739210285,-0.02499701727653736
2016-06-28,126.48,130.26755739210287,-0.029075216177596674
2016-06-29,128.83,132.83755739210284,-0.030168857895162327
2016-06-30,131.4,132.74146788990825,-0.010105869034240489
2016-07-01,130.38,130.47146788990827,-0.0007010566477679836
2016-07-05,128.11,131.28146788990824,-0.02415777292014898
2016-07-06,128.92,131.56146788990824,-0.02007782318238238
2016-07-07,129.2,135.89146788990826,-0.04924126579697652
2016-07-08,133.53,136.37146788990825,-0.0208362345428601
2016-07-11,134.01,138.99146788990825,-0.03584009842858815
2016-07-12,136.63,139.20146788990826,-0.01847299406312286
2016-07-13,136.84,140.10146788990826,-0.02327932704082103
2016-07-14,137.74,140.52146788990825,-0.01979390004726811
2016-07-15,138.16,140.37146788990825,-0.015754397408187515
2016-07-18,138.01,140.55146788990825,-0.018082115598386683
2016-07-19,138.19,140.52146788990825,-0.016591542380804403
2016-07-20,138.16,139.55146788990825,-0.009971001458802142
2016-07-21,137.19,139.85146788990826,-0.01903067540201575
2016-07-22,137.49,139.75146788990827,-0.016182068954651463
2016-07-25,137.39,140.98146788990826,-0.025474751707882826
2016-07-26,138.62,140.20146788990826,-0.011279966705841415
2016-07-27,137.84,140.19146788990827,-0.01677325963770393
2016-07-28,137.83,140.58146788990825,-0.01957205264112738
2016-07-29,138.22,140.33146788990825,-0.01504628948629494
2016-08-01,137.97,139.48146788990826,-0.010836334839128936
2016-08-02,137.12,139.46146788990825,-0.01678935354213118
2016-08-03,137.1,140.20146788990826,-0.022121507974108057
2016-08-04,137.84,140.39146788990826,-0.018173952650093028
2016-08-05,138.03,139.97146788990827,-0.01387045459461278
2016-08-08,137.61,140.29146788990826,-0.019113549314435097
2016-08-09,137.93,140.22146788990827,-0.01634177650819746
2016-08-10,137.86,140.24146788990825,-0.016981196259138742
2016-08-11,137.88,140.97146788990827,-0.021929741785214008
2016-08-12,138.61,142.53146788990827,-0.02751299729079626
2016-08-15,140.17,143.68146788990825,-0.024439254007335265
2016-08-16,141.32,144.56146788990824,-0.022422765465945682
2016-08-17,142.2,145.72146788990827,-0.024165745383300186
2016-08-18,143.36,146.37146788990825,-0.0205741455853492
2016-08-19,144.01,146.19146788990827,-0.014921991833005355
2016-08-22,143.83,146.14146788990826,-0.015816646180463523
2016-08-23,143.78,145.94146788990827,-0.014810512194784686
2016-08-24,143.58,146.42146788990826,-0.01940608799281196
2016-08-25,144.06,145.05146788990825,-0.006835283395137726
2016-08-26,142.69,146.57146788990826,-0.02648174263236336
2016-08-29,144.21,147.27146788990825,-0.02078792269658658
2016-08-30,144.91,146.32146788990826,-0.009646348620355849
2016-08-31,143.96,146.95146788990826,-0.020356842519935747
2016-09-01,144.59,147.68146788990825,-0.020933350230597836
2016-09-02,145.32,147.97146788990827,-0.01791877804362252
2016-09-06,145.61,147.97146788990827,-0.01595894075785742
2016-09-07,145.61,146.57146788990826,-0.006559720686091675
2016-09-08,144.21,142.54146788990826,0.011705590904819596
2016-09-09,140.18,141.66146788990827,-0.01045780417198261
2016-09-12,139.3,139.00146788990827,0.0021476903418615745
2016-09-13,136.64,138.18146788990825,-0.011155388008588618
2016-09-14,135.82,137.96146788990825,-0.015522217345622313
2016-09-15,135.6,137.24146788990825,-0.011960436704342214
2016-09-16,134.88,138.16146788990827,-0.023750962840978662
2016-09-19,135.8,138.41146788990827,-0.01886742428008492
2016-09-20,136.05,139.95146788990826,-0.02787729166926145
2016-09-21,137.59,139.41146788990827,-0.013065409305830222
2016-09-22,137.05,138.77146788990825,-0.012405056428991146
2016-09-23,136.41,139.59146788990824,-0.022791277561586942
2016-09-26,137.23,140.05146788990825,-0.02014593586499336
2016-09-27,137.69,140.92146788990826,-0.0229309837478614
2016-09-28,138.56,141.59146788990824,-0.021409961596452254
2016-09-29,139.23,141.43146788990825,-0.01556561579083593
2016-09-30,139.07,147.44723316536877,-0.05681512623552132
2016-10-03,140.57,144.19723316536877,-0.025154665493539508
2016-10-04,137.32,143.85723316536877,-0.04544250588953014
2016-10-05,136.98,143.90723316536875,-0.04813679627491996
2016-10-06,137.03,141.95723316536876,-0.034709278671477994
2016-10-07,135.08,142.27723316536876,-0.050585979255046376
2016-10-10,135.4,139.52723316536876,-0.029580126200002277
2016-10-11,132.65,139.68723316536875,-0.05037849920785331
2016-10-12,132.81,139.13723316536874,-0.04547476632547831
2016-10-13,132.26,139.52723316536876,-0.05208469343583688
2016-10-14,132.65,139.15723316536875,-0.04676173144112328
2016-10-17,132.28,140.69723316536877,-0.05982515061597238
2016-10-18,133.82,140.78723316536875,-0.049487677317907375
2016-10-19,133.91,141.26723316536876,-0.05208025244436065
2016-10-20,134.39,141.31723316536875,-0.049019026273055766
2016-10-21,134.44,141.68723316536875,-0.051149514345517844
2016-10-24,134.81,140.38723316536877,-0.039727495439696336
2016-10-25,133.51,139.85723316536874,-0.04538366033499108
2016-10-26,132.98,140.27723316536876,-0.05202008195275898
2016-10-27,133.4,140.68723316536875,-0.051797401949067234
2016-10-28,133.81,140.29723316536877,-0.04623920956247396
2016-10-31,133.42,139.13723316536874,-0.04109060555037525
2016-11-01,132.26,140.42723316536876,-0.05815989520886555
2016-11-02,133.55,139.96723316536875,-0.045848110448728385
2016-11-03,133.09,140.24723316536875,-0.05103297230063353
2016-11-04,133.37,143.95723316536876,-0.07354429459759637
2016-11-07,137.08,143.80723316536876,-0.04677951878562936
2016-11-08,136.93,144.09723316536875,-0.04973886734621402
2016-11-09,137.22,146.85723316536877,-0.06562314267841851
2016-11-10,139.98,145.41723316536877,-0.037390569515138194
2016-11-11,138.54,144.85723316536877,-0.043610063697385626
2016-11-14,137.98,145.01723316536876,-0.048526875128999
2016-11-15,138.14,145.61723316536876,-0.05134854579249781
2016-11-16,138.74,144.87723316536875,-0.042361612182111874
2016-11-17,138.0,144.83723316536876,-0.04720632268335523
2016-11-18,137.96,146.61723316536876,-0.05904649118295868
2016-11-21,139.74,146.58723316536876,-0.04671097896802656
2016-11-22,139.71,147.62723316536875,-0.053629896026704205
2016-11-23,140.75,148.41723316536877,-0.05165999258877052
2016-11-25,141.54,148.65723316536875,-0.04787680366317215
2016-11-28,141.78,150.34723316536875,-0.056982978568987375
2016-11-29,143.47,151.33723316536876,-0.051984782599878154
2016-11-30,144.46,150.94723316536877,-0.042976827261628214
2016-12-01,144.07,151.42723316536876,-0.04858593141785916
2016-12-02,144.55,154.20723316536876,-0.06262503364555227
2016-12-05,147.33,153.44723316536877,-0.0398653858996354
2016-12-06,146.57,155.41723316536877,-0.05692568954663502
2016-12-07,148.54,155.93723316536875,-0.04743724776445224
2016-12-08,149.06,156.42723316536876,-0.047096870642597155
2016-12-09,149.55,156.51723316536876,-0.0445141600350647
2016-12-12,149.64,155.99723316536875,-0.04075221743599533
2016-12-13,149.12,155.05723316536876,-0.03829059144268798
2016-12-14,148.18,155.96723316536875,-0.04992864852011647
2016-12-15,149.09,154.30723316536876,-0.033810684427071025
2016-12-16,147.43,154.59723316536875,-0.04636068200329391
2016-12-19,147.72,154.37723316536875,-0.04312315377642195
2016-12-20,147.5,154.22723316536874,-0.04361897070509935
2016-12-21,147.35,152.96723316536875,-0.03672180668454739
2016-12-22,146.09,153.35723316536877,-0.047387612669904766
2016-12-23,146.48,154.25723316536875,-0.050417299764681456
2016-12-27,147.38,151.99723316536875,-0.03037708693253216
2016-12-28,145.12,151.24723316536875,-0.04051137357778589
2016-12-29,144.37,150.69723316536877,-0.04198639240061908
2016-12-30,143.82,146.38361401911698,-0.017512984880822757
2017-01-03,143.4,147.63361401911698,-0.02867649110431425
2017-01-04,144.65,146.20361401911697,-0.01062637219702256
2017-01-05,143.22,147.34361401911698,-0.027986377601556423
2017-01-06,144.36,149.29361401911697,-0.03304638347414657
2017-01-09,146.31,148.243614019117,-0.01304348947447842
2017-01-10,145.26,148.993614019117,-0.025058886205941322
2017-01-11,146.01,148.82361401911697,-0.018905696099783986
2017-01-12,145.84,148.33361401911696,-0.01681084921719489
2017-01-13,145.35,148.32361401911697,-0.02004814970820301
2017-01-17,145.34,149.31361401911698,-0.026612536607735104
2017-01-18,146.33,148.45361401911697,-0.014304899433728147
2017-01-19,145.47,149.60361401911697,-0.0276304422604976
2017-01-20,146.62,149.05361401911696,-0.01632710508317381
2017-01-23,146.07,150.11361401911697,-0.026937023970404317
2017-01-24,147.13,151.51361401911697,-0.028932146114367563
2017-01-25,148.53,151.79361401911697,-0.021500338075526315
2017-01-26,148.81,144.993614019117,0.026321062528863015
2017-01-27,142.01,143.97361401911698,-0.013638707568014885
2017-01-30,140.99,142.743614019117,-0.0122850610947971
2017-01-31,139.76,141.66361401911698,-0.013437564983059813
2017-02-01,138.68,142.26361401911697,-0.025189954886394306
2017-02-02,139.28,143.14361401911697,-0.02699117278540264
2017-02-03,140.16,142.03361401911698,-0.013191342289331609
2017-02-06,139.05,141.78361401911698,-0.01928018296069378
2017-02-07,138.8,141.57361401911697,-0.019591320305932358
2017-02-08,138.59,141.523614019117,-0.020728795257593635
2017-02-09,138.54,143.11361401911697,-0.03195792413226339
2017-02-10,140.13,143.48361401911697,-0.023372801431319923
2017-02-13,140.5,145.11361401911697,-0.03179311638196247
2017-02-14,142.13,145.36361401911697,-0.022245002925503132
2017-02-15,142.38,144.85361401911697,-0.017076646902234205
2017-02-16,141.87,144.48361401911697,-0.018089345541779878
2017-02-17,141.5,144.45361401911697,-0.020446799058458254
2017-02-21,141.47,143.32361401911697,-0.012933067811628951
2017-02-22,140.34,143.34361401911698,-0.020953943708412415
2017-02-23,140.36,143.84361401911698,-0.024218065173571057
2017-02-24,140.86,142.36361401911697,-0.010561785955469194
2017-02-27,139.38,143.45361401911697,-0.02839673330623871
2017-02-28,140.47,146.67361401911697,-0.042295364852115824
2017-03-01,143.69,143.55361401911696,0.0009500699917235345
2017-03-02,140.57,142.50361401911698,-0.013568877059199291
2017-03-03,139.52,142.29361401911697,-0.019492189008175287
2017-03-06,139.31,142.62361401911699,-0.023233277616095394
2017-03-07,139.64,142.54361401911697,-0.02037000422009483
2017-03-08,139.56,141.56361401911698,-0.014153453435050145
2017-03-09,138.58,141.75361401911698,-0.022388240617900346
2017-03-10,138.77,140.80361401911696,-0.014442910668762021
2017-03-13,137.82,139.16361401911698,-0.009654923297209073
2017-03-14,136.18,140.97361401911698,-0.03400362580239258
2017-03-15,137.99,140.95361401911697,-0.021025456067518933
2017-03-16,137.97,142.51361401911697,-0.03188196475396021
2017-03-17,139.53,141.67361401911697,-0.015130651066949663
2017-03-20,138.69,139.43361401911696,-0.005333104390559673
2017-03-21,136.45,139.39361401911697,-0.02111728029889004
2017-03-22,136.41,140.03361401911698,-0.025876744269574425
2017-03-23,137.05,137.92361401911697,-0.006334042399700146
2017-03-24,134.94,138.90361401911696,-0.028534995630649762
2017-03-27,135.92,140.23361401911697,-0.030760200036839547
2017-03-28,137.25,139.76361401911697,-0.017984752589276565
2017-03-29,136.78,138.58361401911696,-0.013014626814885633
2017-03-30,135.6,138.273614019117,-0.019335677584498168
2017-03-31,135.29,143.4622950819672,-0.05696475911874943
2017-04-03,134.95,143.8622950819672,-0.061950180044669345
2017-04-04,135.35,143.75229508196722,-0.05844981519895909
2017-04-05,135.24,143.7022950819672,-0.058887682184479706
2017-04-06,135.19,143.5222950819672,-0.0580557541753951
2017-04-07,135.01,144.2722950819672,-0.06420009522067216
2017-04-10,135.76,144.9322950819672,-0.06328675797743888
2017-04-11,136.42,144.0222950819672,-0.05278554322190554
2017-04-12,135.51,142.81229508196722,-0.0511321177058045
2017-04-13,134.3,144.37229508196722,-0.06976612151416361
2017-04-17,135.86,143.78229508196722,-0.05509923928708238
2017-04-18,135.27,143.47229508196722,-0.05716988828596592
2017-04-19,134.96,145.41229508196722,-0.07188040788487227
2017-04-20,136.9,145.81229508196722,-0.06112169811851076
2017-04-21,137.3,148.2722950819672,-0.07400097958894836
2017-04-24,139.76,150.2422950819672,-0.0697692688749757
2017-04-25,141.73,150.09229508196722,-0.0557143528080537
2017-04-26,141.58,149.6122950819672,-0.05368739967237712
2017-04-27,141.1,149.0122950819672,-0.053098270029428796
2017-04-28,140.5,150.5422950819672,-0.06670746634026925
2017-05-01,142.03,152.03229508196722,-0.06579059453502656
2017-05-02,143.52,152.3322950819672,-0.05784915849410299
2017-05-03,143.82,153.2722950819672,-0.06166995200869341
2017-05-04,144.76,155.7322950819672,-0.07045613163404629
2017-05-05,147.22,154.7022950819672,-0.04836576650658475
2017-05-08,146.19,153.81229508196722,-0.04955582437610251
2017-05-09,145.3,153.7622950819672,-0.055034916573378
2017-05-10,145.25,152.37229508196722,-0.046742717093916974
2017-05-11,143.86,152.5822950819672,-0.0571645293268237
2017-05-12,144.07,153.59229508196722,-0.06199721852509266
2017-05-15,145.08,152.8622950819672,-0.050910494820152974
2017-05-16,144.35,151.0822950819672,-0.0445604501726341
2017-05-17,142.57,151.22229508196722,-0.05721573711916894
2017-05-18,142.71,151.6122950819672,-0.058717500959630575
2017-05-19,143.1,151.8222950819672,-0.057450686523070615
2017-05-22,143.31,151.34229508196722,-0.05307369679848528
2017-05-23,142.83,152.65229508196722,-0.06434423456714555
2017-05-24,144.14,152.63229508196721,-0.05563891362182993
2017-05-25,144.12,152.4222950819672,-0.05446903340159348
2017-05-26,143.91,152.4822950819672,-0.05621829785129584
2017-05-30,143.97,152.5722950819672,-0.05638176365732561
2017-05-31,144.06,153.59229508196722,-0.06206232595769301
2017-06-01,145.08,155.3022950819672,-0.0658219189650221
2017-06-02,146.79,153.47229508196722,-0.04354072556482136
2017-06-05,144.96,152.63229508196721,-0.05026652503552409
2017-06-06,144.12,151.87229508196722,-0.051044827351711675
2017-06-07,143.36,152.0122950819672,-0.05691838990590703
2017-06-08,143.5,154.3622950819672,-0.070368836354754
2017-06-09,145.85,152.94229508196722,-0.04637235944554252
2017-06-12,144.43,154.78229508196722,-0.06688294082010482
2017-06-13,146.27,154.0722950819672,-0.050640480677050626
2017-06-14,145.56,153.72229508196722,-0.05309766600618959
2017-06-15,145.21,154.0222950819672,-0.057214412220500166
2017-06-16,145.51,154.66229508196722,-0.05917599423386766
2017-06-19,146.15,153.25229508196722,-0.04634380893394474
2017-06-20,144.74,151.9922950819672,-0.047714886324047745
2017-06-21,143.48,152.7622950819672,-0.06076299833664223
2017-06-22,144.25,153.4522950819672,-0.05996844216016295
2017-06-23,144.94,153.4222950819672,-0.05528723890771847
2017-06-26,144.91,152.34229508196722,-0.04878681313005229
2017-06-27,143.83,153.3522950819672,-0.06209424565101884
2017-06-28,144.84,150.28229508196722,-0.03621381400250023
2017-06-29,141.77,151.5722950819672,-0.06467075712396064
2017-06-30,143.06,154.90237488626025,-0.07645057020562607
2017-07-03,144.29,153.22237488626024,-0.05829680484257549
2017-07-05,142.61,152.74237488626022,-0.0663363712513001
2017-07-06,142.13,154.62237488626025,-0.08079280178854842
2017-07-07,144.01,154.11237488626023,-0.06555200316467846
2017-07-10,143.5,153.38237488626024,-0.06442966405748018
2017-07-11,142.77,154.34237488626025,-0.0749785980343265
2017-07-12,143.73,154.98237488626023,-0.07260422286416912
2017-07-13,144.37,156.18237488626025,-0.07563193282764846
2017-07-14,145.57,156.16237488626024,-0.06782923795808771
2017-07-17,145.55,155.85237488626024,-0.06610341930162311
2017-07-18,145.24,156.82237488626023,-0.07385664765414157
2017-07-19,146.21,156.62237488626025,-0.06648076236758471
2017-07-20,146.01,156.25237488626024,-0.06555020295669689
2017-07-21,145.64,155.55237488626022,-0.06372371295204049
2017-07-24,144.94,155.65237488626025,-0.06882243135762045
2017-07-25,145.04,154.51237488626023,-0.061304959510414925
2017-07-26,143.9,154.26237488626023,-0.0671737025564435
2017-07-27,143.65,154.10237488626024,-0.06782747439145509
2017-07-28,143.49,152.76237488626023,-0.06069802785642742
2017-07-31,142.15,159.53237488626024,-0.10895829074602026
2017-08-01,148.92,158.72237488626024,-0.061757990285141506
2017-08-02,148.11,157.53237488626024,-0.059812307743492554
2017-08-03,146.92,157.83237488626023,-0.06913901469279726
2017-08-04,147.22,157.91237488626024,-0.06771081046663796
2017-08-07,147.3,156.46237488626025,-0.058559605099441914
2017-08-08,145.85,156.86237488626023,-0.07020405558850695
2017-08-09,146.25,155.63237488626024,-0.060285495823841906
2017-08-10,145.02,155.21237488626025,-0.06566728261022503
2017-08-11,144.6,157.25237488626024,-0.08045903850680558
2017-08-14,146.64,157.42237488626023,-0.06849328053938109
2017-08-15,146.81,158.69237488626024,-0.07487678531987885
2017-08-16,148.08,156.15237488626025,-0.05169549865725753
2017-08-17,145.54,156.37237488626025,-0.06927294475216195
2017-08-18,145.76,155.76237488626023,-0.06421560337381926
2017-08-21,145.15,156.56237488626024,-0.07289347069850671
2017-08-22,145.95,155.77237488626022,-0.06305594874208087
2017-08-23,145.16,155.84237488626025,-0.0685460221846379
2017-08-24,145.23,156.62237488626025,-0.07273785047975068
2017-08-25,146.01,156.39237488626023,-0.06638670775228683
2017-08-28,145.78,155.98237488626023,-0.06540722882120265
2017-08-29,145.37,156.12237488626025,-0.068871453525439
2017-08-30,145.51,155.98237488626023,-0.06713819361896833
2017-08-31,145.37,156.26237488626023,-0.06970567863305888
2017-09-01,145.65,155.08237488626023,-0.0608217077741946
2017-09-05,144.47,155.11237488626023,-0.06861074040071913
2017-09-06,144.5,154.98237488626023,-0.06763591598046637
2017-09-07,144.37,155.58237488626023,-0.07206712774796709
2017-09-08,144.97,159.79237488626023,-0.09276021397648515
2017-09-11,149.18,159.89237488626023,-0.06699740931286113
2017-09-12,149.28,159.81237488626024,-0.06590462655821372
2017-09-13,149.2,160.68237488626025,-0.07146007702704238
2017-09-14,150.07,160.74237488626022,-0.06639428398275127
2017-09-15,150.13,161.56237488626024,-0.07076136937395616
2017-09-18,150.95,161.11237488626023,-0.06307631486057186
2017-09-19,150.5,161.59237488626025,-0.06864417268492906
2017-09-20,150.98,161.66237488626024,-0.06607829987513159
2017-09-21,151.05,160.87237488626025,-0.06105693965918535
2017-09-22,150.26,162.14237488626023,-0.07328358730773188
2017-09-25,151.53,161.59237488626025,-0.06227010954782264
2017-09-26,150.98,161.93237488626025,-0.06763548607221437
2017-09-27,151.32,161.95237488626023,-0.06565124403842426
2017-09-28,151.34,161.83237488626023,-0.06483483229875675
2017-09-29,151.22,167.09353958143768,-0.0949979252411568
2017-10-02,152.2,168.08353958143766,-0.09449788849634488
2017-10-03,153.19,167.79353958143767,-0.08703278813872284
2017-10-04,152.9,168.20353958143767,-0.09098226838459766
2017-10-05,153.31,168.19353958143768,-0.08849055450332088
2017-10-06,153.3,167.63353958143767,-0.08550520150816432
2017-10-09,152.74,168.08353958143766,-0.09128520032149612
2017-10-10,153.19,167.82353958143767,-0.08719598941801987
2017-10-11,152.93,168.23353958143767,-0.09096604410459785
2017-10-12,153.34,168.35353958143767,-0.08917863930134462
2017-10-13,153.46,168.11353958143766,-0.08716454140410967
2017-10-16,153.22,168.36353958143766,-0.0899454811836663
2017-10-17,153.47,168.09353958143768,-0.08699644030253106
2017-10-18,153.2,167.75353958143768,-0.08675548437159819
2017-10-19,152.86,169.11353958143766,-0.09611022051614415
2017-10-20,154.22,168.49353958143766,-0.08471268166658019
2017-10-23,153.6,168.74353958143766,-0.08974292953081742
2017-10-24,153.85,169.48353958143767,-0.09224222965868423
2017-10-25,154.59,176.28353958143768,-0.12306049466073898
2017-10-26,161.39,175.77353958143766,-0.08182994787320441
2017-10-27,160.88,174.84353958143768,-0.07986305707871932
2017-10-30,159.95,174.32353958143767,-0.08245323388883397
2017-10-31,159.43,174.81353958143768,-0.08799970310235139
2017-11-01,159.92,174.30353958143766,-0.08252006594919103
2017-11-02,159.41,174.14353958143766,-0.08460572018261736
2017-11-03,159.25,173.69353958143768,-0.08315530684816119
2017-11-06,158.8,174.66353958143767,-0.09082341752292966
2017-11-07,159.77,175.83353958143766,-0.09135651605305817
2017-11-08,160.94,175.44353958143768,-0.08266784639684843
2017-11-09,160.55,175.19353958143768,-0.08358492908142146
2017-11-10,160.3,177.65353958143768,-0.09768192416725074
2017-11-13,162.76,177.04353958143767,-0.08067811802230396
2017-11-14,162.15,175.75353958143768,-0.07740122681929995
2017-11-15,160.86,176.07353958143767,-0.0864044626898699
2017-11-16,161.18,176.47353958143768,-0.08666194160161966
2017-11-17,161.58,176.46353958143766,-0.08434342650465143
2017-11-20,161.57,177.18353958143766,-0.08812071154195067
2017-11-21,162.29,176.51353958143767,-0.08058044507614326
