date,BDX,dcf,Deviation
2007-06-13,74.33,77.68372326735106,-0.04317150525611535
2007-06-14,76.1,77.82372326735104,-0.02214907222351048
2007-06-15,76.24,76.96372326735106,-0.009403433677929618
2007-06-18,75.38,76.92372326735105,-0.020068233852719164
2007-06-19,75.34,76.53372326735106,-0.015597349983628717
2007-06-20,74.95,76.62372326735105,-0.0218434082289527
2007-06-21,75.04,76.77372326735104,-0.022582248112595127
2007-06-22,75.19,75.80372326735105,-0.008096215342701774
2007-06-25,74.22,75.48372326735107,-0.016741665787671445
2007-06-26,73.9,75.23372326735107,-0.017727731786070677
2007-06-27,73.65,75.30372326735105,-0.02196071051466897
2007-06-28,73.72,76.08372326735106,-0.031067397412258058
2007-06-29,74.5,76.78079423225384,-0.02970527011422508
2007-07-02,75.04,76.80079423225382,-0.022926771133759183
2007-07-03,75.06,76.64079423225384,-0.020626015793408503
2007-07-05,74.9,76.90079423225383,-0.026017861742897996
2007-07-06,75.16,77.18079423225383,-0.02618260478342349
2007-07-09,75.44,76.01079423225382,-0.007509383871318831
2007-07-10,74.27,76.63079423225382,-0.030807383061940974
2007-07-11,74.89,77.31079423225383,-0.03131249984292461
2007-07-12,75.57,77.83079423225384,-0.029047554435940093
2007-07-13,76.09,77.08079423225384,-0.012853970202596154
2007-07-16,75.34,77.04079423225383,-0.02207654073667087
2007-07-17,75.3,76.22079423225384,-0.012080617127237847
2007-07-18,74.48,76.53079423225384,-0.026796980912417223
2007-07-19,74.79,75.98079423225383,-0.01567230566995481
2007-07-20,74.24,76.19079423225384,-0.025604067419315757
2007-07-23,74.45,76.22079423225384,-0.023232429550104294
2007-07-24,74.48,77.54079423225383,-0.03947334125938906
2007-07-25,75.8,78.89079423225384,-0.039178135577575324
2007-07-26,77.15,78.47079423225384,-0.016831666420306757
2007-07-27,76.73,79.76079423225382,-0.03799854629617283
2007-07-30,78.02,78.10079423225383,-0.0010344866918199358
2007-07-31,76.36,80.71079423225383,-0.05390597718235757
2007-08-01,78.97,80.22079423225384,-0.015591895396006139
2007-08-02,78.48,77.94079423225384,0.006918145665021136
2007-08-03,76.2,79.06079423225383,-0.03618473935196986
2007-08-06,77.32,79.34079423225381,-0.025469800898871298
2007-08-07,77.6,79.91079423225383,-0.02891717263549798
2007-08-08,78.17,76.82079423225383,0.017563028099749856
2007-08-09,75.08,79.48079423225383,-0.05536927851266937
2007-08-10,77.74,78.84079423225381,-0.013962241793392338
2007-08-13,77.1,77.48079423225383,-0.004914691905614443
2007-08-14,75.74,76.63079423225382,-0.011624494319528944
2007-08-15,74.89,76.74079423225383,-0.024117475597821625
2007-08-16,75.0,78.63079423225382,-0.04617522012469377
2007-08-17,76.89,79.01079423225382,-0.02684182905464405
2007-08-20,77.27,78.80079423225382,-0.019426126946665456
2007-08-21,77.06,78.69079423225384,-0.020724078949318825
2007-08-22,76.95,78.79079423225383,-0.02336306227384466
2007-08-23,77.05,79.23079423225383,-0.02752457871192282
2007-08-24,77.49,79.82079423225383,-0.029200338767263356
2007-08-27,78.08,79.04079423225383,-0.012155675326726012
2007-08-28,77.3,79.29079423225383,-0.025107507769723147
2007-08-29,77.55,78.43079423225383,-0.01123020926761975
2007-08-30,76.69,78.68079423225383,-0.02530216238510896
2007-08-31,76.94,78.76079423225382,-0.02311802782085426
2007-09-04,77.02,78.12079423225383,-0.01409092474125595
2007-09-05,76.38,78.80079423225382,-0.030720429354035295
2007-09-06,77.06,78.51079423225382,-0.01847891422371828
2007-09-07,76.77,78.78079423225384,-0.025523914195708874
2007-09-10,77.04,79.45079423225383,-0.030343236408770013
2007-09-11,77.71,80.49079423225383,-0.03454797854559544
2007-09-12,78.75,80.56079423225383,-0.022477363207633938
2007-09-13,78.82,80.54079423225383,-0.021365498672531347
2007-09-14,78.8,80.28079423225384,-0.018445186627948362
2007-09-17,78.54,80.99079423225383,-0.030260158027661577
2007-09-18,79.25,82.80079423225382,-0.04288357696538447
2007-09-19,81.06,82.32079423225383,-0.015315622790235905
2007-09-20,80.58,83.60079423225383,-0.0361335590169356
2007-09-21,81.86,82.87079423225383,-0.01219723114298843
2007-09-24,81.13,83.72079423225384,-0.03094564804374167
2007-09-25,81.98,84.35079423225383,-0.0281063652551512
2007-09-26,82.61,83.79079423225383,-0.014092171378407903
2007-09-27,82.05,83.79079423225383,-0.020775483132772887
2007-09-28,82.05,,
2007-10-01,82.76,,
2007-10-02,82.86,,
2007-10-03,82.13,,
2007-10-04,82.29,,
2007-10-05,83.31,,
2007-10-08,83.23,,
2007-10-09,83.61,,
2007-10-10,83.68,,
2007-10-11,83.42,,
2007-10-12,83.7,,
2007-10-15,82.74,,
2007-10-16,82.53,,
2007-10-17,82.3,,
2007-10-18,83.99,,
2007-10-19,81.74,,
2007-10-22,81.42,,
2007-10-23,81.77,,
2007-10-24,81.71,,
2007-10-25,83.6,,
2007-10-26,84.33,,
2007-10-29,84.24,,
2007-10-30,83.44,,
2007-10-31,83.46,,
2007-11-01,80.58,,
2007-11-02,82.78,,
2007-11-05,80.37,,
2007-11-06,80.3,,
2007-11-07,80.43,,
2007-11-08,80.99,,
2007-11-09,81.45,,
2007-11-12,81.6,,
2007-11-13,83.02,,
2007-11-14,83.43,,
2007-11-15,83.42,,
2007-11-16,83.48,,
2007-11-19,85.3,,
2007-11-20,84.33,,
2007-11-21,82.31,,
2007-11-23,83.52,,
2007-11-26,80.74,,
2007-11-27,81.8,,
2007-11-28,82.85,,
2007-11-29,81.28,,
2007-11-30,82.73,,
2007-12-03,81.27,,
2007-12-04,80.38,,
2007-12-05,82.1,,
2007-12-06,82.16,,
2007-12-07,82.68,,
2007-12-10,84.3,,
2007-12-11,82.39,,
2007-12-12,82.61,,
2007-12-13,83.13,,
2007-12-14,82.46,,
2007-12-17,80.86,,
2007-12-18,82.37,,
2007-12-19,82.06,,
2007-12-20,82.23,,
2007-12-21,84.32,,
2007-12-24,84.55,,
2007-12-26,84.41,,
2007-12-27,84.68,,
2007-12-28,84.95,,
2007-12-31,83.58,89.84887114931449,-0.06977128448165615
2008-01-02,86.78,91.25887114931449,-0.049078748103144054
2008-01-03,88.19,90.8288711493145,-0.029053219707822042
2008-01-04,87.76,93.41887114931447,-0.06057524651812274
2008-01-07,90.35,91.74887114931448,-0.015246739625144001
2008-01-08,88.68,94.12887114931449,-0.05788735254958133
2008-01-09,91.06,92.58887114931447,-0.016512472075060902
2008-01-10,89.52,94.27887114931447,-0.05047653934864782
2008-01-11,91.21,94.65887114931449,-0.03643473778463158
2008-01-14,91.59,94.36887114931449,-0.02944690463572075
2008-01-15,91.3,95.40887114931449,-0.0430659235332963
2008-01-16,92.34,92.65887114931449,-0.003441345068845525
2008-01-17,89.59,90.6888711493145,-0.012116934915919919
2008-01-18,87.62,88.42887114931449,-0.00914713869804673
2008-01-22,85.36,87.70887114931449,-0.026780314448646814
2008-01-23,84.64,90.23887114931449,-0.06204500430917703
2008-01-24,87.17,89.66887114931447,-0.027867766341715283
2008-01-25,86.6,89.31887114931449,-0.03044005274953998
2008-01-28,86.25,88.78887114931449,-0.028594474920679125
2008-01-29,85.72,87.98887114931449,-0.025785887688731468
2008-01-30,84.92,89.50887114931449,-0.0512672217892185
2008-01-31,86.44,90.23887114931449,-0.04209794627227392
2008-02-01,87.17,91.26887114931449,-0.04490984820672095
2008-02-04,88.2,90.12887114931449,-0.02140125716341179
2008-02-05,87.06,90.3288711493145,-0.0361885530918572
2008-02-06,87.26,92.65887114931449,-0.05826610104729757
2008-02-07,89.59,93.01887114931449,-0.03686210235566545
2008-02-08,89.95,92.38887114931448,-0.026397888825515525
2008-02-11,89.32,93.53887114931449,-0.045102865765612954
2008-02-12,90.47,93.98887114931449,-0.03743923196741317
2008-02-13,90.92,94.06887114931449,-0.03347410371616255
2008-02-14,91.0,93.42887114931449,-0.025997008413306877
2008-02-15,90.36,92.9388711493145,-0.027748036073854454
2008-02-19,89.87,93.09887114931449,-0.03468217293565179
2008-02-20,90.03,92.02887114931447,-0.021720044202990896
2008-02-21,88.96,92.97887114931449,-0.04322348830048284
2008-02-22,89.91,94.69887114931447,-0.05056946393546469
2008-02-25,91.63,94.80887114931447,-0.03352925850480881
2008-02-26,91.74,94.49887114931448,-0.029194752442653904
2008-02-27,91.43,94.73887114931449,-0.03492622520379718
2008-02-28,91.67,93.48887114931449,-0.01945548306396283
2008-02-29,90.42,93.25887114931449,-0.03044076251758654
2008-03-03,90.19,93.58887114931447,-0.036317043977288854
2008-03-04,90.52,92.39887114931449,-0.0203343517723098
2008-03-05,89.33,89.75887114931449,-0.0047780363525412595
2008-03-06,86.69,89.16887114931447,-0.027799736806845665
2008-03-07,86.1,87.09887114931449,-0.01146824449196504
2008-03-10,84.03,87.9688711493145,-0.044775738256647934
2008-03-11,84.9,89.45887114931449,-0.05096052622556946
2008-03-12,86.39,88.83887114931447,-0.027565311418675797
2008-03-13,85.77,88.44887114931447,-0.03028722825407404
2008-03-14,85.38,88.0488711493145,-0.03031124777044092
2008-03-17,84.98,91.4388711493145,-0.07063594583060329
2008-03-18,88.37,91.31887114931449,-0.03229202367704276
2008-03-19,88.25,91.37887114931449,-0.03424064129881699
2008-03-20,88.31,92.13887114931448,-0.04155543802039474
2008-03-24,89.07,92.03887114931449,-0.0322567097166816
2008-03-25,88.97,90.08887114931447,-0.012419637798103178
2008-03-26,87.02,90.8588711493145,-0.042250922785578404
2008-03-27,87.79,90.2988711493145,-0.02778408098995966
2008-03-28,87.23,88.91887114931447,-0.01899339394984534
2008-03-31,85.85,89.53401439900614,-0.04114653435049198
2008-04-01,87.25,87.34401439900614,-0.0010763691095838634
2008-04-02,85.06,86.47401439900614,-0.016351899571605766
2008-04-03,84.19,88.35401439900613,-0.04712875161734553
2008-04-04,86.07,86.78401439900614,-0.008227487561514812
2008-04-07,84.5,88.33401439900614,-0.04340360194305026
2008-04-08,86.05,87.99401439900613,-0.02209257541303955
2008-04-09,85.71,87.91401439900613,-0.025070114407505173
2008-04-10,85.63,87.33401439900614,-0.019511463096393844
2008-04-11,85.05,86.74401439900613,-0.019528890964326195
2008-04-14,84.46,86.12401439900614,-0.019321143012411057
2008-04-15,83.84,86.17401439900614,-0.02708489810163761
2008-04-16,83.89,83.91401439900613,-0.00028617864582125563
2008-04-17,81.63,86.60401439900613,-0.05743399348775702
2008-04-18,84.32,88.09401439900614,-0.042840758532270096
2008-04-21,85.81,86.86401439900612,-0.012134074234291692
2008-04-22,84.58,88.42401439900614,-0.0434725162065176
2008-04-23,86.14,89.13401439900613,-0.03359003203427491
2008-04-24,86.85,90.48401439900614,-0.04016194930279382
2008-04-25,88.2,90.84401439900614,-0.029104992954109954
2008-04-28,88.56,91.13401439900613,-0.028244277572767595
2008-04-29,88.85,91.68401439900614,-0.030910670934112927
2008-04-30,89.4,91.52401439900612,-0.023207181338728344
2008-05-01,89.24,90.55401439900614,-0.014510835413836354
2008-05-02,88.27,91.45401439900614,-0.03481546895376908
2008-05-05,89.17,90.99401439900613,-0.020045432779873584
2008-05-06,88.71,89.04401439900614,-0.0037511156843113014
2008-05-07,86.76,90.28401439900614,-0.039032539951446066
2008-05-08,88.0,89.27401439900612,-0.014270831300494335
2008-05-09,86.99,90.48401439900614,-0.03861471467875688
2008-05-12,88.2,88.28401439900614,-0.0009516377294129796
2008-05-13,86.0,88.59401439900614,-0.029279792958961326
2008-05-14,86.31,87.93401439900614,-0.018468557475803116
2008-05-15,85.65,86.93401439900614,-0.014769988569868886
2008-05-16,84.65,86.01401439900614,-0.01585804834871074
2008-05-19,83.73,86.40401439900614,-0.030947802802978264
2008-05-20,84.12,86.73401439900614,-0.030138284467968623
2008-05-21,84.45,86.68401439900614,-0.025771930551381494
2008-05-22,84.4,85.86401439900612,-0.01705038378712309
2008-05-23,83.58,86.96401439900615,-0.03891281264316637
2008-05-27,84.68,86.76401439900614,-0.024019340430956437
2008-05-28,84.48,87.92401439900614,-0.039170349790637715
2008-05-29,85.64,86.73401439900614,-0.012613441296205896
2008-05-30,84.45,86.36401439900612,-0.02216217497907491
2008-06-02,84.08,84.80401439900614,-0.00853750148665866
2008-06-03,82.52,86.41401439900613,-0.04506230182787252
2008-06-04,84.13,86.81401439900614,-0.030916833158643464
2008-06-05,84.53,84.81401439900614,-0.003348672987815382
2008-06-06,82.53,84.86401439900612,-0.027502993059369762
2008-06-09,82.58,85.48401439900614,-0.03397143219609844
2008-06-10,83.2,83.67401439900614,-0.005665013235121696
2008-06-11,81.39,83.61401439900612,-0.026598584160702154
2008-06-12,81.33,84.84401439900614,-0.04141735187682616
2008-06-13,82.56,84.10401439900613,-0.01835839121401528
2008-06-16,81.82,82.44401439900614,-0.007568947285682692
2008-06-17,80.16,81.17401439900614,-0.012491859698127272
2008-06-18,78.89,81.96401439900615,-0.03750443925356861
2008-06-19,79.68,81.32401439900615,-0.020215608036022292
2008-06-20,79.04,81.22401439900614,-0.02688877686194313
2008-06-23,78.94,80.21401439900615,-0.01588269093065031
2008-06-24,77.93,81.55401439900614,-0.044436983583364786
2008-06-25,79.27,81.07401439900615,-0.022251450262813943
2008-06-26,78.79,82.08401439900614,-0.040129791691158045
2008-06-27,79.8,83.58401439900614,-0.04527198682923195
2008-06-30,81.3,85.96523140618324,-0.05426881693763097
2008-07-01,82.96,85.29523140618326,-0.02737821760589043
2008-07-02,82.29,85.35523140618324,-0.03591146501140152
2008-07-03,82.35,84.21523140618324,-0.022148385452827823
2008-07-07,81.21,84.54523140618326,-0.039449077738751614
2008-07-08,81.54,84.30523140618324,-0.032800235051373305
2008-07-09,81.3,85.98523140618325,-0.05448879219793934
2008-07-10,82.98,84.17523140618324,-0.01419932426934134
2008-07-11,81.17,82.79523140618326,-0.019629529123604605
2008-07-14,79.79,82.90523140618326,-0.03757581220563255
2008-07-15,79.9,85.01523140618325,-0.06016841125496486
2008-07-16,82.01,86.59523140618325,-0.0529501605541739
2008-07-17,83.59,87.63523140618324,-0.04615987590006887
2008-07-18,84.63,86.95523140618326,-0.026740557969671785
2008-07-21,83.95,88.47523140618324,-0.0511468727943557
2008-07-22,85.47,88.60523140618324,-0.03538426971440023
2008-07-23,85.6,89.28523140618326,-0.04127481497380148
2008-07-24,86.28,88.01523140618325,-0.019715126330524413
2008-07-25,85.01,87.98523140618325,-0.0338151228181478
2008-07-28,84.98,87.75523140618326,-0.031624683357483696
2008-07-29,84.75,88.74523140618325,-0.045019110806047036
2008-07-30,85.74,87.91523140618325,-0.02474237252625
2008-07-31,84.91,86.86523140618326,-0.022508791774703996
2008-08-01,83.86,87.67523140618324,-0.043515498562050836
2008-08-04,84.67,87.61523140618326,-0.03361551820287034
2008-08-05,84.61,88.32523140618325,-0.042063081489115306
2008-08-06,85.32,88.35523140618324,-0.0343525941574393
2008-08-07,85.35,90.41523140618325,-0.05602188179365608
2008-08-08,87.41,90.16523140618325,-0.030557581489158214
2008-08-11,87.16,89.35523140618324,-0.024567463724696204
2008-08-12,86.35,90.18523140618325,-0.0425261580680526
2008-08-13,87.18,89.63523140618324,-0.027391365734945383
2008-08-14,86.63,90.55523140618324,-0.043346268848640235
2008-08-15,87.55,90.41523140618325,-0.03168969831323476
2008-08-18,87.41,90.47523140618324,-0.033879232565010686
2008-08-19,87.47,90.07523140618325,-0.02892283889269487
2008-08-20,87.07,90.98523140618325,-0.043031504626334094
2008-08-21,87.98,91.49523140618325,-0.03841983185525544
2008-08-22,88.49,90.53523140618326,-0.02259044765686191
2008-08-25,87.53,91.02523140618325,-0.03839848965158277
2008-08-26,88.02,90.64523140618324,-0.02896160521031188
2008-08-27,87.64,90.54523140618326,-0.0320859680964366
2008-08-28,87.54,90.38523140618324,-0.03147894143675989
2008-08-29,87.38,90.63523140618324,-0.03591574000175357
2008-09-02,87.63,90.66523140618325,-0.03347734692900439
2008-09-03,87.66,88.78523140618326,-0.012673632634187082
2008-09-04,85.78,88.04523140618326,-0.02572804193940914
2008-09-05,85.04,90.36523140618326,-0.0589300920643564
2008-09-08,87.36,89.51523140618325,-0.02407670038190146
2008-09-09,86.51,87.11523140618326,-0.006947480898733982
2008-09-10,84.11,86.39523140618324,-0.02645089745103324
2008-09-11,83.39,84.96523140618324,-0.01853971771880092
2008-09-12,81.96,84.71523140618324,-0.03252344779621463
2008-09-15,81.71,84.00523140618326,-0.027322481799798015
2008-09-16,81.0,81.71523140618324,-0.008752730597163971
2008-09-17,78.71,83.46523140618324,-0.05697260195735787
2008-09-18,80.46,85.50523140618326,-0.05900494417957236
2008-09-19,82.5,83.23523140618325,-0.008833175492663159
2008-09-22,80.23,83.66523140618325,-0.0410592470545581
2008-09-23,80.66,84.77523140618325,-0.04854285075868403
2008-09-24,81.77,85.70523140618326,-0.04591588333194041
2008-09-25,82.7,85.36523140618326,-0.031221509767853872
2008-09-26,82.36,82.48523140618325,-0.001518228221565665
2008-09-29,79.48,83.26523140618325,-0.04545992777847674
2008-09-30,80.26,,
2008-10-01,80.18,,
2008-10-02,79.8,,
2008-10-03,80.24,,
2008-10-06,78.0,,
2008-10-07,75.9,,
2008-10-08,77.52,,
2008-10-09,72.29,,
2008-10-10,67.5,,
2008-10-13,74.0,,
2008-10-14,74.82,,
2008-10-15,70.41,,
2008-10-16,71.35,,
2008-10-17,71.34,,
2008-10-20,72.36,,
2008-10-21,71.52,,
2008-10-22,70.13,,
2008-10-23,70.06,,
2008-10-24,66.94,,
2008-10-27,63.92,,
2008-10-28,65.53,,
2008-10-29,66.17,,
2008-10-30,68.24,,
2008-10-31,69.4,,
2008-11-03,69.39,,
2008-11-04,70.27,,
2008-11-05,70.0,,
2008-11-06,68.37,,
2008-11-07,70.73,,
2008-11-10,70.77,,
2008-11-11,68.27,,
2008-11-12,67.07,,
2008-11-13,70.21,,
2008-11-14,67.69,,
2008-11-17,64.98,,
2008-11-18,66.03,,
2008-11-19,61.92,,
2008-11-20,60.26,,
2008-11-21,61.13,,
2008-11-24,62.72,,
2008-11-25,62.5,,
2008-11-26,63.59,,
2008-11-28,63.53,,
2008-12-01,62.03,,
2008-12-02,63.25,,
2008-12-03,64.94,,
2008-12-04,62.72,,
2008-12-05,65.25,,
2008-12-08,64.96,,
2008-12-09,62.93,,
2008-12-10,63.29,,
2008-12-11,64.48,,
2008-12-12,63.99,,
2008-12-15,65.72,,
2008-12-16,68.24,,
2008-12-17,67.4,,
2008-12-18,67.52,,
2008-12-19,66.74,,
2008-12-22,67.43,,
2008-12-23,66.27,,
2008-12-24,65.74,,
2008-12-26,66.41,,
2008-12-29,65.67,,
2008-12-30,67.71,,
2008-12-31,68.39,72.33027547255114,-0.05447615741552714
2009-01-02,69.86,71.58027547255114,-0.024032814363934785
2009-01-05,69.11,70.85027547255113,-0.024562719918080678
2009-01-06,68.38,70.13027547255113,-0.024957487486787278
2009-01-07,67.66,71.58027547255114,-0.05476753821734659
2009-01-08,69.11,73.75027547255114,-0.06291875444286554
2009-01-09,71.28,73.47027547255114,-0.029811722611131852
2009-01-12,71.0,74.51027547255114,-0.04711129371470779
2009-01-13,72.04,73.49027547255113,-0.01973425005180185
2009-01-14,71.02,73.82027547255113,-0.037933690366576456
2009-01-15,71.35,74.99027547255113,-0.04854330044278332
2009-01-16,72.52,73.43027547255113,-0.012396459998184284
2009-01-20,70.96,74.75027547255114,-0.05070583952487184
2009-01-21,72.28,76.12027547255114,-0.050450099513052016
2009-01-22,73.65,73.90027547255114,-0.0033866649474683097
2009-01-23,71.43,74.96027547255113,-0.04709528413944841
2009-01-26,72.49,76.62027547255114,-0.05390577685968778
2009-01-27,74.15,72.52027547255113,0.022472674253226188
2009-01-28,70.05,73.80027547255114,-0.05081655113802375
2009-01-29,71.33,75.14027547255114,-0.05070883023237038
