date,FLS,dcf,Deviation
1984-06-14,2.04,,
1984-06-15,2.0,,
1984-06-18,2.02,,
1984-06-19,2.0,,
1984-06-20,1.98,,
1984-06-21,2.0,,
1984-06-22,2.0,,
1984-06-25,2.0,,
1984-06-26,2.0,,
1984-06-27,2.04,,
1984-06-28,2.04,,
1984-06-29,2.0,,
1984-07-02,2.0,,
1984-07-03,2.0,,
1984-07-05,1.98,,
1984-07-06,1.98,,
1984-07-09,2.0,,
1984-07-10,1.98,,
1984-07-11,1.98,,
1984-07-12,1.96,,
1984-07-13,1.96,,
1984-07-16,1.93,,
1984-07-17,1.93,,
1984-07-18,1.91,,
1984-07-19,1.87,,
1984-07-20,1.85,,
1984-07-23,1.78,,
1984-07-24,1.78,,
1984-07-25,1.78,,
1984-07-26,1.76,,
1984-07-27,1.74,,
1984-07-30,1.78,,
1984-07-31,1.74,,
1984-08-01,1.74,,
1984-08-02,1.78,,
1984-08-03,1.76,,
1984-08-06,1.76,,
1984-08-07,1.74,,
1984-08-08,1.76,,
1984-08-09,1.76,,
1984-08-10,1.78,,
1984-08-13,1.78,,
1984-08-14,1.74,,
1984-08-15,1.78,,
1984-08-16,1.78,,
1984-08-17,1.8,,
1984-08-20,1.78,,
1984-08-21,1.78,,
1984-08-22,1.78,,
1984-08-23,1.78,,
1984-08-24,1.78,,
1984-08-27,1.74,,
1984-08-28,1.74,,
1984-08-29,1.74,,
1984-08-30,1.7,,
1984-08-31,1.7,,
1984-09-04,1.7,,
1984-09-05,1.7,,
1984-09-06,1.72,,
1984-09-07,1.74,,
1984-09-10,1.72,,
1984-09-11,1.72,,
1984-09-12,1.72,,
1984-09-13,1.72,,
1984-09-14,1.74,,
1984-09-17,1.76,,
1984-09-18,1.76,,
1984-09-19,1.72,,
1984-09-20,1.72,,
1984-09-21,1.7,,
1984-09-24,1.7,,
1984-09-25,1.69,,
1984-09-26,1.69,,
1984-09-27,1.67,,
1984-09-28,1.67,,
1984-10-01,1.69,,
1984-10-02,1.65,,
1984-10-03,1.65,,
1984-10-04,1.65,,
1984-10-05,1.67,,
1984-10-08,1.63,,
1984-10-09,1.63,,
1984-10-10,1.67,,
1984-10-11,1.63,,
1984-10-12,1.67,,
1984-10-15,1.67,,
1984-10-16,1.67,,
1984-10-17,1.67,,
1984-10-18,1.67,,
1984-10-19,1.67,,
1984-10-22,1.67,,
1984-10-23,1.67,,
1984-10-24,1.65,,
1984-10-25,1.65,,
1984-10-26,1.61,,
1984-10-29,1.61,,
1984-10-30,1.61,,
1984-10-31,1.65,,
1984-11-01,1.59,,
1984-11-02,1.63,,
1984-11-05,1.63,,
1984-11-06,1.59,,
1984-11-07,1.61,,
1984-11-08,1.59,,
1984-11-09,1.59,,
1984-11-12,1.59,,
1984-11-13,1.59,,
1984-11-14,1.61,,
1984-11-15,1.59,,
1984-11-16,1.59,,
1984-11-19,1.59,,
1984-11-20,1.59,,
1984-11-21,1.57,,
1984-11-23,1.59,,
1984-11-26,1.59,,
1984-11-27,1.48,,
1984-11-28,1.52,,
1984-11-29,1.48,,
1984-11-30,1.48,,
1984-12-03,1.5,,
1984-12-04,1.5,,
1984-12-05,1.5,,
1984-12-06,1.44,,
1984-12-07,1.48,,
1984-12-10,1.44,,
1984-12-11,1.44,,
1984-12-12,1.44,,
1984-12-13,1.44,,
1984-12-14,1.44,,
1984-12-17,1.43,,
1984-12-18,1.43,,
1984-12-19,1.46,,
1984-12-20,1.46,,
1984-12-21,1.46,,
1984-12-24,1.44,,
1984-12-26,1.48,,
1984-12-27,1.43,,
1984-12-28,1.46,,
1984-12-31,1.43,,
1985-01-02,1.46,,
1985-01-03,1.48,,
1985-01-04,1.48,,
1985-01-07,1.48,,
1985-01-08,1.48,,
1985-01-09,1.52,,
1985-01-10,1.52,,
1985-01-11,1.52,,
1985-01-14,1.5,,
1985-01-15,1.5,,
1985-01-16,1.65,,
1985-01-17,1.7,,
1985-01-18,1.74,,
1985-01-21,1.8,,
1985-01-22,1.72,,
1985-01-23,1.72,,
1985-01-24,1.67,,
1985-01-25,1.7,,
1985-01-28,1.69,,
1985-01-29,1.67,,
1985-01-30,1.74,,
1985-01-31,1.78,,
1985-02-01,1.76,,
1985-02-04,1.76,,
1985-02-05,1.76,,
1985-02-06,1.78,,
1985-02-07,1.78,,
1985-02-08,1.76,,
1985-02-11,1.76,,
1985-02-12,1.78,,
1985-02-13,1.78,,
1985-02-14,1.78,,
1985-02-15,1.8,,
1985-02-19,1.78,,
1985-02-20,1.74,,
1985-02-21,1.7,,
1985-02-22,1.72,,
1985-02-25,1.69,,
1985-02-26,1.69,,
1985-02-27,1.7,,
1985-02-28,1.7,,
1985-03-01,1.7,,
1985-03-04,1.67,,
1985-03-05,1.63,,
1985-03-06,1.65,,
1985-03-07,1.57,,
1985-03-08,1.57,,
1985-03-11,1.61,,
1985-03-12,1.59,,
1985-03-13,1.61,,
1985-03-14,1.56,,
1985-03-15,1.52,,
1985-03-18,1.5,,
1985-03-19,1.52,,
1985-03-20,1.48,,
1985-03-21,1.5,,
1985-03-22,1.48,,
1985-03-25,1.5,,
1985-03-26,1.46,,
1985-03-27,1.48,,
1985-03-28,1.48,,
1985-03-29,1.52,,
1985-04-01,1.48,,
1985-04-02,1.48,,
1985-04-03,1.48,,
1985-04-04,1.5,,
1985-04-08,1.46,,
1985-04-09,1.44,,
1985-04-10,1.48,,
1985-04-11,1.46,,
1985-04-12,1.46,,
1985-04-15,1.46,,
1985-04-16,1.46,,
1985-04-17,1.5,,
1985-04-18,1.48,,
1985-04-19,1.48,,
1985-04-22,1.48,,
1985-04-23,1.52,,
1985-04-24,1.5,,
1985-04-25,1.56,,
1985-04-26,1.54,,
1985-04-29,1.57,,
1985-04-30,1.54,,
1985-05-01,1.56,,
1985-05-02,1.54,,
1985-05-03,1.54,,
1985-05-06,1.54,,
1985-05-07,1.56,,
1985-05-08,1.57,,
1985-05-09,1.61,,
1985-05-10,1.63,,
1985-05-13,1.69,,
1985-05-14,1.7,,
1985-05-15,1.74,,
1985-05-16,1.72,,
1985-05-17,1.74,,
1985-05-20,1.7,,
1985-05-21,1.69,,
1985-05-22,1.63,,
1985-05-23,1.63,,
1985-05-24,1.59,,
1985-05-28,1.59,,
1985-05-29,1.59,,
1985-05-30,1.63,,
1985-05-31,1.65,,
1985-06-03,1.65,,
1985-06-04,1.63,,
1985-06-05,1.65,,
1985-06-06,1.65,,
1985-06-07,1.63,,
1985-06-10,1.61,,
1985-06-11,1.61,,
1985-06-12,1.65,,
1985-06-13,1.63,,
1985-06-14,1.59,,
1985-06-17,1.59,,
1985-06-18,1.61,,
1985-06-19,1.61,,
1985-06-20,1.59,,
1985-06-21,1.63,,
1985-06-24,1.59,,
1985-06-25,1.61,,
1985-06-26,1.61,,
1985-06-27,1.59,,
1985-06-28,1.61,,
1985-07-01,1.61,,
1985-07-02,1.59,,
1985-07-03,1.59,,
1985-07-05,1.63,,
1985-07-08,1.59,,
1985-07-09,1.59,,
1985-07-10,1.59,,
1985-07-11,1.59,,
1985-07-12,1.59,,
1985-07-15,1.61,,
1985-07-16,1.61,,
1985-07-17,1.57,,
1985-07-18,1.65,,
1985-07-19,1.72,,
1985-07-22,1.72,,
1985-07-23,1.72,,
1985-07-24,1.72,,
1985-07-25,1.74,,
1985-07-26,1.74,,
1985-07-29,1.7,,
1985-07-30,1.72,,
1985-07-31,1.72,,
1985-08-01,1.72,,
1985-08-02,1.72,,
1985-08-05,1.69,,
1985-08-06,1.67,,
1985-08-07,1.63,,
1985-08-08,1.67,,
1985-08-09,1.67,,
1985-08-12,1.65,,
1985-08-13,1.65,,
1985-08-14,1.65,,
1985-08-15,1.63,,
1985-08-16,1.63,,
1985-08-19,1.63,,
1985-08-20,1.63,,
1985-08-21,1.63,,
1985-08-22,1.63,,
1985-08-23,1.61,,
1985-08-26,1.61,,
1985-08-27,1.63,,
1985-08-28,1.59,,
1985-08-29,1.61,,
1985-08-30,1.56,,
1985-09-03,1.56,,
1985-09-04,1.57,,
1985-09-05,1.61,,
1985-09-06,1.63,,
1985-09-09,1.61,,
1985-09-10,1.61,,
1985-09-11,1.63,,
1985-09-12,1.65,,
1985-09-13,1.63,,
1985-09-16,1.63,,
1985-09-17,1.63,,
1985-09-18,1.65,,
1985-09-19,1.61,,
1985-09-20,1.65,,
1985-09-23,1.61,,
1985-09-24,1.61,,
1985-09-25,1.61,,
1985-09-26,1.61,,
1985-09-30,1.63,,
1985-10-01,1.61,,
1985-10-02,1.59,,
1985-10-03,1.59,,
1985-10-04,1.59,,
1985-10-07,1.61,,
1985-10-08,1.61,,
1985-10-09,1.61,,
1985-10-10,1.59,,
1985-10-11,1.59,,
1985-10-14,1.61,,
1985-10-15,1.59,,
1985-10-16,1.67,,
1985-10-17,1.67,,
1985-10-18,1.7,,
1985-10-21,1.69,,
1985-10-22,1.67,,
1985-10-23,1.7,,
1985-10-24,1.7,,
1985-10-25,1.69,,
1985-10-28,1.69,,
1985-10-29,1.74,,
1985-10-30,1.78,,
1985-10-31,1.8,,
1985-11-01,1.85,,
1985-11-04,1.85,,
1985-11-05,1.85,,
1985-11-06,1.81,,
1985-11-07,1.8,,
1985-11-08,1.8,,
1985-11-11,1.81,,
1985-11-12,1.85,,
1985-11-13,1.85,,
1985-11-14,1.85,,
1985-11-15,1.85,,
1985-11-18,1.83,,
1985-11-19,1.85,,
1985-11-20,1.85,,
1985-11-21,1.85,,
1985-11-22,1.85,,
1985-11-25,1.85,,
1985-11-26,1.83,,
1985-11-27,1.83,,
1985-11-29,1.89,,
1985-12-02,1.87,,
1985-12-03,1.87,,
1985-12-04,1.85,,
1985-12-05,1.85,,
1985-12-06,1.85,,
1985-12-09,1.93,,
1985-12-10,1.94,,
1985-12-11,1.98,,
1985-12-12,2.02,,
1985-12-13,2.04,,
1985-12-16,2.04,,
1985-12-17,2.02,,
1985-12-18,1.96,,
1985-12-19,1.94,,
1985-12-20,1.91,,
1985-12-23,1.89,,
1985-12-24,1.93,,
1985-12-26,1.91,,
1985-12-27,1.91,,
1985-12-30,1.93,,
1985-12-31,1.93,,
1986-01-02,1.96,,
1986-01-03,1.98,,
1986-01-06,1.98,,
1986-01-07,1.98,,
1986-01-08,2.02,,
1986-01-09,1.96,,
1986-01-10,1.93,,
1986-01-13,1.94,,
1986-01-14,1.94,,
1986-01-15,1.91,,
1986-01-16,1.91,,
1986-01-17,1.91,,
1986-01-20,1.91,,
1986-01-21,1.94,,
1986-01-22,1.89,,
1986-01-23,1.91,,
1986-01-24,1.87,,
1986-01-27,1.89,,
1986-01-28,1.85,,
1986-01-29,1.85,,
1986-01-30,1.83,,
1986-01-31,1.81,,
1986-02-03,1.83,,
1986-02-04,1.83,,
1986-02-05,1.83,,
1986-02-06,1.78,,
1986-02-07,1.8,,
1986-02-10,1.8,,
1986-02-11,1.85,,
1986-02-12,1.81,,
1986-02-13,1.94,,
1986-02-14,1.96,,
1986-02-18,1.96,,
1986-02-19,1.93,,
1986-02-20,1.91,,
1986-02-21,1.91,,
1986-02-24,1.91,,
1986-02-25,1.91,,
1986-02-26,1.91,,
1986-02-27,1.93,,
1986-02-28,1.91,,
1986-03-03,1.91,,
1986-03-04,1.94,,
1986-03-05,1.94,,
1986-03-06,1.96,,
1986-03-07,1.96,,
1986-03-10,1.98,,
1986-03-11,2.02,,
1986-03-12,2.0,,
1986-03-13,2.02,,
1986-03-14,2.0,,
1986-03-17,2.02,,
1986-03-18,2.0,,
1986-03-19,2.06,,
1986-03-20,2.17,,
1986-03-21,2.19,,
1986-03-24,2.19,,
1986-03-25,2.13,,
1986-03-26,2.07,,
1986-03-27,2.06,,
1986-03-31,2.0,,
1986-04-01,2.02,,
1986-04-02,1.98,,
1986-04-03,1.96,,
1986-04-04,1.94,,
1986-04-07,1.91,,
1986-04-08,1.98,,
1986-04-09,1.98,,
1986-04-10,1.98,,
1986-04-11,1.93,,
1986-04-14,1.94,,
1986-04-15,1.96,,
1986-04-16,1.98,,
1986-04-17,1.96,,
1986-04-18,1.96,,
1986-04-21,1.98,,
1986-04-22,1.98,,
1986-04-23,1.96,,
1986-04-24,2.0,,
1986-04-25,1.89,,
1986-04-28,1.87,,
1986-04-29,1.87,,
1986-04-30,1.8,,
1986-05-01,1.78,,
1986-05-02,1.81,,
1986-05-05,1.8,,
1986-05-06,1.81,,
1986-05-07,1.8,,
1986-05-08,1.81,,
1986-05-09,1.8,,
1986-05-12,1.8,,
1986-05-13,1.8,,
1986-05-14,1.78,,
1986-05-15,1.74,,
1986-05-16,1.74,,
1986-05-19,1.74,,
1986-05-20,1.7,,
1986-05-21,1.7,,
1986-05-22,1.76,,
1986-05-23,1.76,,
1986-05-27,1.74,,
1986-05-28,1.78,,
1986-05-29,1.74,,
1986-05-30,1.74,,
1986-06-02,1.72,,
1986-06-03,1.74,,
1986-06-04,1.72,,
1986-06-05,1.72,,
1986-06-06,1.78,,
1986-06-09,1.8,,
1986-06-10,1.76,,
1986-06-11,1.76,,
1986-06-12,1.76,,
1986-06-13,1.78,,
1986-06-16,1.76,,
1986-06-17,1.78,,
1986-06-18,1.78,,
1986-06-19,1.76,,
1986-06-20,1.72,,
1986-06-23,1.72,,
1986-06-24,1.72,,
1986-06-25,1.7,,
1986-06-26,1.7,,
1986-06-27,1.7,,
1986-06-30,1.69,,
1986-07-01,1.72,,
1986-07-02,1.72,,
1986-07-03,1.7,,
1986-07-07,1.72,,
1986-07-08,1.72,,
1986-07-09,1.72,,
1986-07-10,1.74,,
1986-07-11,1.7,,
1986-07-14,1.67,,
1986-07-15,1.57,,
1986-07-16,1.57,,
1986-07-17,1.57,,
1986-07-18,1.54,,
1986-07-21,1.54,,
1986-07-22,1.5,,
1986-07-23,1.44,,
1986-07-24,1.44,,
1986-07-25,1.48,,
1986-07-28,1.5,,
1986-07-29,1.5,,
1986-07-30,1.48,,
1986-07-31,1.44,,
1986-08-01,1.48,,
1986-08-04,1.48,,
1986-08-05,1.52,,
1986-08-06,1.48,,
1986-08-07,1.52,,
1986-08-08,1.48,,
1986-08-11,1.52,,
1986-08-12,1.48,,
1986-08-13,1.52,,
1986-08-14,1.52,,
1986-08-15,1.48,,
1986-08-18,1.48,,
1986-08-19,1.5,,
1986-08-20,1.52,,
1986-08-21,1.52,,
1986-08-22,1.52,,
1986-08-25,1.5,,
1986-08-26,1.5,,
1986-08-27,1.52,,
1986-08-28,1.59,,
1986-08-29,1.56,,
1986-09-02,1.59,,
1986-09-03,1.59,,
1986-09-04,1.65,,
1986-09-05,1.63,,
1986-09-08,1.63,,
1986-09-09,1.65,,
1986-09-10,1.69,,
1986-09-11,1.63,,
1986-09-12,1.61,,
1986-09-15,1.63,,
1986-09-16,1.61,,
1986-09-17,1.56,,
1986-09-18,1.59,,
1986-09-19,1.57,,
1986-09-22,1.57,,
1986-09-23,1.57,,
1986-09-24,1.54,,
1986-09-25,1.54,,
1986-09-26,1.56,,
1986-09-29,1.56,,
1986-09-30,1.57,,
1986-10-01,1.61,,
1986-10-02,1.61,,
1986-10-03,1.74,,
1986-10-06,1.78,,
1986-10-07,1.72,,
1986-10-08,1.76,,
1986-10-09,1.85,,
1986-10-10,1.85,,
1986-10-13,1.85,,
1986-10-14,1.83,,
1986-10-15,1.85,,
1986-10-16,1.81,,
1986-10-17,1.8,,
1986-10-20,1.78,,
1986-10-21,1.78,,
1986-10-22,1.8,,
1986-10-23,1.83,,
1986-10-24,1.87,,
1986-10-27,1.87,,
1986-10-28,1.89,,
1986-10-29,1.87,,
1986-10-30,1.87,,
1986-10-31,1.85,,
1986-11-03,1.83,,
1986-11-04,1.81,,
1986-11-05,1.81,,
1986-11-06,1.81,,
1986-11-07,1.8,,
1986-11-10,1.81,,
1986-11-11,1.83,,
1986-11-12,1.81,,
1986-11-13,1.85,,
1986-11-14,1.81,,
1986-11-17,1.83,,
1986-11-18,1.8,,
1986-11-19,1.81,,
1986-11-20,1.81,,
1986-11-21,1.78,,
1986-11-24,1.78,,
1986-11-25,1.76,,
1986-11-26,1.74,,
1986-11-28,1.72,,
1986-12-01,1.7,,
1986-12-02,1.72,,
1986-12-03,1.69,,
1986-12-04,1.67,,
1986-12-05,1.65,,
1986-12-08,1.65,,
1986-12-09,1.59,,
1986-12-10,1.56,,
1986-12-11,1.52,,
1986-12-12,1.48,,
1986-12-15,1.5,,
1986-12-16,1.56,,
1986-12-17,1.57,,
1986-12-18,1.56,,
1986-12-19,1.61,,
1986-12-22,1.61,,
1986-12-23,1.65,,
1986-12-24,1.63,,
1986-12-26,1.65,,
1986-12-29,1.65,,
1986-12-30,1.7,,
1986-12-31,1.76,,
1987-01-02,1.78,,
1987-01-05,1.85,,
1987-01-06,1.85,,
1987-01-07,1.87,,
1987-01-08,1.89,,
1987-01-09,1.87,,
1987-01-12,1.81,,
1987-01-13,1.81,,
1987-01-14,1.85,,
1987-01-15,1.83,,
1987-01-16,1.83,,
1987-01-19,1.87,,
1987-01-20,1.85,,
1987-01-21,1.87,,
1987-01-22,1.89,,
1987-01-23,1.89,,
1987-01-26,1.85,,
1987-01-27,1.96,,
1987-01-28,2.02,,
1987-01-29,2.0,,
1987-01-30,2.0,,
1987-02-02,2.04,,
1987-02-03,2.04,,
1987-02-04,2.06,,
1987-02-05,2.06,,
1987-02-06,2.15,,
1987-02-09,2.15,,
1987-02-10,2.11,,
1987-02-11,2.09,,
1987-02-12,2.13,,
1987-02-13,2.09,,
1987-02-17,2.09,,
1987-02-18,2.09,,
1987-02-19,2.11,,
1987-02-20,2.09,,
1987-02-23,2.09,,
1987-02-24,2.07,,
1987-02-25,2.13,,
1987-02-26,2.11,,
1987-02-27,2.11,,
1987-03-02,2.09,,
1987-03-03,2.09,,
1987-03-04,2.02,,
1987-03-05,2.02,,
1987-03-06,2.04,,
1987-03-09,2.04,,
1987-03-10,2.02,,
1987-03-11,2.02,,
1987-03-12,2.06,,
1987-03-13,2.07,,
1987-03-16,2.06,,
1987-03-17,2.06,,
1987-03-18,2.07,,
1987-03-19,2.06,,
1987-03-20,2.07,,
1987-03-23,2.07,,
1987-03-24,2.07,,
1987-03-25,2.06,,
1987-03-26,2.02,,
1987-03-27,2.0,,
1987-03-30,1.98,,
1987-03-31,2.0,,
1987-04-01,1.98,,
1987-04-02,1.98,,
1987-04-03,2.0,,
1987-04-06,2.02,,
1987-04-07,2.04,,
1987-04-08,2.04,,
1987-04-09,2.0,,
1987-04-10,1.96,,
1987-04-13,1.94,,
1987-04-14,1.96,,
1987-04-15,2.0,,
1987-04-16,1.98,,
1987-04-20,1.98,,
1987-04-21,2.02,,
1987-04-22,2.0,,
1987-04-23,2.0,,
1987-04-24,1.98,,
1987-04-27,1.98,,
1987-04-28,2.0,,
1987-04-29,2.0,,
1987-04-30,2.07,,
1987-05-01,2.07,,
1987-05-04,2.11,,
1987-05-05,2.09,,
1987-05-06,2.13,,
1987-05-07,2.11,,
1987-05-08,2.11,,
1987-05-11,2.06,,
1987-05-12,2.09,,
1987-05-13,2.07,,
1987-05-14,2.09,,
1987-05-15,2.07,,
1987-05-18,2.06,,
1987-05-19,2.0,,
1987-05-20,2.0,,
1987-05-21,2.0,,
1987-05-22,2.04,,
1987-05-26,2.04,,
1987-05-27,2.07,,
1987-05-28,2.02,,
1987-05-29,2.07,,
1987-06-01,2.07,,
1987-06-02,2.04,,
1987-06-03,2.04,,
1987-06-04,2.04,,
1987-06-05,2.0,,
1987-06-08,2.04,,
1987-06-09,2.04,,
1987-06-10,2.13,,
1987-06-11,2.15,,
1987-06-12,2.15,,
1987-06-15,2.11,,
1987-06-16,2.11,,
1987-06-17,2.11,,
1987-06-18,2.11,,
1987-06-19,2.17,,
1987-06-22,2.11,,
1987-06-23,2.13,,
1987-06-24,2.15,,
1987-06-25,2.19,,
1987-06-26,2.19,,
1987-06-29,2.19,,
1987-06-30,2.19,,
1987-07-01,2.19,,
1987-07-02,2.2,,
1987-07-06,2.2,,
1987-07-07,2.2,,
1987-07-08,2.24,,
1987-07-09,2.2,,
1987-07-10,2.24,,
1987-07-13,2.2,,
1987-07-14,2.2,,
1987-07-15,2.2,,
1987-07-16,2.2,,
1987-07-17,2.22,,
1987-07-20,2.22,,
1987-07-21,2.15,,
1987-07-22,2.22,,
1987-07-23,2.17,,
1987-07-24,2.22,,
1987-07-27,2.22,,
1987-07-28,2.19,,
1987-07-29,2.2,,
1987-07-30,2.2,,
1987-07-31,2.24,,
1987-08-03,2.22,,
1987-08-04,2.22,,
1987-08-05,2.26,,
1987-08-06,2.26,,
1987-08-07,2.26,,
1987-08-10,2.24,,
1987-08-11,2.31,,
1987-08-12,2.28,,
1987-08-13,2.28,,
1987-08-14,2.31,,
1987-08-17,2.35,,
1987-08-18,2.31,,
1987-08-19,2.33,,
1987-08-20,2.57,,
1987-08-21,2.65,,
1987-08-24,2.59,,
1987-08-25,2.61,,
1987-08-26,2.67,,
1987-08-27,2.67,,
1987-08-28,2.57,,
1987-08-31,2.54,,
1987-09-01,2.5,,
1987-09-02,2.48,,
1987-09-03,2.48,,
1987-09-04,2.5,,
1987-09-08,2.52,,
1987-09-09,2.41,,
1987-09-10,2.44,,
1987-09-11,2.44,,
1987-09-14,2.46,,
1987-09-15,2.44,,
1987-09-16,2.44,,
1987-09-17,2.41,,
1987-09-18,2.41,,
1987-09-21,2.43,,
1987-09-22,2.41,,
1987-09-23,2.48,,
1987-09-24,2.54,,
1987-09-25,2.57,,
1987-09-28,2.59,,
1987-09-29,2.56,,
1987-09-30,2.56,,
1987-10-01,2.59,,
1987-10-02,2.72,,
1987-10-05,2.69,,
1987-10-06,2.7,,
1987-10-07,2.67,,
1987-10-08,2.65,,
1987-10-09,2.63,,
1987-10-12,2.56,,
1987-10-13,2.56,,
1987-10-14,2.52,,
1987-10-15,2.48,,
1987-10-16,2.35,,
1987-10-19,2.09,,
1987-10-20,2.0,,
1987-10-21,2.13,,
1987-10-22,2.06,,
1987-10-23,2.04,,
1987-10-26,2.0,,
1987-10-27,1.93,,
1987-10-28,1.89,,
1987-10-29,1.96,,
1987-10-30,2.06,,
1987-11-02,2.04,,
1987-11-03,2.04,,
1987-11-04,1.96,,
1987-11-05,1.96,,
1987-11-06,1.94,,
1987-11-09,1.93,,
1987-11-10,1.94,,
1987-11-11,1.91,,
1987-11-12,1.93,,
1987-11-13,1.94,,
1987-11-16,1.94,,
1987-11-17,1.94,,
1987-11-18,1.94,,
1987-11-19,1.91,,
1987-11-20,1.85,,
1987-11-23,1.83,,
1987-11-24,1.83,,
1987-11-25,1.85,,
1987-11-27,1.85,,
1987-11-30,1.78,,
1987-12-01,1.8,,
1987-12-02,1.78,,
1987-12-03,1.74,,
1987-12-04,1.72,,
1987-12-07,1.76,,
1987-12-08,1.76,,
1987-12-09,1.74,,
1987-12-10,1.78,,
1987-12-11,1.81,,
1987-12-14,1.89,,
1987-12-15,1.89,,
1987-12-16,1.93,,
1987-12-17,1.89,,
1987-12-18,1.89,,
1987-12-21,1.94,,
1987-12-22,1.91,,
1987-12-23,1.89,,
1987-12-24,1.89,,
1987-12-28,1.89,,
1987-12-29,1.89,,
1987-12-30,1.96,,
1987-12-31,1.93,,
1988-01-04,2.0,,
1988-01-05,2.13,,
1988-01-06,2.09,,
1988-01-07,2.13,,
1988-01-08,2.07,,
1988-01-11,2.07,,
1988-01-12,2.07,,
1988-01-13,2.07,,
1988-01-14,2.09,,
1988-01-15,2.13,,
1988-01-18,2.2,,
1988-01-19,2.19,,
1988-01-20,2.19,,
1988-01-21,2.19,,
1988-01-22,2.19,,
1988-01-25,2.31,,
1988-01-26,2.28,,
1988-01-27,2.28,,
1988-01-28,2.31,,
1988-01-29,2.43,,
1988-02-01,2.43,,
1988-02-02,2.41,,
1988-02-03,2.43,,
1988-02-04,2.43,,
1988-02-05,2.43,,
1988-02-08,2.37,,
1988-02-09,2.35,,
1988-02-10,2.37,,
1988-02-11,2.43,,
1988-02-12,2.43,,
1988-02-16,2.48,,
1988-02-17,2.48,,
1988-02-18,2.5,,
1988-02-19,2.48,,
1988-02-22,2.48,,
1988-02-23,2.44,,
1988-02-24,2.46,,
1988-02-25,2.54,,
1988-02-26,2.56,,
1988-02-29,2.56,,
1988-03-01,2.59,,
1988-03-02,2.54,,
1988-03-03,2.54,,
1988-03-04,2.56,,
1988-03-07,2.56,,
1988-03-08,2.56,,
1988-03-09,2.56,,
1988-03-10,2.59,,
1988-03-11,2.61,,
1988-03-14,2.61,,
1988-03-15,2.69,,
1988-03-16,2.69,,
1988-03-17,2.69,,
1988-03-18,2.63,,
1988-03-21,2.63,,
1988-03-22,2.7,,
1988-03-23,2.7,,
1988-03-24,2.59,,
1988-03-25,2.59,,
1988-03-28,2.57,,
1988-03-29,2.63,,
1988-03-30,2.61,,
1988-03-31,2.67,,
1988-04-04,2.63,,
1988-04-05,2.67,,
1988-04-06,2.7,,
1988-04-07,2.85,,
1988-04-08,2.93,,
1988-04-11,2.91,,
1988-04-12,3.0,,
1988-04-13,3.02,,
1988-04-14,2.94,,
1988-04-15,2.98,,
1988-04-18,2.94,,
1988-04-19,2.93,,
1988-04-20,3.19,,
1988-04-21,3.33,,
1988-04-22,3.3,,
1988-04-25,3.3,,
1988-04-26,3.28,,
1988-04-27,3.26,,
1988-04-28,3.22,,
1988-04-29,3.22,,
1988-05-02,3.26,,
1988-05-03,3.26,,
1988-05-04,3.22,,
1988-05-05,3.22,,
1988-05-06,3.26,,
1988-05-09,3.22,,
1988-05-10,3.2,,
1988-05-11,3.07,,
1988-05-12,3.13,,
1988-05-13,3.17,,
1988-05-16,3.24,,
1988-05-17,3.26,,
1988-05-18,3.19,,
1988-05-19,3.15,,
1988-05-20,3.19,,
1988-05-23,3.07,,
1988-05-24,3.0,,
1988-05-25,3.02,,
1988-05-26,3.11,,
1988-05-27,3.17,,
1988-05-31,3.28,,
1988-06-01,3.28,,
1988-06-02,3.3,,
1988-06-03,3.31,,
1988-06-06,3.3,,
1988-06-07,3.28,,
1988-06-08,3.39,,
1988-06-09,3.37,,
1988-06-10,3.39,,
1988-06-13,3.44,,
1988-06-14,3.54,,
1988-06-15,3.59,,
1988-06-16,3.59,,
1988-06-17,3.59,,
1988-06-20,3.61,,
1988-06-21,3.59,,
1988-06-22,3.67,,
1988-06-23,3.7,,
1988-06-24,3.69,,
1988-06-27,3.67,,
1988-06-28,3.65,,
1988-06-29,3.61,,
1988-06-30,3.63,,
1988-07-01,3.65,,
1988-07-05,3.74,,
1988-07-06,3.74,,
1988-07-07,3.72,,
1988-07-08,3.76,,
1988-07-11,3.72,,
1988-07-12,3.57,,
1988-07-13,3.44,,
1988-07-14,3.35,,
1988-07-15,3.31,,
1988-07-18,3.37,,
1988-07-19,3.35,,
1988-07-20,3.46,,
1988-07-21,3.54,,
1988-07-22,3.56,,
1988-07-25,3.56,,
1988-07-26,3.54,,
1988-07-27,3.56,,
1988-07-28,3.57,,
1988-07-29,3.56,,
1988-08-01,3.57,,
1988-08-02,3.57,,
1988-08-03,3.52,,
1988-08-04,3.57,,
1988-08-05,3.54,,
1988-08-08,3.52,,
1988-08-09,3.56,,
1988-08-10,3.56,,
1988-08-11,3.5,,
1988-08-12,3.48,,
1988-08-15,3.43,,
1988-08-16,3.41,,
1988-08-17,3.44,,
1988-08-18,3.39,,
1988-08-19,3.35,,
1988-08-22,3.07,,
1988-08-23,2.96,,
1988-08-24,3.0,,
1988-08-25,2.96,,
1988-08-26,3.07,,
1988-08-29,3.13,,
1988-08-30,3.17,,
1988-08-31,3.13,,
1988-09-01,3.06,,
1988-09-02,3.11,,
1988-09-06,3.11,,
1988-09-07,3.11,,
1988-09-08,3.07,,
1988-09-09,3.11,,
1988-09-12,3.07,,
1988-09-13,3.11,,
1988-09-14,3.11,,
