date,BXP,dcf,Deviation
2016-04-27,130.6,162.27992392003483,-0.19521776418656356
2016-04-28,129.65,161.48992392003484,-0.1971635328517527
2016-04-29,128.86,163.73992392003484,-0.21302027682063063
2016-05-02,131.11,162.56992392003482,-0.19351626156575785
2016-05-03,129.94,163.20992392003484,-0.2038474323187328
2016-05-04,130.58,163.48992392003484,-0.20129634371921
2016-05-05,130.86,163.52992392003483,-0.19977948461597905
2016-05-06,130.9,164.89992392003484,-0.20618520076772417
2016-05-09,132.27,165.75992392003482,-0.20203872641852128
2016-05-10,133.13,163.52992392003483,-0.18589823312643516
2016-05-11,130.9,164.00992392003482,-0.20187756404410007
2016-05-12,131.38,162.68992392003483,-0.1924515247509997
2016-05-13,130.06,163.43992392003483,-0.20423359922980877
2016-05-16,130.81,163.0199239200348,-0.19758274415484667
2016-05-17,130.39,159.87992392003483,-0.18445045004389948
2016-05-18,127.25,156.33992392003483,-0.18606842827244707
2016-05-19,123.71,157.0199239200348,-0.21213819933449007
2016-05-20,124.39,157.06992392003482,-0.2080597170001327
2016-05-23,124.44,158.4899239200348,-0.21483967609962706
2016-05-24,125.86,157.88992392003482,-0.20286236844509942
2016-05-25,125.26,157.42992392003484,-0.2043444036495582
2016-05-26,124.8,158.03992392003482,-0.21032611947379565
2016-05-27,125.41,158.25992392003482,-0.20756944086889084
2016-05-31,125.63,159.7399239200348,-0.21353411897898555
2016-06-01,127.11,159.88992392003482,-0.20501557018958194
2016-06-02,127.26,160.40992392003483,-0.206657562761268
2016-06-03,127.78,159.68992392003483,-0.1998242790572924
2016-06-06,127.06,160.5199239200348,-0.20844717031328353
2016-06-07,127.89,160.69992392003482,-0.20416888272057443
2016-06-08,128.07,161.60992392003482,-0.20753628927286982
2016-06-09,128.98,160.85992392003482,-0.19818437770667274
2016-06-10,128.23,159.74992392003483,-0.19730791193248143
2016-06-13,127.12,158.84992392003483,-0.19974780684193272
2016-06-14,126.22,159.31992392003482,-0.20775759305941044
2016-06-15,126.69,159.18992392003483,-0.2041581723247784
2016-06-16,126.56,159.31992392003482,-0.2056235222436934
2016-06-17,126.69,159.47992392003482,-0.20560533961927452
2016-06-20,126.85,160.21992392003483,-0.208275744386757
2016-06-21,127.59,160.7999239200348,-0.20652947532829657
2016-06-22,128.17,162.60992392003482,-0.2117947237769512
2016-06-23,129.98,160.65992392003483,-0.1909618974754721
2016-06-24,128.03,159.12992392003483,-0.19543730779173252
2016-06-27,126.5,161.55992392003483,-0.21700879196618084
2016-06-28,128.93,164.12992392003483,-0.21446378015251166
2016-06-29,131.5,164.52992392003483,-0.20075329236819017
2016-06-30,131.9,160.42096361663278,-0.17778825767928286
2016-07-01,132.03,161.86096361663277,-0.1842999259987561
2016-07-05,133.47,159.87096361663276,-0.16513920363889045
2016-07-06,131.48,158.42096361663278,-0.17005933433044862
2016-07-07,130.03,161.71096361663277,-0.19591104343264343
2016-07-08,133.32,162.92096361663278,-0.1816891022464514
2016-07-11,134.53,164.36096361663277,-0.18149664592021153
2016-07-12,135.97,165.0009636166328,-0.17594420650829667
2016-07-13,136.61,164.2509636166328,-0.16828494036204078
2016-07-14,135.86,164.44096361663276,-0.1738068361315651
2016-07-15,136.05,164.92096361663278,-0.17505939198696896
2016-07-18,136.53,165.84096361663276,-0.17674139716403015
2016-07-19,137.45,165.54096361663278,-0.16969191795746164
2016-07-20,137.15,165.95096361663278,-0.17355104778521535
2016-07-21,137.56,167.31096361663273,-0.17781837468106676
2016-07-22,138.92,167.46096361663277,-0.17043353268867734
2016-07-25,139.07,167.24096361663277,-0.16844535577544983
2016-07-26,138.85,167.04096361663278,-0.1687667683798355
2016-07-27,138.65,167.83096361663277,-0.1738711557617536
2016-07-28,139.44,170.52096361663277,-0.18227063087978645
2016-07-29,142.13,170.86096361663277,-0.16815405349754164
2016-08-01,142.47,169.03096361663273,-0.15713667512937923
2016-08-02,140.64,168.80096361663277,-0.1668294008118918
2016-08-03,140.41,169.26096361663278,-0.1704525544471004
2016-08-04,140.87,170.5009636166328,-0.17378766071526297
2016-08-05,142.11,171.19096361663276,-0.16987440810110177
2016-08-08,142.8,171.79096361663278,-0.16875720937993433
2016-08-09,143.4,171.78096361663273,-0.16521599960267508
2016-08-10,143.39,170.74096361663277,-0.16018981641713292
2016-08-11,142.35,171.21096361663277,-0.16856959979068187
2016-08-12,142.82,172.0009636166328,-0.16965581472946434
2016-08-15,143.61,170.74096361663277,-0.15890131484527825
2016-08-16,142.35,171.27096361663277,-0.16886086821680113
2016-08-17,142.88,170.76096361663278,-0.16327480839957653
2016-08-18,142.37,169.74096361663277,-0.16125137405518242
2016-08-19,141.35,170.26096361663278,-0.16980382938352212
2016-08-22,141.87,169.74096361663277,-0.16419703896332605
2016-08-23,141.35,168.74096361663277,-0.16232551379084847
2016-08-24,140.35,168.88096361663276,-0.16894126493379857
2016-08-25,140.49,167.56096361663273,-0.1615588919539107
2016-08-26,139.17,168.85096361663275,-0.17578202090703987
2016-08-29,140.46,168.84096361663276,-0.16809287869899903
2016-08-30,140.45,168.52096361663277,-0.1665725320707947
2016-08-31,140.13,169.45096361663278,-0.17303509517342586
2016-09-01,141.06,170.69096361663276,-0.17359421371117856
2016-09-02,142.3,171.14096361663277,-0.1685216853239091
2016-09-06,142.75,171.56096361663273,-0.16793426085559437
2016-09-07,143.17,170.21096361663277,-0.15886734345466325
2016-09-08,141.82,163.61096361663277,-0.133187673582148
2016-09-09,135.22,166.82096361663278,-0.18943041049237785
2016-09-12,138.43,163.26096361663278,-0.1520936975169429
2016-09-13,134.87,163.18096361663277,-0.17349427892302915
2016-09-14,134.79,163.15096361663277,-0.17383264547106514
2016-09-15,134.76,163.09096361663276,-0.17371265083225895
2016-09-16,134.7,163.63096361663276,-0.17680616783761327
2016-09-19,135.24,163.71096361663277,-0.1739099385139784
2016-09-20,135.32,165.54096361663278,-0.18255882384869915
2016-09-21,137.15,167.43096361663277,-0.18085641366770833
2016-09-22,139.04,168.07096361663278,-0.1727303931144939
2016-09-23,139.68,167.48096361663278,-0.165994767502471
2016-09-26,139.09,166.51096361663278,-0.16467962842233952
2016-09-27,138.12,166.77096361663277,-0.17179827348419352
2016-09-28,138.38,164.70096361663278,-0.15981062307503513
2016-09-29,136.31,164.68096361663277,-0.17227834349256443
2016-09-30,136.29,149.60753447077693,-0.08901646910957062
2016-10-03,133.39,147.64753447077698,-0.09656466341873726
2016-10-04,131.43,144.54753447077698,-0.09074893265252426
2016-10-05,128.33,145.10753447077693,-0.11562138749008743
2016-10-06,128.89,145.24753447077697,-0.1126183279487476
2016-10-07,129.03,144.92753447077698,-0.10969298918131076
2016-10-10,128.71,143.65753447077697,-0.10404977731131537
2016-10-11,127.44,144.39753447077698,-0.11743645438910755
2016-10-12,128.18,144.97753447077696,-0.11586301651558861
2016-10-13,128.76,143.11753447077697,-0.10031988409993631
2016-10-14,126.9,142.72753447077696,-0.11089335025273339
2016-10-17,126.51,143.39753447077698,-0.1177672582245024
2016-10-18,127.18,143.49753447077697,-0.1137129953553313
2016-10-19,127.28,142.31753447077696,-0.10566185345112711
2016-10-20,126.1,142.09753447077696,-0.1125813655413348
2016-10-21,125.88,142.39753447077698,-0.11599593021160581
2016-10-24,126.18,141.54753447077695,-0.10856801235170677
2016-10-25,125.33,139.10753447077695,-0.09904233097935666
2016-10-26,122.89,135.99753447077697,-0.09638067720700849
2016-10-27,119.78,135.15753447077697,-0.11377489631628201
2016-10-28,118.94,136.69753447077696,-0.12990383871607536
2016-10-31,120.48,133.35753447077695,-0.09656398134444244
2016-11-01,117.14,130.54753447077695,-0.10270231854725853
2016-11-02,114.33,130.28753447077696,-0.12247936485708988
2016-11-03,114.07,132.29753447077695,-0.1377768266331767
2016-11-04,116.08,134.22753447077696,-0.13519978998592064
2016-11-07,118.01,134.29753447077695,-0.121279474972946
2016-11-08,118.08,134.01753447077695,-0.11892126305496387
2016-11-09,117.8,138.52753447077697,-0.14962754191766503
2016-11-10,122.31,138.71753447077697,-0.11828017657157441
2016-11-11,122.5,142.28753447077696,-0.13906723835207735
2016-11-14,126.07,140.73753447077698,-0.10421906654775581
2016-11-15,124.52,138.97753447077696,-0.10402785260100422
2016-11-16,122.76,137.87753447077696,-0.10964465334257267
2016-11-17,121.66,137.37753447077696,-0.11441124293958271
2016-11-18,121.16,137.14753447077698,-0.11657179644147053
2016-11-21,120.93,138.96753447077697,-0.1297967510143171
2016-11-22,122.75,138.64753447077698,-0.11466150142127285
2016-11-23,122.43,139.20753447077698,-0.12052174140257454
2016-11-25,122.99,139.99753447077697,-0.1214845285316587
2016-11-28,123.78,141.47753447077696,-0.12509077527381207
2016-11-29,125.26,140.09753447077696,-0.10590860522154244
2016-11-30,123.88,138.00753447077696,-0.10236784915368857
2016-12-01,121.79,139.32753447077695,-0.12587271092818575
2016-12-02,123.11,140.33753447077697,-0.12275785331232492
2016-12-05,124.12,142.24753447077697,-0.12743654600566068
2016-12-06,126.03,145.05753447077697,-0.1311723278642256
2016-12-07,128.84,145.71753447077697,-0.11582363462347545
2016-12-08,129.5,144.95753447077698,-0.10663491571659678
2016-12-09,128.74,145.56753447077696,-0.11559950185290202
2016-12-12,129.35,145.23753447077698,-0.10939000395916032
2016-12-13,129.02,141.33753447077697,-0.08714977600888985
2016-12-14,125.12,138.66753447077696,-0.09769795448142182
2016-12-15,122.45,140.55753447077697,-0.1288264947087676
2016-12-16,124.34,142.36753447077697,-0.12662672383693896
2016-12-19,126.15,143.50753447077696,-0.120952077776178
2016-12-20,127.29,140.80753447077697,-0.0960000792683603
2016-12-21,124.59,140.74753447077697,-0.1147979929561872
2016-12-22,124.53,140.28753447077696,-0.11232312642902265
2016-12-23,124.07,140.46753447077697,-0.11673540460830356
2016-12-27,124.25,138.67753447077698,-0.10403656602228706
2016-12-28,122.46,139.88753447077696,-0.12458246931514572
2016-12-29,123.67,141.99753447077697,-0.1290693851768867
2016-12-30,125.78,142.89663949810685,-0.11978335920442429
2017-01-03,127.18,146.93663949810687,-0.13445686226110687
2017-01-04,131.22,147.56663949810687,-0.1107746273392407
2017-01-05,131.85,147.26663949810685,-0.10468521282652776
2017-01-06,131.55,145.95663949810685,-0.09870492735134329
2017-01-09,130.24,144.50663949810686,-0.0987265328960456
2017-01-10,128.79,142.71663949810687,-0.09758245112190733
2017-01-11,127.0,144.72663949810686,-0.12248359776458939
2017-01-12,129.01,144.21663949810687,-0.10544303036756375
2017-01-13,128.5,145.11663949810685,-0.11450540444966428
2017-01-17,129.4,146.07663949810689,-0.11416363051207101
2017-01-18,130.36,144.16663949810686,-0.09576861572255868
2017-01-19,128.45,144.96663949810687,-0.11393407169600955
2017-01-20,129.25,146.31663949810687,-0.11664182253398248
2017-01-23,130.6,147.92663949810685,-0.11712994736373095
2017-01-24,132.21,145.95663949810685,-0.09418303645093962
2017-01-25,130.24,147.06663949810687,-0.11441506758793829
2017-01-26,131.35,146.46663949810687,-0.10320875490764747
2017-01-27,130.75,145.98663949810685,-0.10437009544496323
2017-01-30,130.27,146.61663949810685,-0.11149238963642949
2017-01-31,130.9,144.98663949810685,-0.09715819020890393
2017-02-01,129.27,146.18663949810687,-0.1157194635309059
2017-02-02,130.47,146.43663949810687,-0.10903445717431459
2017-02-03,130.72,147.03663949810687,-0.11096988855160106
2017-02-06,131.32,146.35663949810683,-0.10273971546266158
2017-02-07,130.64,147.28663949810687,-0.1130220606216007
2017-02-08,131.57,147.69663949810686,-0.10918758580362675
2017-02-09,131.98,149.71663949810687,-0.1184680577761108
2017-02-10,134.0,150.47663949810686,-0.10949632815473764
2017-02-13,134.76,151.50663949810686,-0.1105340304133412
2017-02-14,135.79,151.69663949810686,-0.10485821934312123
2017-02-15,135.98,152.55663949810685,-0.1086589187638245
2017-02-16,136.84,152.90663949810687,-0.10507483226917547
2017-02-17,137.19,154.54663949810688,-0.1123068062461462
2017-02-21,138.83,154.37663949810687,-0.10070590698599513
2017-02-22,138.66,154.88663949810683,-0.10476461721093233
2017-02-23,139.17,153.83663949810685,-0.09533905281574584
2017-02-24,138.12,155.59663949810687,-0.11232016034844694
2017-02-27,139.88,154.74663949810687,-0.0960708390587619
2017-02-28,139.03,153.55663949810685,-0.0946011813333929
2017-03-01,137.84,151.27663949810687,-0.08882164187865249
2017-03-02,135.56,151.19663949810686,-0.103419226445854
2017-03-03,135.48,151.14663949810685,-0.1036519207448412
2017-03-06,135.43,151.37663949810687,-0.10534412410645633
2017-03-07,135.66,149.80663949810685,-0.09443266029798114
2017-03-08,134.09,147.74663949810687,-0.09243282652314988
2017-03-09,132.03,146.14663949810685,-0.0965922962483835
2017-03-10,130.43,146.19663949810686,-0.10784543032065397
2017-03-13,130.48,145.64663949810685,-0.1041331234992483
2017-03-14,129.93,148.70663949810685,-0.12626631575751457
2017-03-15,132.99,148.17663949810685,-0.10249010606223707
2017-03-16,132.46,148.90663949810687,-0.11044933626559983
2017-03-17,133.19,148.82663949810689,-0.10506613299096756
2017-03-20,133.11,148.33663949810685,-0.102649214311621
2017-03-21,132.62,147.95663949810685,-0.10365631140401166
2017-03-22,132.24,149.56663949810687,-0.11584561608289778
2017-03-23,133.85,148.19663949810686,-0.09680812970317143
2017-03-24,132.48,147.03663949810687,-0.09900008288950524
2017-03-27,131.32,147.03663949810687,-0.10688927298497752
2017-03-28,131.32,146.85663949810683,-0.10579460044301991
2017-03-29,131.14,147.09663949810687,-0.10847725381457296
2017-03-30,131.38,148.12663949810687,-0.11305623049877467
2017-03-31,132.41,134.9844066038103,-0.019071881475660968
2017-04-03,133.02,135.81440660381028,-0.020575185458505563
2017-04-04,133.85,136.13440660381028,-0.016780523460601326
2017-04-05,134.17,136.5244066038103,-0.017245316514304387
2017-04-06,134.56,136.6444066038103,-0.015254240225535676
2017-04-07,134.68,137.6144066038103,-0.021323396846511855
2017-04-10,135.65,138.7944066038103,-0.022655139214550868
2017-04-11,136.83,138.5544066038103,-0.01244570018434088
2017-04-12,136.59,137.4844066038103,-0.006505513068021718
2017-04-13,135.52,138.8344066038103,-0.023873092303902443
2017-04-17,136.87,137.7044066038103,-0.006059403793888474
2017-04-18,135.74,136.6444066038103,-0.006618687338096008
2017-04-19,134.68,136.60440660381028,-0.014087441625448949
2017-04-20,134.64,136.31440660381028,-0.012283416298593197
2017-04-21,134.35,134.75440660381028,-0.003001064039406698
2017-04-24,132.79,135.9344066038103,-0.023131793358063257
2017-04-25,133.97,129.31440660381028,0.03600212473195952
2017-04-26,127.35,127.95440660381028,-0.004723609134320239
2017-04-27,125.99,128.56440660381028,-0.020024256104908544
2017-04-28,126.6,128.9344066038103,-0.018105381374138974
2017-05-01,126.97,128.8244066038103,-0.014394839089097333
2017-05-02,126.86,126.7544066038103,0.000833055031528529
2017-05-03,124.79,125.3344066038103,-0.004343632515301121
2017-05-04,123.37,125.8644066038103,-0.019818204932726236
2017-05-05,123.9,125.51440660381029,-0.012862321127057541
2017-05-08,123.55,125.0844066038103,-0.0122669695245895
2017-05-09,123.12,124.98440660381029,-0.014917113698193485
2017-05-10,123.02,123.20440660381028,-0.0014967533134044864
2017-05-11,121.24,122.90440660381029,-0.013542285828494371
2017-05-12,120.94,122.49440660381029,-0.012689612913002524
2017-05-15,120.53,122.85440660381029,-0.018920010018901534
2017-05-16,120.89,122.40440660381029,-0.012372157554033203
2017-05-17,120.44,122.23440660381029,-0.014680045117136054
2017-05-18,120.27,122.9744066038103,-0.021991621496683877
2017-05-19,121.01,122.99440660381029,-0.01613412071820841
2017-05-22,121.03,123.80440660381029,-0.022409594940257183
2017-05-23,121.84,123.8344066038103,-0.016105431911109247
2017-05-24,121.87,123.96440660381029,-0.01689522550213951
2017-05-25,122.0,123.31440660381028,-0.010658986569454632
2017-05-26,121.35,122.7844066038103,-0.011682318980770212
2017-05-30,120.82,123.2844066038103,-0.01998960510658887
2017-05-31,121.32,123.71440660381029,-0.019354306984458725
2017-06-01,121.75,124.32440660381029,-0.02070716984810761
2017-06-02,122.36,124.20440660381028,-0.014849767848363116
2017-06-05,122.24,122.8944066038103,-0.005324950271496043
2017-06-06,120.93,123.6944066038103,-0.022348679133605498
2017-06-07,121.73,124.56440660381028,-0.022754546672593245
2017-06-08,122.6,127.20440660381028,-0.03619691115065793
2017-06-09,125.24,129.0744066038103,-0.029706947370131243
2017-06-12,127.11,128.78440660381028,-0.013001625336220957
2017-06-13,126.82,128.5844066038103,-0.013721777394413937
2017-06-14,126.62,129.2444066038103,-0.020305765431344547
2017-06-15,127.28,128.0844066038103,-0.006280285205196523
2017-06-16,126.12,127.79440660381029,-0.01310234656045084
2017-06-19,125.83,127.92440660381028,-0.01637222059037402
2017-06-20,125.96,127.0844066038103,-0.008847714946772944
2017-06-21,125.12,126.80440660381029,-0.013283502118921375
2017-06-22,124.84,127.5344066038103,-0.0211268995995767
2017-06-23,125.57,127.6944066038103,-0.01663664572561563
2017-06-26,125.73,125.71440660381029,0.00012403825950402236
2017-06-27,123.75,125.35440660381029,-0.012798964530071233
2017-06-28,123.39,125.1444066038103,-0.014019057274884839
2017-06-29,123.18,124.98440660381029,-0.01443705381208149
2017-06-30,123.02,147.49910450953828,-0.16596103814281327
2017-07-03,124.95,145.53910450953828,-0.14146785208637114
2017-07-05,122.99,142.5191045095383,-0.1370279765421294
2017-07-06,119.97,142.6791045095383,-0.1591620902556209
2017-07-07,120.13,140.52910450953829,-0.14515928626125785
2017-07-10,117.98,140.24910450953828,-0.1587825076489081
2017-07-11,117.7,141.7991045095383,-0.16995244499528728
2017-07-12,119.25,142.91910450953827,-0.16561190045770702
2017-07-13,120.37,144.24910450953828,-0.1655407469649789
2017-07-14,121.7,144.1091045095383,-0.1555009628698032
2017-07-17,121.56,141.68910450953828,-0.14206529555829905
2017-07-18,119.14,142.90910450953828,-0.166323234556073
2017-07-19,120.36,141.3591045095383,-0.14855148228617543
2017-07-20,118.81,141.4591045095383,-0.16011061704417273
2017-07-21,118.91,141.5591045095383,-0.159997511908619
2017-07-24,119.01,141.81910450953828,-0.16083238283319023
2017-07-25,119.27,142.91910450953827,-0.16547196115380058
2017-07-26,120.37,143.75910450953828,-0.162696509479067
2017-07-27,121.21,144.87910450953828,-0.16337141639345243
2017-07-28,122.33,143.4591045095383,-0.14728312003462607
2017-07-31,120.91,144.41910450953827,-0.1627838961429483
2017-08-01,121.87,144.37910450953828,-0.15590278514333933
2017-08-02,121.83,146.25910450953828,-0.16702621413865648
2017-08-03,123.71,146.7691045095383,-0.15711143422585727
2017-08-04,124.22,145.2991045095383,-0.14507387764495505
2017-08-07,122.75,145.50910450953828,-0.1564101750625947
2017-08-08,122.96,144.21910450953828,-0.14740837964454467
2017-08-09,121.67,143.81910450953828,-0.15400669184440174
2017-08-10,121.27,142.59910450953828,-0.14957390218471955
2017-08-11,120.05,145.0591045095383,-0.17240630702979298
2017-08-14,122.51,144.97910450953827,-0.15498167536315555
2017-08-15,122.43,144.5791045095383,-0.15319713443153227
2017-08-16,122.03,143.6091045095383,-0.1502627885831921
2017-08-17,121.06,142.37910450953828,-0.1497347843489918
2017-08-18,119.83,143.31910450953828,-0.16389374319579997
2017-08-21,120.77,142.16910450953827,-0.15051866988514784
2017-08-22,119.62,143.59910450953828,-0.1669864487765348
2017-08-23,121.05,142.43910450953828,-0.15016314925025376
2017-08-24,119.89,144.00910450953828,-0.1674831920640183
2017-08-25,121.46,142.7991045095383,-0.14943444206341605
2017-08-28,120.25,142.0491045095383,-0.15346175243276194
2017-08-29,119.5,142.7391045095383,-0.16280825488845196
2017-08-30,120.19,143.1491045095383,-0.16038594574657983
2017-08-31,120.6,143.84910450953828,-0.16162147542598493
2017-09-01,121.3,142.91910450953827,-0.15126812180729443
2017-09-05,120.37,143.47910450953827,-0.16106250863868476
2017-09-06,120.93,143.4591045095383,-0.15704199873937152
2017-09-07,120.91,142.71910450953828,-0.15281138838760533
2017-09-08,120.17,143.25910450953828,-0.16117024176987638
2017-09-11,120.71,142.74910450953828,-0.15439049222242696
2017-09-12,120.2,142.50910450953828,-0.1565451174948973
2017-09-13,119.96,144.87910450953828,-0.17199929964985194
2017-09-14,122.33,144.94910450953827,-0.15604859778936986
2017-09-15,122.4,144.22910450953827,-0.15135020482703365
2017-09-18,121.68,142.18910450953828,-0.1442382282403536
2017-09-19,119.64,143.3291045095383,-0.16527769841722428
2017-09-20,120.78,145.3891045095383,-0.16926374636225794
2017-09-21,122.84,144.22910450953827,-0.148299502948961
2017-09-22,121.68,145.1791045095383,-0.16186285615223905
2017-09-25,122.63,146.2991045095383,-0.16178571009636722
2017-09-26,123.75,145.3691045095383,-0.14871870183474756
2017-09-27,122.82,145.31910450953828,-0.15482551028286518
2017-09-28,122.77,145.4291045095383,-0.15580859543869463
2017-09-29,122.88,144.44543305862229,-0.14929813011028248
2017-10-02,121.93,144.8754330586223,-0.1583804277522861
2017-10-03,122.36,146.2154330586223,-0.16315263416179815
2017-10-04,123.7,147.5754330586223,-0.16178460441405662
2017-10-05,125.06,149.4354330586223,-0.1631168228291613
2017-10-06,126.92,149.6854330586223,-0.1520885004869279
2017-10-09,127.17,149.6154330586223,-0.150020840763317
2017-10-10,127.1,150.7954330586223,-0.1571362777903932
2017-10-11,128.28,150.5154330586223,-0.14772859238934066
2017-10-12,128.0,150.8054330586223,-0.15122421385015472
2017-10-13,128.29,150.8954330586223,-0.14980859659178802
2017-10-16,128.38,150.5754330586223,-0.1474040791898712
2017-10-17,128.06,149.1854330586223,-0.14160519982082342
2017-10-18,126.67,146.1454330586223,-0.1332606339522786
2017-10-19,123.63,145.44543305862229,-0.14999049884109805
2017-10-20,122.93,145.3954330586223,-0.15451264586532376
2017-10-23,122.88,143.9354330586223,-0.1462838761185844
2017-10-24,121.42,144.0054330586223,-0.15683736772228674
2017-10-25,121.49,143.7954330586223,-0.1551192036087048
2017-10-26,121.28,143.7454330586223,-0.1562862386693039
2017-10-27,121.23,143.3254330586223,-0.1541626812987541
2017-10-30,120.81,143.69543305862229,-0.15926346837540684
2017-10-31,121.18,144.4954330586223,-0.16135757764166248
2017-11-01,121.98,145.2854330586223,-0.16041135417353647
2017-11-02,122.77,143.19543305862229,-0.14264025480659281
2017-11-03,120.68,145.94543305862229,-0.17311561265828612
2017-11-06,123.43,146.7054330586223,-0.15865419959819504
2017-11-07,124.19,147.2554330586223,-0.15663553173919198
2017-11-08,124.74,148.5254330586223,-0.16014383913113595
2017-11-09,126.01,148.3654330586223,-0.15067817750910484
2017-11-10,125.85,148.44543305862229,-0.15221372994142013
2017-11-13,125.93,147.2954330586223,-0.14505156483785242
2017-11-14,124.78,146.66543305862228,-0.14922011684835557
2017-11-15,124.15,147.69543305862229,-0.15941882948592445
2017-11-16,125.18,147.5554330586223,-0.15164086197851323
2017-11-17,125.04,147.0854330586223,-0.14988182446208576
2017-11-20,124.57,147.7154330586223,-0.15668933556480058
2017-11-21,125.2,147.5154330586223,-0.1512752435181084
2017-11-22,125.0,147.6754330586223,-0.15354912180701652
2017-11-24,125.16,147.7454330586223,-0.1528672162046516
2017-11-27,125.23,147.2054330586223,-0.14928411677489462
2017-11-28,124.69,147.5654330586223,-0.155018913199914
2017-11-29,125.05,147.8954330586223,-0.1544701725141635
2017-11-30,125.38,149.6454330586223,-0.16215284731821078
2017-12-01,127.13,150.3554330586223,-0.15447019496506598
2017-12-04,127.84,148.0054330586223,-0.13624792443014655
2017-12-05,125.49,147.9254330586223,-0.15166717848803746
2017-12-06,125.41,146.4654330586223,-0.14375701227876025
2017-12-07,123.95,147.1754330586223,-0.15780781191499016
2017-12-08,124.66,147.5654330586223,-0.15522221284386306
2017-12-11,125.05,148.69543305862229,-0.1590192285818235
2017-12-12,126.18,148.8854330586223,-0.152502716969512
2017-12-13,126.37,149.2254330586223,-0.15316044048365174
2017-12-14,126.71,151.9254330586223,-0.16597242838789616
2017-12-15,129.41,153.4754330586223,-0.1568031611250129
2017-12-18,130.96,151.3554330586223,-0.13475190580521035
2017-12-19,128.84,150.3654330586223,-0.14315413204197192
2017-12-20,127.85,149.4554330586223,-0.14456104148550963
2017-12-21,126.94,149.8554330586223,-0.1529169319450565
2017-12-22,127.34,151.0054330586223,-0.15671908340831053
2017-12-26,128.49,151.6054330586223,-0.15247100708906713
2017-12-27,129.09,151.3554330586223,-0.14710692975255513
2017-12-28,128.84,152.5454330586223,-0.15539916589644764
2017-12-29,130.03,132.09603083101237,-0.015640370251967628
2018-01-02,129.28,132.16603083101236,-0.02183640389944408
2018-01-03,129.35,129.29603083101236,0.0004174077784195873
2018-01-04,126.48,130.67603083101238,-0.032110179688871976
2018-01-05,127.86,129.55603083101238,-0.013091099041345422
2018-01-08,126.74,128.21603083101238,-0.011512061490639769
2018-01-09,125.4,127.46603083101238,-0.01620848172287881
2018-01-10,124.65,126.67603083101237,-0.015993797861531656
2018-01-11,123.86,125.14603083101237,-0.010276241463454183
2018-01-12,122.33,124.37603083101237,-0.016450362801754603
2018-01-16,121.56,125.31603083101237,-0.029972468854183143
2018-01-17,122.5,123.99603083101238,-0.012065150964801763
2018-01-18,121.18,124.76603083101237,-0.028742044666544064
2018-01-19,121.95,126.28603083101237,-0.034334999702497204
2018-01-22,123.47,126.96603083101238,-0.027535166753897222
2018-01-23,124.15,126.05603083101236,-0.0151205048933164
2018-01-24,123.24,125.49603083101238,-0.017976909835899613
2018-01-25,122.68,125.78603083101237,-0.024692971155001797
2018-01-26,122.97,124.15603083101237,-0.009552744422271942
2018-01-29,121.34,122.23603083101237,-0.0073303331670766525
2018-01-30,119.42,126.52603083101238,-0.056162599777615396
2018-01-31,123.71,122.00603083101237,0.013966270006338988
2018-02-01,119.19,122.15603083101237,-0.02428067456706673
2018-02-02,119.34,117.55603083101236,0.015175479780804357
2018-02-05,114.74,118.13603083101238,-0.02874678290038568
2018-02-06,115.32,118.15603083101237,-0.024002421298905063
2018-02-07,115.34,114.90603083101237,0.0037767310022731593
2018-02-08,112.09,118.16603083101238,-0.05141943744985078
2018-02-09,115.35,117.95603083101237,-0.022093239427035782
2018-02-12,115.14,119.00603083101237,-0.03248600767554466
2018-02-13,116.19,118.27603083101238,-0.01763697019891386
2018-02-14,115.46,120.21603083101238,-0.039562367831773915
2018-02-15,117.4,122.45603083101237,-0.04128854084769107
2018-02-16,119.64,122.20603083101237,-0.020997579363007834
2018-02-20,119.39,118.66603083101238,0.006100896473217432
2018-02-21,115.85,121.28603083101237,-0.044819925211225575
2018-02-22,118.47,123.78603083101237,-0.04294532101339932
2018-02-23,120.97,124.24603083101238,-0.026367287623603186
2018-02-26,121.43,122.32603083101237,-0.007324939956976029
2018-02-27,119.51,121.68603083101237,-0.017882338803820952
2018-02-28,118.87,120.81603083101237,-0.016107389206771017
2018-03-01,118.0,121.74603083101238,-0.030769223484681807
2018-03-02,118.93,124.17603083101237,-0.04224672665010154
2018-03-05,121.36,124.91603083101238,-0.02846736969911423
2018-03-06,122.1,125.55603083101236,-0.027525805077924903
2018-03-07,122.74,125.12603083101237,-0.019069020372226242
2018-03-08,122.31,126.43603083101237,-0.03263334671211726
2018-03-09,123.62,128.37603083101237,-0.037047654458743695
2018-03-12,125.56,128.07603083101236,-0.019644822022413355
2018-03-13,125.26,128.40603083101237,-0.024500646976251983
2018-03-14,125.59,128.72603083101237,-0.024362056460276116
2018-03-15,125.91,129.97603083101237,-0.03128292812925482
2018-03-16,127.16,129.09603083101237,-0.014996826924498219
2018-03-19,126.28,128.48603083101236,-0.017169421584154798
2018-03-20,125.67,127.16603083101238,-0.011764390389760737
2018-03-21,124.35,125.39603083101237,-0.008341817712093635
2018-03-22,122.58,121.24603083101238,0.011002167739798896
2018-03-23,118.43,122.68603083101237,-0.034690427281608094
2018-03-26,119.87,123.68603083101237,-0.030852561161300973
